P1,P2,...,Pn
[4, 9, 0, 3, 7]
[3, 7, 11, 13, 0]
[9, 11, 10, 1, 5]
[5, 1, 6, 7, 12]
[10, 4, 2, 8, 12]
[12, 5, 11, 9, 6]
[6, 13, 7, 0, 8]
[4, 3, 14, 13, 7]
[11, 7, 13, 0, 12]
[0, 10, 5, 1, 13]
[4, 8, 0, 10, 14]
[11, 0, 14, 8, 9]
[7, 9, 8, 0, 11]
[8, 6, 12, 4, 7]
[10, 2, 4, 12, 5]
[9, 7, 1, 14, 3]
[7, 3, 14, 8, 0]
[4, 0, 12, 1, 2]
[3, 10, 1, 0, 7]
[13, 14, 1, 9, 11]
[6, 14, 11, 8, 2]
[12, 7, 1, 10, 9]
[14, 1, 9, 4, 3]
[8, 7, 5, 10, 9]
[4, 2, 3, 6, 8]
[2, 6, 10, 5, 8]
[0, 10, 1, 9, 5]
[9, 11, 1, 10, 4]
[14, 5, 11, 3, 9]
[2, 6, 7, 9, 8]
[2, 10, 8, 6, 11]
[8, 2, 7, 5, 1]
[8, 0, 9, 3, 4]
[7, 6, 0, 3, 12]
[14, 7, 8, 0, 13]
[7, 4, 6, 13, 14]
[3, 9, 12, 4, 8]
[14, 5, 7, 4, 12]
[12, 8, 13, 3, 4]
[9, 1, 6, 7, 2]
[11, 9, 7, 12, 2]
[0, 14, 4, 10, 8]
[10, 13, 14, 6, 8]
[9, 13, 5, 14, 6]
[9, 2, 10, 3, 7]
[10, 6, 12, 0, 5]
[2, 5, 4, 10, 7]
[5, 8, 2, 9, 1]
[14, 0, 10, 5, 8]
[11, 8, 1, 10, 12]
[11, 10, 7, 6, 13]
[1, 2, 11, 8, 12]
[9, 0, 10, 6, 4]
[9, 6, 12, 5, 7]
[5, 8, 0, 4, 14]
[9, 12, 1, 14, 0]
[13, 9, 11, 0, 10]
[8, 4, 6, 2, 3]
[13, 10, 11, 7, 1]
[11, 13, 0, 3, 14]
[10, 13, 5, 6, 3]
[9, 3, 0, 7, 12]
[1, 4, 10, 6, 8]
[11, 7, 10, 14, 12]
[1, 7, 2, 4, 13]
[1, 0, 10, 9, 11]
[8, 12, 1, 3, 11]
[2, 9, 6, 12, 10]
[4, 8, 2, 11, 5]
[0, 7, 10, 9, 5]
[13, 9, 6, 12, 3]
[0, 14, 5, 13, 1]
[0, 2, 6, 7, 3]
[12, 14, 2, 6, 7]
[6, 4, 2, 0, 8]
[7, 10, 9, 8, 1]
[7, 1, 0, 12, 3]
[14, 5, 2, 6, 3]
[12, 11, 13, 1, 3]
[14, 10, 0, 9, 5]
[14, 3, 6, 7, 1]
[2, 10, 1, 13, 9]
[8, 4, 3, 14, 13]
[13, 1, 0, 2, 8]
[9, 8, 7, 4, 2]
[9, 3, 13, 4, 6]
