P1,P2,...,Pn
[1, 2, 8, 7]
[9, 6, 7, 3]
[12, 11, 5, 9]
[9, 12, 10, 13]
[0, 5, 1, 11]
[10, 3, 7, 6]
[14, 13, 10, 1]
[5, 2, 12, 9]
[11, 6, 0, 14]
[1, 13, 2, 6]
[6, 3, 10, 0]
[3, 11, 9, 13]
[3, 0, 6, 5]
[4, 13, 5, 1]
[3, 8, 13, 12]
[12, 9, 8, 7]
[11, 6, 2, 8]
[0, 14, 9, 1]
[6, 4, 10, 1]
[12, 13, 7, 3]
[14, 13, 9, 3]
[1, 13, 14, 11]
[11, 8, 2, 12]
[7, 8, 6, 11]
[11, 5, 12, 14]
[0, 11, 6, 9]
[11, 9, 6, 0]
[13, 8, 10, 2]
[2, 12, 8, 10]
[9, 3, 8, 0]
[14, 2, 13, 7]
[9, 13, 1, 14]
[10, 3, 14, 1]
[9, 14, 1, 5]
[2, 5, 0, 11]
[10, 1, 8, 7]
[1, 4, 11, 13]
[12, 3, 7, 1]
[11, 10, 4, 5]
[7, 0, 13, 2]
[9, 10, 3, 4]
[6, 9, 11, 3]
[8, 2, 1, 4]
[12, 10, 4, 0]
[0, 10, 5, 13]
[3, 1, 5, 6]
[12, 4, 8, 13]
[10, 13, 14, 4]
[2, 3, 6, 9]
[14, 10, 4, 5]
[6, 10, 9, 8]
[6, 0, 9, 14]
[7, 9, 8, 10]
[2, 11, 0, 1]
[12, 0, 2, 9]
