P1,P2,...,Pn
[5, 7, 0, 14]
[10, 9, 12, 8]
[8, 7, 9, 3]
[2, 6, 10, 5]
[1, 9, 8, 4]
[4, 10, 2, 8]
[1, 6, 3, 7]
[11, 4, 1, 0]
[5, 10, 12, 3]
[4, 10, 3, 14]
[8, 6, 5, 11]
[10, 2, 7, 4]
[1, 2, 9, 11]
[6, 4, 14, 0]
[1, 8, 14, 10]
[0, 4, 8, 6]
[10, 4, 12, 0]
[3, 9, 2, 12]
[10, 6, 7, 12]
[2, 3, 1, 10]
[8, 1, 4, 7]
[6, 9, 7, 1]
[6, 7, 12, 8]
[8, 4, 3, 1]
[5, 11, 13, 2]
[10, 5, 13, 11]
[7, 8, 13, 10]
[5, 3, 14, 0]
[6, 7, 10, 9]
[12, 14, 7, 1]
[14, 8, 1, 6]
[8, 5, 7, 4]
[12, 8, 7, 10]
[7, 0, 8, 13]
[8, 3, 1, 0]
[6, 5, 14, 2]
[5, 9, 12, 0]
[12, 10, 13, 6]
[13, 11, 9, 1]
[10, 8, 11, 1]
[14, 5, 2, 12]
[14, 3, 1, 10]
[5, 0, 11, 4]
[9, 4, 8, 14]
[4, 0, 3, 2]
[5, 12, 14, 0]
[8, 7, 9, 11]
[10, 8, 2, 5]
[0, 12, 9, 4]
[6, 10, 3, 5]
[0, 5, 3, 4]
[9, 3, 14, 0]
[0, 6, 12, 7]
[13, 12, 3, 0]
[3, 1, 10, 8]
[9, 8, 6, 5]
[4, 0, 14, 10]
[11, 8, 6, 2]
[4, 8, 11, 9]
[7, 12, 11, 13]
[8, 14, 3, 13]
[3, 5, 2, 12]
[14, 3, 10, 11]
[8, 4, 11, 6]
[10, 3, 7, 13]
[10, 3, 8, 13]
[4, 11, 1, 6]
[2, 0, 4, 12]
[9, 6, 1, 14]
[6, 0, 7, 13]
[6, 7, 1, 13]
[8, 3, 10, 0]
[6, 14, 3, 10]
[12, 7, 4, 11]
[10, 3, 9, 11]
[10, 11, 1, 5]
[7, 3, 1, 2]
[2, 11, 13, 4]
[9, 6, 1, 8]
[2, 7, 8, 9]
[12, 3, 9, 14]
[3, 1, 9, 4]
