P1,P2,...,Pn
[7, 11, 10, 3]
[0, 8, 1, 2]
[1, 4, 3, 8]
[2, 5, 9, 8]
[14, 5, 9, 1]
[5, 10, 2, 6]
[4, 10, 13, 12]
[7, 0, 9, 6]
[2, 8, 5, 6]
[6, 0, 4, 1]
[3, 5, 6, 4]
[9, 8, 2, 4]
[7, 0, 13, 1]
[1, 0, 6, 11]
[5, 14, 2, 13]
[10, 3, 12, 13]
[5, 13, 6, 3]
[5, 14, 6, 9]
[1, 11, 3, 0]
[3, 5, 12, 1]
[4, 1, 5, 6]
[10, 3, 0, 4]
[0, 12, 10, 5]
[9, 13, 7, 5]
[8, 13, 11, 12]
[12, 6, 4, 14]
[3, 6, 14, 7]
[11, 2, 3, 13]
[9, 4, 12, 10]
[13, 14, 6, 0]
[3, 9, 0, 11]
[8, 9, 0, 13]
[0, 12, 9, 2]
[10, 0, 14, 6]
[3, 5, 11, 2]
[11, 13, 14, 6]
[0, 14, 6, 2]
[1, 12, 3, 4]
[2, 13, 8, 3]
[11, 9, 0, 5]
[8, 2, 11, 12]
[13, 6, 3, 10]
[3, 1, 10, 5]
[6, 10, 14, 8]
[11, 4, 3, 6]
[3, 9, 0, 14]
[13, 4, 11, 7]
[2, 9, 10, 5]
[8, 9, 14, 4]
[12, 2, 4, 5]
[9, 14, 10, 8]
[1, 12, 10, 4]
[2, 5, 0, 8]
[6, 0, 8, 7]
[3, 8, 2, 11]
[12, 3, 10, 6]
[7, 4, 2, 13]
[3, 4, 0, 10]
[8, 11, 14, 4]
[0, 11, 8, 13]
[7, 8, 11, 10]
[6, 2, 5, 4]
[9, 7, 5, 10]
[10, 12, 14, 2]
[13, 2, 0, 1]
[8, 9, 5, 1]
[1, 10, 2, 5]
[10, 12, 2, 5]
[7, 10, 12, 4]
[7, 1, 3, 5]
[7, 5, 0, 8]
[6, 12, 4, 2]
[2, 12, 5, 6]
[5, 11, 4, 6]
[8, 7, 12, 3]
[2, 4, 12, 11]
[13, 0, 10, 2]
[10, 7, 5, 1]
[7, 11, 4, 3]
[8, 10, 2, 12]
[7, 1, 4, 0]
