P1,P2,...,Pn
[0, 12, 8, 1]
[1, 6, 10, 14]
[6, 13, 1, 3]
[13, 10, 4, 12]
[3, 0, 7, 8]
[7, 11, 0, 9]
[11, 3, 13, 5]
[3, 13, 8, 2]
[5, 3, 0, 4]
[3, 10, 7, 2]
[11, 12, 7, 3]
[3, 14, 4, 11]
[5, 7, 6, 14]
[5, 9, 1, 6]
[8, 4, 12, 2]
[2, 6, 10, 1]
[3, 6, 13, 2]
[0, 1, 11, 9]
[7, 8, 14, 10]
[13, 0, 1, 10]
[9, 13, 10, 5]
[0, 1, 10, 9]
[6, 13, 9, 12]
[7, 11, 2, 5]
[4, 11, 3, 5]
[8, 0, 3, 11]
[13, 9, 4, 11]
[4, 8, 6, 12]
[8, 12, 6, 11]
[9, 4, 2, 1]
[2, 5, 8, 13]
[6, 11, 12, 8]
[1, 3, 4, 7]
[6, 0, 10, 3]
[5, 1, 9, 13]
[13, 2, 11, 5]
[5, 13, 14, 1]
[11, 9, 13, 5]
[7, 1, 3, 12]
[1, 3, 12, 10]
[12, 3, 6, 13]
[11, 1, 2, 12]
[1, 10, 4, 2]
[2, 7, 14, 6]
[11, 14, 12, 10]
[1, 2, 7, 8]
[7, 13, 0, 8]
[4, 9, 6, 3]
[1, 13, 8, 3]
[12, 13, 0, 6]
[4, 5, 13, 1]
[3, 9, 14, 2]
[4, 3, 8, 14]
[0, 11, 2, 7]
[6, 11, 7, 14]
[6, 14, 13, 7]
[5, 13, 11, 8]
[11, 12, 0, 5]
[7, 11, 0, 1]
[12, 3, 9, 4]
[12, 3, 11, 14]
[5, 11, 12, 0]
[3, 8, 1, 14]
[4, 0, 6, 5]
[12, 9, 2, 7]
[12, 9, 8, 6]
[5, 2, 13, 1]
[1, 8, 13, 0]
[10, 4, 6, 7]
[10, 3, 6, 1]
[2, 13, 8, 5]
[3, 4, 12, 7]
[14, 7, 4, 3]
[13, 1, 3, 4]
[8, 2, 6, 9]
[0, 6, 12, 9]
[11, 5, 0, 10]
[10, 11, 7, 6]
[1, 3, 12, 8]
[12, 7, 13, 9]
[4, 14, 13, 9]
[11, 8, 14, 9]
[12, 9, 4, 8]
[5, 14, 12, 10]
[1, 10, 14, 0]
[8, 3, 10, 11]
[1, 11, 3, 2]
[3, 11, 1, 14]
[1, 13, 12, 10]
[1, 0, 12, 3]
[10, 14, 9, 6]
[12, 3, 6, 14]
[14, 5, 6, 2]
[5, 4, 10, 11]
[1, 12, 10, 7]
[1, 11, 2, 12]
[9, 14, 8, 7]
[7, 5, 14, 2]
[12, 11, 10, 2]
[5, 1, 10, 0]
[14, 3, 1, 4]
[14, 8, 1, 9]
[11, 12, 7, 10]
[12, 9, 5, 7]
[5, 9, 6, 2]
[12, 5, 13, 3]
[1, 5, 11, 4]
[2, 11, 10, 8]
[6, 0, 2, 8]
[10, 13, 14, 1]
[6, 4, 7, 5]
[1, 11, 6, 3]
[11, 2, 8, 9]
[14, 8, 11, 6]
[12, 13, 11, 3]
[13, 5, 1, 12]
[1, 6, 14, 8]
[11, 7, 3, 1]
[5, 9, 11, 4]
[5, 1, 8, 7]
[5, 8, 1, 4]
[5, 7, 6, 10]
[10, 0, 6, 7]
[9, 0, 2, 10]
[6, 14, 4, 13]
[1, 6, 14, 0]
[1, 12, 14, 2]
[13, 14, 9, 5]
[3, 9, 8, 14]
[0, 8, 10, 7]
[9, 12, 1, 5]
[11, 8, 1, 14]
[1, 11, 12, 7]
[7, 11, 13, 2]
[6, 8, 2, 12]
[13, 3, 4, 11]
[13, 0, 12, 1]
[4, 10, 12, 7]
[14, 2, 8, 6]
[9, 14, 1, 2]
[5, 3, 6, 9]
[11, 5, 8, 6]
[2, 3, 4, 13]
[12, 11, 5, 13]
[1, 8, 14, 6]
[3, 0, 5, 4]
[4, 9, 12, 10]
[10, 1, 8, 0]
[0, 6, 11, 5]
[12, 8, 3, 7]
[10, 7, 13, 0]
[9, 8, 2, 3]
[0, 11, 10, 13]
[13, 8, 10, 14]
[7, 2, 3, 12]
[9, 10, 4, 0]
[0, 8, 9, 14]
[11, 7, 0, 5]
[2, 9, 7, 1]
[9, 4, 12, 10]
[12, 13, 8, 0]
[7, 2, 3, 0]
[2, 6, 12, 4]
[14, 13, 6, 3]
[13, 9, 3, 8]
[4, 12, 9, 10]
[0, 10, 5, 12]
[14, 0, 6, 1]
[7, 11, 9, 1]
[10, 5, 8, 9]
[7, 4, 14, 5]
[9, 3, 14, 12]
[11, 3, 4, 14]
[5, 13, 4, 14]
[11, 0, 5, 10]
[6, 13, 3, 0]
[14, 3, 0, 10]
[12, 1, 9, 0]
[8, 6, 11, 3]
[14, 6, 8, 5]
[3, 12, 9, 2]
[3, 6, 0, 1]
[6, 0, 1, 13]
[7, 2, 4, 13]
[9, 0, 14, 3]
[2, 6, 9, 7]
[3, 12, 4, 1]
[10, 3, 6, 4]
[1, 6, 4, 9]
[7, 13, 9, 8]
[9, 8, 11, 4]
[12, 5, 10, 9]
[0, 8, 1, 5]
[0, 12, 2, 7]
[12, 10, 11, 9]
[3, 5, 4, 8]
[10, 9, 5, 2]
[14, 12, 3, 11]
[13, 1, 11, 12]
[1, 3, 7, 4]
[14, 4, 5, 12]
[7, 4, 5, 6]
[6, 14, 9, 7]
[13, 14, 5, 10]
[5, 4, 0, 2]
[1, 7, 13, 9]
[7, 6, 9, 0]
[14, 10, 8, 11]
[14, 6, 7, 8]
[14, 8, 0, 2]
[9, 10, 5, 14]
[8, 12, 2, 9]
[0, 5, 4, 1]
[0, 8, 11, 9]
