P1,P2,...,Pn
[11, 0, 8, 2]
[6, 8, 4, 14]
[7, 8, 13, 5]
[3, 2, 4, 5]
[8, 1, 10, 2]
[13, 8, 0, 12]
[2, 12, 8, 14]
[14, 1, 6, 2]
[14, 3, 8, 9]
[7, 5, 10, 1]
[3, 13, 4, 0]
[3, 12, 8, 5]
[11, 14, 7, 4]
[13, 9, 8, 6]
[9, 2, 13, 12]
[4, 11, 1, 5]
[13, 9, 5, 8]
[9, 6, 5, 11]
[13, 9, 6, 14]
[0, 13, 3, 14]
[9, 8, 14, 5]
[9, 10, 5, 8]
[13, 10, 14, 12]
[12, 11, 2, 10]
[9, 2, 0, 11]
[8, 1, 13, 2]
[8, 6, 2, 5]
[9, 1, 2, 12]
[4, 14, 13, 8]
[8, 11, 4, 14]
[8, 12, 13, 2]
[6, 1, 7, 3]
[1, 12, 11, 8]
[1, 10, 4, 2]
[7, 14, 10, 6]
[3, 6, 5, 14]
[10, 6, 1, 5]
[13, 0, 14, 12]
[7, 13, 1, 12]
[4, 1, 9, 0]
[10, 8, 0, 13]
[0, 3, 12, 2]
[5, 6, 10, 4]
[4, 7, 0, 6]
[1, 3, 4, 10]
[14, 10, 6, 7]
[4, 6, 8, 11]
[10, 8, 7, 5]
[11, 4, 3, 1]
[12, 10, 0, 11]
[13, 3, 2, 12]
[9, 11, 14, 6]
[0, 12, 10, 4]
[11, 0, 14, 1]
[8, 5, 11, 14]
[14, 8, 5, 9]
[14, 5, 11, 12]
[7, 9, 10, 3]
[4, 13, 5, 1]
[9, 0, 7, 11]
[10, 9, 11, 12]
[11, 14, 2, 1]
[6, 2, 12, 5]
[13, 11, 0, 2]
[6, 5, 3, 12]
[0, 4, 11, 14]
[8, 1, 7, 3]
[7, 14, 2, 8]
[2, 9, 1, 11]
[1, 3, 12, 2]
[7, 9, 4, 8]
[2, 3, 10, 7]
[5, 8, 14, 7]
[0, 13, 14, 7]
[4, 7, 11, 9]
[10, 9, 5, 14]
[1, 5, 4, 14]
[7, 11, 1, 10]
[10, 12, 11, 3]
[2, 12, 6, 9]
[2, 12, 8, 6]
[10, 11, 9, 0]
[11, 10, 12, 14]
[7, 6, 3, 9]
[3, 13, 0, 10]
[10, 14, 4, 9]
[9, 1, 0, 5]
[3, 6, 5, 11]
[3, 8, 13, 5]
[11, 12, 13, 8]
[12, 6, 11, 13]
[5, 0, 14, 6]
[6, 14, 2, 8]
[6, 9, 14, 0]
[4, 12, 3, 1]
[7, 9, 10, 11]
[8, 7, 6, 1]
[11, 2, 3, 5]
[11, 12, 13, 5]
[14, 4, 10, 13]
[5, 8, 1, 10]
[8, 0, 5, 6]
[12, 4, 3, 14]
[11, 12, 14, 0]
[3, 14, 13, 0]
[10, 8, 5, 14]
[5, 2, 10, 3]
[3, 13, 9, 6]
[5, 3, 8, 2]
[6, 12, 14, 4]
[11, 8, 7, 3]
[14, 8, 6, 10]
[10, 5, 4, 6]
[9, 12, 13, 1]
[3, 10, 14, 12]
[12, 10, 11, 1]
[14, 7, 12, 6]
[14, 11, 6, 2]
[7, 13, 3, 14]
[0, 2, 1, 8]
[1, 9, 10, 4]
[8, 12, 3, 2]
[11, 12, 8, 9]
[14, 11, 1, 9]
[3, 12, 4, 11]
[13, 10, 12, 5]
[5, 1, 12, 2]
[11, 14, 5, 6]
[10, 13, 11, 14]
[10, 1, 3, 4]
[6, 9, 3, 14]
[1, 7, 10, 5]
[5, 3, 11, 10]
[9, 10, 3, 13]
[14, 5, 0, 11]
[1, 4, 14, 3]
[5, 2, 12, 4]
[2, 10, 3, 4]
[9, 12, 4, 13]
[3, 8, 2, 7]
[9, 13, 10, 0]
[5, 6, 13, 10]
[5, 6, 14, 3]
[6, 4, 10, 14]
[1, 11, 6, 10]
[1, 9, 8, 3]
[0, 9, 8, 3]
[11, 12, 4, 6]
[8, 12, 1, 6]
[0, 7, 2, 10]
[8, 12, 3, 2]
[5, 7, 9, 2]
[0, 4, 9, 11]
[0, 4, 12, 13]
[9, 6, 13, 1]
[10, 4, 14, 3]
[3, 2, 14, 7]
[6, 7, 9, 1]
[11, 2, 5, 1]
[3, 0, 1, 11]
[13, 1, 12, 3]
[12, 1, 9, 14]
[12, 9, 0, 3]
[6, 3, 4, 1]
[0, 12, 2, 14]
[7, 3, 9, 0]
[8, 5, 9, 13]
[8, 13, 4, 3]
[10, 3, 4, 13]
[2, 5, 13, 8]
[6, 13, 9, 14]
[8, 0, 14, 3]
[0, 7, 8, 6]
[10, 9, 14, 1]
[3, 2, 6, 12]
[6, 0, 1, 14]
[3, 13, 11, 5]
[12, 9, 5, 4]
