P1,P2,...,Pn
[5, 4, 7, 8, 3]
[9, 13, 3, 12, 5]
[6, 11, 12, 8, 9]
[9, 12, 6, 4, 7]
[11, 13, 12, 6, 0]
[1, 6, 2, 4, 7]
[8, 7, 13, 1, 11]
[0, 7, 3, 10, 5]
[13, 4, 6, 14, 1]
[14, 1, 5, 13, 10]
[9, 0, 4, 6, 14]
[3, 4, 6, 0, 13]
[1, 11, 6, 0, 12]
[3, 12, 5, 0, 14]
[8, 7, 9, 10, 0]
[9, 1, 2, 4, 10]
[5, 3, 10, 1, 14]
[10, 3, 4, 12, 9]
[11, 3, 8, 12, 13]
[7, 11, 6, 8, 0]
[11, 4, 2, 9, 0]
[5, 2, 0, 14, 9]
[13, 6, 9, 7, 10]
[7, 12, 11, 4, 1]
[9, 6, 14, 11, 4]
[14, 2, 13, 5, 11]
[5, 6, 0, 4, 1]
[7, 3, 8, 9, 10]
[10, 0, 4, 12, 11]
[11, 3, 4, 14, 12]
[4, 12, 14, 5, 2]
[4, 0, 1, 7, 11]
[3, 5, 6, 8, 10]
[0, 8, 12, 3, 5]
[3, 12, 8, 2, 13]
[4, 0, 10, 12, 8]
[2, 6, 10, 11, 5]
[3, 5, 9, 1, 6]
[14, 2, 7, 11, 9]
[13, 8, 1, 9, 10]
[3, 8, 13, 6, 7]
[5, 2, 4, 10, 9]
[10, 2, 9, 11, 5]
[8, 2, 4, 11, 3]
[12, 10, 0, 8, 9]
[12, 14, 1, 8, 5]
[5, 11, 1, 13, 8]
[6, 12, 1, 7, 0]
[7, 5, 10, 11, 1]
[13, 5, 10, 8, 3]
[1, 5, 2, 11, 9]
[3, 13, 6, 12, 9]
[2, 4, 0, 12, 1]
[3, 9, 5, 8, 10]
[0, 8, 5, 14, 3]
[11, 7, 10, 2, 0]
[10, 2, 12, 7, 3]
[14, 10, 4, 2, 11]
[14, 12, 8, 0, 2]
[4, 7, 14, 0, 13]
[9, 2, 8, 12, 10]
[6, 11, 5, 0, 3]
[7, 1, 13, 4, 9]
[12, 2, 0, 6, 9]
[8, 5, 6, 11, 12]
[3, 10, 4, 2, 14]
[7, 4, 1, 3, 0]
[0, 5, 10, 8, 3]
[4, 11, 2, 6, 5]
[3, 6, 1, 8, 11]
[10, 6, 8, 14, 0]
[14, 0, 6, 12, 1]
[1, 13, 5, 8, 14]
[2, 10, 13, 12, 1]
[9, 13, 11, 14, 7]
[9, 12, 1, 4, 14]
[3, 14, 7, 0, 13]
[10, 12, 8, 7, 13]
[13, 1, 7, 6, 10]
[6, 9, 14, 11, 2]
[5, 12, 13, 9, 8]
[12, 7, 5, 3, 13]
[6, 1, 10, 14, 7]
[10, 5, 7, 11, 9]
[4, 10, 2, 6, 5]
[4, 10, 5, 11, 7]
[0, 11, 1, 3, 13]
[7, 5, 8, 6, 12]
[10, 3, 11, 12, 1]
[11, 13, 7, 10, 5]
[9, 5, 0, 10, 14]
[0, 12, 14, 7, 8]
[7, 10, 8, 2, 4]
[11, 7, 6, 0, 10]
[1, 10, 5, 2, 6]
[5, 10, 13, 14, 7]
[9, 5, 4, 8, 7]
[1, 3, 0, 4, 10]
[7, 0, 1, 12, 2]
[14, 2, 13, 3, 7]
[1, 7, 2, 9, 10]
[12, 13, 1, 9, 5]
[3, 5, 2, 1, 9]
[3, 14, 13, 7, 6]
[13, 7, 3, 10, 11]
[4, 3, 1, 9, 11]
[1, 4, 12, 13, 8]
[2, 7, 3, 13, 1]
[5, 10, 7, 4, 1]
[0, 3, 2, 7, 1]
[11, 5, 8, 2, 0]
[6, 8, 11, 0, 4]
[5, 10, 14, 4, 13]
[8, 10, 14, 9, 4]
[4, 7, 13, 3, 6]
[2, 1, 10, 3, 14]
[4, 8, 2, 13, 7]
[5, 14, 9, 1, 12]
[0, 1, 5, 10, 13]
[6, 7, 3, 4, 12]
[13, 4, 14, 5, 12]
[5, 6, 13, 11, 8]
[13, 10, 8, 2, 4]
[6, 13, 14, 3, 2]
[1, 7, 6, 5, 10]
[14, 11, 1, 8, 3]
[12, 2, 13, 11, 9]
[8, 7, 2, 5, 11]
[3, 12, 14, 8, 7]
[0, 4, 8, 7, 1]
[7, 14, 4, 5, 0]
[12, 14, 11, 6, 7]
[13, 12, 2, 0, 11]
[11, 10, 2, 5, 4]
[2, 12, 7, 14, 6]
[11, 3, 5, 6, 9]
[0, 7, 9, 4, 6]
[1, 8, 6, 12, 11]
[9, 13, 12, 11, 0]
[14, 0, 8, 5, 13]
[4, 10, 13, 0, 7]
[3, 5, 7, 13, 14]
[8, 11, 7, 13, 5]
[10, 2, 13, 9, 4]
[12, 1, 3, 14, 5]
[8, 10, 7, 2, 12]
[5, 7, 8, 10, 4]
[9, 12, 7, 10, 8]
[4, 13, 10, 1, 5]
[4, 6, 12, 14, 8]
[7, 10, 0, 3, 11]
[10, 12, 8, 11, 5]
[12, 6, 9, 10, 8]
[2, 3, 1, 14, 9]
[2, 5, 7, 14, 8]
[2, 11, 1, 4, 8]
[4, 7, 12, 9, 3]
[1, 6, 4, 13, 9]
[7, 12, 5, 0, 10]
[13, 14, 2, 10, 6]
[11, 13, 6, 3, 9]
[14, 5, 6, 12, 2]
[6, 1, 4, 10, 9]
[6, 14, 12, 10, 13]
[9, 5, 14, 7, 2]
[0, 2, 14, 3, 7]
[9, 11, 14, 13, 8]
[14, 0, 3, 10, 7]
[13, 12, 2, 14, 1]
[2, 7, 13, 4, 14]
[0, 2, 8, 12, 6]
[12, 14, 4, 13, 10]
[12, 13, 7, 9, 1]
[12, 9, 6, 10, 4]
[9, 11, 8, 6, 4]
[0, 2, 9, 7, 11]
[8, 9, 6, 5, 2]
[0, 5, 13, 2, 14]
[9, 6, 10, 8, 11]
[9, 4, 10, 0, 11]
[10, 6, 7, 5, 2]
[11, 3, 1, 14, 7]
[5, 7, 6, 4, 8]
[9, 6, 10, 4, 5]
[2, 8, 12, 13, 6]
[9, 13, 5, 2, 14]
[12, 0, 11, 13, 14]
[12, 9, 11, 2, 3]
[13, 1, 0, 2, 5]
[11, 3, 2, 13, 8]
[5, 2, 3, 8, 11]
[3, 4, 1, 7, 5]
[6, 2, 3, 0, 11]
[10, 14, 5, 2, 1]
[5, 8, 12, 3, 11]
[4, 12, 11, 9, 10]
[0, 3, 13, 8, 4]
[1, 14, 2, 5, 0]
[14, 3, 12, 13, 1]
[8, 14, 13, 0, 10]
[2, 3, 5, 14, 1]
[0, 2, 13, 1, 7]
[11, 1, 9, 2, 13]
[8, 2, 6, 13, 12]
[10, 4, 7, 6, 3]
[4, 1, 5, 0, 8]
[6, 11, 12, 1, 4]
[0, 6, 14, 7, 2]
[1, 0, 9, 12, 3]
[6, 11, 0, 8, 13]
[7, 1, 12, 3, 5]
[6, 12, 8, 13, 10]
[2, 12, 0, 14, 3]
[11, 7, 3, 1, 0]
[13, 11, 5, 0, 12]
[11, 9, 1, 5, 13]
