P1,P2,...,Pn
[7, 11, 13, 6]
[5, 10, 6, 14]
[14, 12, 7, 10]
[0, 10, 2, 4]
[0, 2, 13, 10]
[10, 11, 1, 9]
[4, 8, 0, 13]
[14, 1, 3, 6]
[12, 14, 4, 0]
[11, 9, 2, 5]
[14, 8, 4, 0]
[13, 0, 2, 12]
[0, 10, 12, 5]
[12, 7, 13, 5]
[3, 5, 0, 11]
[1, 12, 8, 10]
[11, 0, 12, 9]
[2, 11, 8, 7]
[11, 2, 9, 1]
[11, 2, 4, 14]
[12, 3, 8, 7]
[3, 7, 0, 14]
[4, 11, 1, 9]
[11, 7, 9, 1]
[12, 1, 13, 6]
[0, 7, 2, 14]
[6, 0, 1, 10]
[1, 10, 12, 6]
[5, 12, 9, 8]
[11, 3, 5, 14]
[4, 1, 11, 0]
[3, 10, 4, 6]
[10, 4, 14, 8]
[12, 3, 14, 5]
[2, 0, 1, 6]
[3, 7, 6, 8]
[1, 9, 14, 10]
[7, 9, 14, 0]
[8, 5, 12, 9]
[2, 7, 4, 10]
[10, 7, 12, 0]
[12, 0, 8, 5]
[12, 5, 6, 0]
[13, 5, 14, 7]
[12, 8, 13, 7]
[4, 1, 8, 2]
[2, 10, 11, 0]
[0, 3, 6, 8]
[9, 7, 4, 2]
[13, 0, 6, 7]
[3, 9, 13, 4]
[14, 9, 4, 3]
[11, 9, 10, 6]
[11, 6, 1, 8]
[0, 4, 12, 13]
[2, 11, 14, 8]
[11, 6, 0, 4]
[0, 9, 6, 8]
[0, 12, 14, 11]
[7, 9, 10, 11]
[4, 0, 12, 6]
[2, 13, 3, 8]
[8, 5, 6, 1]
[7, 3, 14, 4]
[2, 3, 1, 8]
[5, 11, 12, 8]
[2, 11, 3, 1]
[9, 10, 12, 7]
[9, 11, 1, 5]
[2, 12, 9, 13]
[9, 11, 2, 8]
[13, 11, 3, 6]
[8, 5, 7, 11]
[7, 0, 4, 6]
[13, 0, 6, 4]
[9, 14, 6, 13]
[0, 5, 13, 12]
[9, 5, 13, 14]
[12, 6, 2, 7]
[13, 4, 1, 9]
[0, 12, 2, 5]
[13, 1, 0, 2]
[10, 6, 11, 0]
[3, 5, 14, 11]
[3, 7, 9, 11]
[3, 11, 8, 10]
[12, 5, 10, 1]
[6, 14, 7, 5]
[14, 2, 9, 3]
[10, 8, 9, 11]
[6, 5, 1, 14]
[10, 7, 11, 2]
[13, 6, 1, 12]
[1, 6, 3, 13]
[4, 12, 8, 3]
[5, 4, 8, 6]
[13, 3, 10, 7]
[2, 11, 3, 8]
[9, 6, 8, 12]
[2, 9, 4, 10]
[0, 14, 4, 1]
[3, 10, 9, 11]
[0, 6, 2, 4]
[7, 8, 12, 5]
[9, 0, 7, 8]
[11, 14, 12, 1]
[11, 7, 0, 3]
[2, 7, 5, 0]
[9, 6, 14, 4]
[3, 1, 0, 13]
[2, 7, 14, 10]
[11, 8, 2, 5]
[14, 12, 9, 3]
[14, 2, 1, 3]
[5, 2, 7, 13]
[12, 14, 5, 0]
[2, 11, 12, 8]
[0, 9, 11, 4]
[11, 14, 1, 4]
[0, 4, 9, 8]
[2, 3, 13, 7]
[2, 0, 4, 12]
[2, 12, 11, 1]
[1, 11, 2, 6]
[5, 12, 10, 7]
[0, 6, 7, 5]
[5, 14, 2, 9]
[1, 14, 3, 10]
[2, 10, 5, 1]
[5, 8, 0, 11]
[0, 12, 4, 8]
[12, 10, 13, 1]
[11, 6, 7, 1]
[12, 10, 1, 11]
[0, 13, 2, 12]
[11, 6, 4, 0]
[13, 6, 12, 1]
[6, 9, 10, 3]
[11, 3, 2, 5]
[12, 8, 9, 3]
[7, 11, 9, 10]
[12, 7, 10, 5]
[1, 7, 3, 0]
[7, 2, 13, 6]
[13, 5, 8, 11]
[14, 9, 12, 0]
[7, 3, 1, 5]
[10, 14, 2, 7]
[7, 2, 10, 11]
[14, 9, 3, 2]
[9, 3, 12, 8]
[10, 0, 5, 6]
[5, 12, 13, 2]
[1, 13, 6, 5]
[13, 6, 8, 11]
[7, 6, 12, 14]
[0, 4, 10, 12]
[12, 6, 5, 10]
[0, 11, 1, 12]
[4, 7, 5, 0]
[1, 8, 14, 5]
[6, 7, 2, 11]
[8, 10, 3, 7]
[6, 2, 7, 1]
[1, 9, 2, 4]
[4, 1, 0, 6]
[13, 2, 7, 9]
[12, 13, 5, 4]
[13, 10, 8, 14]
[4, 12, 3, 14]
[3, 2, 6, 0]
[10, 1, 9, 13]
[8, 2, 14, 6]
[11, 2, 4, 10]
[9, 1, 3, 14]
[7, 8, 5, 13]
[12, 8, 1, 7]
[6, 13, 12, 8]
[8, 4, 6, 10]
[13, 4, 7, 1]
[12, 9, 3, 1]
[4, 14, 2, 3]
[7, 9, 3, 8]
[7, 14, 3, 1]
[8, 0, 13, 11]
[12, 2, 11, 13]
[6, 9, 5, 1]
[1, 3, 0, 13]
[0, 5, 6, 8]
[13, 6, 4, 2]
[9, 0, 10, 12]
[11, 6, 4, 8]
[6, 3, 11, 5]
[13, 9, 0, 14]
[7, 2, 14, 1]
[9, 3, 10, 6]
[8, 3, 0, 4]
[4, 11, 0, 3]
[7, 13, 8, 10]
[3, 5, 13, 4]
[7, 13, 0, 10]
[13, 12, 0, 9]
[4, 10, 11, 7]
[2, 7, 5, 14]
