P1,P2,...,Pn
[9, 12, 7, 3]
[1, 4, 2, 8]
[0, 13, 7, 10]
[14, 3, 0, 10]
[12, 4, 3, 14]
[6, 7, 9, 14]
[4, 14, 12, 6]
[12, 7, 6, 1]
[1, 9, 8, 6]
[3, 6, 13, 0]
[12, 1, 9, 11]
[2, 3, 4, 7]
[0, 1, 6, 14]
[2, 0, 4, 14]
[0, 7, 1, 11]
[1, 13, 7, 5]
[3, 6, 0, 11]
[6, 11, 0, 2]
[2, 14, 0, 8]
[13, 11, 3, 0]
[3, 14, 4, 6]
[7, 12, 2, 9]
[13, 4, 12, 0]
[3, 6, 9, 13]
[11, 12, 4, 14]
[2, 9, 4, 12]
[10, 4, 0, 8]
[1, 6, 0, 13]
[14, 8, 4, 5]
[2, 10, 9, 11]
[10, 2, 3, 12]
[2, 7, 11, 10]
[10, 0, 12, 2]
[13, 12, 0, 7]
[3, 2, 9, 14]
[10, 14, 8, 4]
[13, 14, 8, 3]
[8, 3, 11, 4]
[11, 8, 6, 3]
[3, 12, 5, 14]
[9, 10, 6, 4]
[14, 5, 13, 1]
[7, 3, 14, 11]
[1, 4, 13, 6]
[12, 3, 0, 9]
[5, 11, 14, 0]
[12, 8, 11, 14]
[8, 3, 1, 5]
[1, 13, 2, 7]
[6, 12, 9, 10]
[4, 5, 7, 9]
[2, 8, 10, 0]
[6, 0, 4, 11]
[1, 9, 7, 5]
[14, 12, 3, 5]
[5, 13, 3, 2]
[10, 8, 0, 12]
[5, 9, 8, 4]
[14, 12, 7, 3]
[5, 11, 9, 4]
[9, 13, 11, 4]
[12, 1, 6, 5]
[14, 11, 13, 9]
[11, 3, 5, 1]
[5, 13, 7, 6]
[5, 7, 4, 14]
[7, 4, 1, 11]
[10, 5, 3, 13]
[11, 3, 7, 13]
[13, 2, 1, 0]
[11, 12, 6, 2]
[8, 5, 10, 4]
[6, 8, 4, 1]
[10, 12, 7, 9]
[0, 8, 2, 7]
[10, 8, 12, 4]
[7, 2, 8, 4]
[7, 12, 3, 0]
[4, 3, 7, 0]
[5, 10, 3, 2]
[2, 5, 6, 9]
[14, 6, 10, 11]
[3, 5, 1, 0]
