P1,P2,...,Pn
[12, 5, 9, 6]
[6, 1, 9, 13]
[11, 9, 1, 7]
[7, 3, 10, 14]
[12, 8, 10, 11]
[13, 11, 8, 9]
[13, 9, 7, 6]
[13, 8, 5, 4]
[7, 14, 5, 12]
[10, 12, 9, 3]
[3, 14, 11, 12]
[0, 7, 9, 6]
[0, 2, 3, 9]
[8, 5, 3, 7]
[3, 8, 4, 1]
[14, 5, 4, 12]
[6, 14, 5, 12]
[0, 7, 5, 6]
[2, 7, 11, 12]
[2, 5, 1, 4]
[14, 7, 10, 13]
[5, 13, 12, 8]
[9, 12, 14, 10]
[1, 13, 12, 3]
[1, 8, 2, 11]
[10, 13, 1, 7]
[6, 12, 7, 10]
[12, 5, 0, 11]
[12, 7, 3, 14]
[1, 0, 8, 6]
[14, 2, 8, 10]
[7, 2, 12, 4]
[8, 10, 2, 5]
[7, 1, 9, 10]
[13, 1, 10, 11]
[0, 8, 6, 14]
[5, 11, 10, 8]
[3, 0, 14, 10]
[14, 4, 5, 7]
[13, 14, 10, 0]
[4, 12, 9, 5]
[14, 9, 3, 12]
[6, 12, 7, 8]
[7, 14, 13, 2]
[10, 13, 9, 4]
[12, 5, 1, 11]
[6, 3, 2, 0]
[1, 14, 5, 12]
[10, 1, 14, 0]
[1, 9, 3, 0]
[6, 1, 2, 5]
[4, 0, 8, 5]
[13, 11, 6, 7]
[8, 10, 9, 11]
[0, 10, 8, 9]
[3, 10, 6, 0]
[11, 4, 7, 1]
[3, 13, 8, 6]
[4, 6, 11, 12]
[3, 2, 4, 5]
[0, 10, 4, 14]
[1, 14, 12, 13]
[14, 9, 5, 7]
[1, 12, 8, 3]
[1, 2, 6, 7]
[13, 10, 8, 4]
[9, 14, 8, 11]
[7, 12, 8, 0]
[13, 6, 5, 14]
[8, 9, 7, 5]
[6, 1, 7, 5]
[14, 11, 13, 5]
[14, 6, 8, 9]
[4, 5, 3, 9]
[10, 5, 13, 4]
[11, 4, 13, 5]
[8, 0, 11, 3]
[8, 9, 4, 13]
[11, 10, 13, 7]
[3, 8, 5, 13]
[5, 10, 13, 3]
[1, 0, 10, 12]
[7, 3, 9, 14]
[4, 14, 6, 7]
[13, 7, 5, 12]
[14, 13, 12, 3]
[0, 13, 3, 6]
[6, 7, 10, 1]
[0, 4, 3, 14]
[6, 0, 2, 14]
[10, 11, 8, 2]
[8, 9, 5, 2]
[1, 7, 6, 8]
[9, 10, 7, 1]
[8, 6, 9, 3]
[4, 11, 14, 7]
[7, 10, 4, 11]
[0, 12, 13, 5]
[12, 6, 8, 3]
[14, 9, 0, 7]
[11, 0, 9, 10]
[0, 12, 14, 9]
[8, 13, 14, 3]
[10, 8, 9, 6]
[9, 7, 5, 14]
[12, 14, 1, 7]
[8, 12, 5, 2]
[3, 14, 8, 6]
[8, 5, 1, 7]
[11, 14, 7, 1]
[4, 14, 6, 3]
[0, 8, 1, 4]
[3, 6, 1, 4]
[2, 5, 1, 10]
[0, 1, 4, 8]
[9, 5, 7, 10]
[11, 12, 6, 3]
[4, 8, 9, 3]
[12, 1, 11, 0]
[7, 4, 12, 5]
[0, 7, 11, 1]
[4, 12, 7, 13]
[2, 3, 4, 14]
[13, 6, 10, 4]
[2, 10, 12, 11]
[6, 5, 12, 9]
[12, 4, 1, 9]
[6, 5, 2, 12]
[12, 9, 7, 13]
[13, 7, 11, 12]
[10, 4, 11, 7]
[4, 8, 7, 9]
[11, 10, 5, 9]
[9, 12, 1, 8]
[0, 12, 14, 1]
[12, 11, 4, 14]
[5, 4, 12, 2]
[5, 14, 8, 4]
[8, 7, 1, 3]
[8, 12, 14, 13]
[4, 5, 12, 11]
[13, 9, 8, 4]
[10, 6, 14, 11]
[12, 4, 1, 3]
[2, 10, 8, 13]
[10, 4, 2, 7]
[13, 8, 11, 10]
[5, 8, 3, 0]
[12, 0, 3, 9]
[7, 4, 2, 6]
[12, 2, 13, 4]
[2, 3, 9, 13]
[13, 0, 10, 7]
[7, 8, 6, 5]
[1, 7, 2, 12]
[0, 11, 5, 13]
[13, 7, 8, 0]
[14, 7, 12, 6]
[10, 3, 12, 2]
[0, 10, 3, 9]
[5, 6, 9, 12]
[8, 9, 12, 11]
[7, 10, 5, 3]
[5, 13, 7, 12]
[0, 6, 8, 1]
[13, 3, 1, 14]
[12, 14, 11, 13]
[1, 8, 4, 10]
[0, 13, 8, 4]
[13, 10, 8, 11]
[4, 11, 8, 2]
[12, 1, 2, 9]
[10, 8, 7, 13]
[13, 2, 11, 7]
[14, 11, 6, 1]
[4, 2, 3, 0]
[9, 12, 8, 1]
[1, 3, 14, 6]
[10, 3, 7, 13]
[9, 8, 1, 0]
[1, 8, 4, 9]
[5, 13, 12, 8]
[6, 14, 13, 3]
[2, 10, 14, 13]
[7, 12, 9, 4]
[3, 6, 2, 13]
[3, 14, 13, 2]
[0, 13, 14, 3]
[0, 10, 8, 6]
[4, 12, 10, 3]
[13, 5, 7, 10]
[3, 12, 0, 1]
[1, 14, 3, 8]
[11, 2, 1, 7]
[10, 9, 3, 7]
[5, 10, 4, 11]
[13, 11, 8, 3]
[7, 5, 2, 8]
[10, 1, 14, 3]
[4, 14, 9, 3]
[4, 10, 3, 6]
[10, 4, 13, 14]
[5, 11, 2, 8]
[14, 8, 7, 13]
[4, 3, 7, 8]
[10, 8, 5, 11]
[1, 14, 0, 5]
[9, 11, 4, 12]
[14, 4, 13, 10]
[4, 12, 10, 13]
[12, 4, 0, 6]
[7, 5, 3, 1]
[4, 5, 6, 14]
[2, 14, 6, 10]
[12, 10, 0, 2]
[1, 13, 7, 0]
[13, 1, 4, 2]
[5, 0, 6, 12]
[10, 2, 3, 14]
[10, 7, 2, 12]
[4, 1, 10, 12]
[10, 13, 3, 9]
[1, 11, 12, 7]
[10, 6, 12, 13]
[9, 12, 13, 6]
[8, 13, 7, 9]
[6, 4, 8, 13]
[8, 6, 2, 0]
[4, 10, 0, 5]
[0, 11, 14, 4]
[3, 5, 1, 8]
[6, 10, 4, 11]
[9, 3, 7, 2]
[1, 6, 4, 2]
[1, 12, 6, 4]
[4, 12, 7, 14]
[10, 12, 7, 4]
[7, 13, 4, 3]
[14, 12, 8, 7]
[11, 10, 4, 9]
[13, 6, 5, 12]
[8, 12, 4, 13]
[0, 6, 12, 3]
[4, 1, 14, 13]
[10, 5, 7, 12]
[11, 9, 3, 4]
[2, 11, 1, 14]
[0, 12, 4, 1]
[3, 1, 4, 11]
[1, 0, 4, 8]
[3, 5, 0, 12]
[13, 8, 4, 3]
[10, 3, 8, 7]
[4, 13, 12, 0]
[11, 12, 14, 3]
[10, 0, 9, 2]
[14, 12, 11, 2]
[13, 4, 11, 2]
[7, 3, 0, 10]
[9, 13, 3, 6]
[5, 0, 11, 3]
[9, 2, 4, 14]
[4, 3, 12, 8]
[5, 14, 2, 13]
[13, 3, 11, 0]
[5, 14, 7, 8]
[12, 9, 13, 11]
[8, 11, 2, 0]
[8, 1, 3, 14]
[8, 2, 11, 5]
[14, 13, 1, 11]
[2, 12, 6, 8]
[14, 4, 9, 1]
[8, 14, 6, 11]
[4, 10, 9, 11]
[1, 9, 10, 6]
[10, 3, 8, 6]
[10, 14, 12, 7]
[13, 3, 9, 6]
[0, 1, 11, 14]
[2, 0, 14, 1]
[0, 12, 5, 13]
[11, 1, 2, 3]
[3, 8, 5, 14]
[14, 2, 13, 11]
[8, 0, 4, 10]
[7, 4, 14, 2]
[11, 0, 9, 14]
[2, 8, 10, 1]
[3, 11, 7, 1]
[10, 2, 14, 3]
[13, 2, 12, 6]
[6, 13, 3, 1]
[2, 3, 5, 8]
[0, 7, 5, 2]
[0, 6, 9, 5]
[9, 13, 1, 7]
[4, 1, 7, 0]
[13, 10, 14, 9]
[3, 5, 6, 1]
[6, 2, 1, 12]
[8, 10, 14, 2]
[8, 2, 5, 4]
[10, 12, 7, 13]
[6, 2, 0, 7]
[7, 11, 13, 3]
[9, 2, 0, 10]
[0, 10, 12, 8]
[11, 13, 5, 7]
[1, 8, 7, 9]
[2, 5, 10, 0]
[12, 3, 0, 11]
[13, 8, 11, 9]
[10, 11, 13, 7]
[11, 0, 13, 6]
[10, 13, 3, 11]
[1, 6, 2, 7]
[13, 14, 6, 0]
[10, 1, 13, 8]
[6, 3, 4, 11]
[6, 5, 13, 9]
[9, 10, 8, 3]
[4, 10, 12, 8]
[13, 11, 9, 0]
[7, 1, 3, 8]
