P1,P2,...,Pn
[13, 8, 11, 0]
[1, 8, 13, 14]
[1, 14, 4, 7]
[3, 5, 6, 2]
[14, 5, 2, 12]
[13, 8, 12, 2]
[5, 6, 13, 4]
[9, 11, 14, 1]
[13, 9, 6, 7]
[8, 11, 13, 10]
[9, 10, 12, 3]
[2, 5, 6, 9]
[12, 2, 4, 8]
[14, 13, 10, 2]
[2, 13, 0, 10]
[9, 3, 2, 8]
[4, 11, 8, 12]
[2, 12, 14, 7]
[10, 12, 4, 6]
[1, 11, 12, 6]
[14, 9, 6, 13]
[11, 3, 5, 9]
[14, 8, 10, 11]
[1, 2, 10, 0]
[14, 2, 0, 4]
[12, 2, 11, 1]
[7, 13, 5, 12]
[8, 6, 0, 10]
[7, 2, 6, 4]
[13, 5, 8, 1]
[10, 13, 11, 0]
[13, 14, 1, 9]
[8, 3, 6, 9]
[7, 8, 14, 2]
[0, 8, 11, 9]
[7, 12, 8, 5]
[12, 13, 5, 6]
[3, 12, 13, 0]
[0, 13, 9, 6]
[11, 12, 4, 9]
[2, 11, 14, 0]
[8, 14, 11, 3]
[9, 8, 2, 10]
[13, 3, 7, 1]
[7, 11, 1, 14]
[3, 6, 9, 14]
[1, 3, 10, 14]
[13, 11, 10, 4]
[2, 5, 14, 6]
[8, 5, 6, 11]
[9, 7, 2, 5]
[11, 10, 6, 5]
[9, 3, 12, 8]
[5, 9, 12, 0]
[6, 11, 1, 2]
[9, 7, 2, 12]
[12, 10, 3, 8]
[2, 6, 1, 3]
[2, 14, 6, 3]
[2, 7, 13, 0]
[0, 14, 5, 8]
[14, 0, 6, 12]
[9, 4, 6, 7]
[14, 6, 12, 3]
[7, 9, 11, 2]
[0, 10, 12, 13]
[14, 10, 11, 8]
[3, 10, 6, 14]
[14, 13, 3, 1]
[4, 5, 2, 9]
[11, 10, 13, 12]
[3, 11, 10, 13]
[13, 4, 1, 9]
[4, 0, 3, 10]
[4, 6, 5, 10]
[8, 3, 10, 9]
[6, 3, 9, 13]
[4, 8, 3, 12]
[4, 14, 8, 11]
[1, 3, 5, 8]
[3, 10, 4, 2]
[5, 11, 7, 2]
[0, 9, 3, 6]
[12, 2, 13, 1]
[12, 7, 2, 1]
[14, 0, 9, 7]
[7, 14, 6, 5]
[11, 1, 4, 3]
[5, 2, 12, 10]
[6, 3, 2, 5]
[9, 12, 5, 3]
[3, 9, 1, 8]
[3, 2, 14, 5]
[2, 14, 0, 13]
[7, 5, 9, 1]
[5, 2, 11, 14]
[7, 9, 11, 14]
[2, 5, 0, 14]
[8, 0, 10, 5]
[3, 4, 14, 12]
[14, 13, 9, 0]
[10, 5, 9, 14]
[0, 13, 6, 7]
[10, 6, 11, 3]
[7, 6, 5, 3]
[5, 8, 11, 1]
[10, 9, 1, 13]
[9, 7, 13, 11]
[13, 6, 1, 7]
[10, 7, 1, 4]
[10, 6, 9, 5]
[14, 4, 6, 0]
[4, 7, 3, 0]
[6, 9, 2, 5]
[2, 9, 11, 0]
[3, 10, 0, 5]
[4, 12, 6, 9]
[5, 4, 0, 2]
[12, 5, 10, 11]
[8, 12, 10, 0]
[0, 11, 12, 8]
[9, 14, 4, 10]
[0, 11, 10, 8]
[2, 8, 14, 1]
[7, 10, 12, 11]
[9, 5, 3, 13]
[2, 11, 14, 12]
[4, 1, 11, 8]
[9, 4, 1, 6]
[14, 13, 1, 10]
[0, 2, 10, 3]
[3, 6, 11, 7]
[7, 4, 5, 0]
[14, 7, 0, 9]
[11, 5, 1, 14]
[13, 12, 6, 0]
[8, 6, 14, 0]
[8, 2, 5, 1]
[10, 13, 8, 12]
[5, 4, 10, 6]
[3, 9, 7, 10]
[4, 13, 11, 1]
[2, 3, 14, 11]
[6, 13, 2, 12]
[11, 7, 14, 8]
[4, 0, 7, 6]
[7, 8, 10, 1]
[13, 3, 4, 5]
[0, 3, 7, 8]
[10, 14, 6, 2]
[1, 4, 2, 3]
[10, 1, 4, 8]
[3, 9, 1, 14]
[11, 1, 7, 6]
[4, 2, 8, 6]
[5, 0, 4, 1]
[6, 11, 8, 7]
[13, 12, 8, 6]
[9, 6, 4, 3]
[9, 5, 0, 10]
[11, 6, 5, 8]
[5, 12, 2, 8]
[1, 10, 9, 11]
[12, 7, 2, 6]
[5, 14, 13, 8]
[0, 13, 11, 8]
[2, 13, 9, 4]
[4, 14, 6, 7]
[12, 3, 6, 5]
[7, 2, 11, 6]
[11, 3, 1, 13]
[13, 10, 7, 0]
[13, 3, 4, 7]
[5, 3, 6, 13]
[12, 6, 5, 2]
[10, 3, 7, 6]
[9, 0, 12, 4]
[11, 13, 2, 4]
[13, 2, 6, 4]
[14, 11, 4, 13]
[9, 12, 0, 8]
[0, 14, 10, 11]
[1, 12, 8, 9]
[0, 1, 2, 9]
[13, 8, 11, 14]
[10, 4, 3, 9]
[9, 0, 8, 11]
[9, 12, 11, 4]
[6, 8, 12, 9]
[4, 13, 1, 10]
[10, 1, 4, 9]
[12, 8, 3, 13]
[12, 10, 2, 4]
[13, 10, 8, 3]
[11, 12, 14, 2]
[7, 13, 2, 12]
[3, 8, 4, 5]
[1, 13, 5, 2]
[7, 11, 2, 3]
[1, 14, 9, 4]
[3, 13, 14, 0]
[0, 7, 5, 9]
[0, 12, 8, 7]
[8, 1, 9, 3]
[9, 7, 6, 3]
[14, 5, 3, 13]
[10, 12, 0, 1]
[8, 3, 5, 12]
[2, 4, 11, 8]
[4, 12, 13, 1]
[10, 14, 1, 7]
[13, 11, 12, 10]
[9, 2, 14, 8]
[0, 13, 2, 8]
[3, 6, 12, 9]
[9, 11, 6, 3]
[11, 7, 0, 5]
[14, 1, 12, 7]
[11, 12, 14, 0]
[14, 11, 4, 8]
[1, 4, 7, 10]
[13, 2, 10, 3]
[13, 3, 14, 7]
[12, 4, 1, 9]
[8, 12, 5, 6]
[9, 3, 4, 14]
[1, 11, 3, 12]
[9, 1, 10, 5]
[7, 10, 1, 13]
[13, 2, 8, 3]
[5, 0, 1, 2]
[7, 6, 1, 11]
[7, 4, 3, 14]
[7, 11, 6, 13]
[3, 2, 13, 1]
[1, 10, 0, 4]
[5, 8, 4, 3]
[7, 9, 14, 3]
