P1,P2,...,Pn
[0, 9, 10, 5, 7]
[11, 10, 5, 12, 13]
[2, 14, 5, 13, 0]
[4, 2, 9, 12, 14]
[12, 2, 6, 13, 5]
[14, 12, 11, 0, 10]
[11, 5, 3, 1, 12]
[13, 9, 14, 3, 0]
[0, 4, 3, 7, 12]
[1, 13, 5, 3, 14]
[8, 1, 6, 7, 14]
[8, 4, 13, 6, 2]
[8, 4, 1, 10, 14]
[8, 7, 3, 0, 11]
[6, 4, 13, 3, 14]
[7, 12, 2, 8, 11]
[8, 5, 0, 7, 14]
[11, 5, 1, 6, 2]
[14, 3, 12, 4, 6]
[1, 7, 0, 8, 3]
[1, 5, 6, 2, 0]
[2, 6, 1, 10, 13]
[3, 11, 10, 9, 14]
[7, 3, 4, 2, 1]
[9, 12, 8, 6, 13]
[9, 8, 7, 4, 11]
[5, 1, 2, 7, 12]
[7, 6, 1, 3, 11]
[11, 14, 6, 5, 0]
[0, 4, 1, 11, 10]
[14, 11, 7, 1, 12]
[13, 11, 9, 7, 3]
[9, 6, 12, 5, 14]
[5, 12, 13, 8, 1]
[11, 12, 1, 13, 8]
[1, 10, 6, 2, 5]
[7, 3, 10, 1, 6]
[0, 4, 11, 3, 10]
[4, 9, 8, 14, 3]
[9, 13, 8, 10, 11]
[2, 11, 1, 12, 9]
[11, 10, 13, 0, 8]
[8, 14, 3, 4, 7]
[13, 14, 1, 0, 3]
[9, 5, 8, 11, 12]
[7, 0, 9, 13, 1]
[14, 3, 13, 4, 7]
[0, 8, 13, 5, 12]
[9, 6, 2, 1, 4]
[2, 12, 11, 9, 3]
[9, 1, 3, 10, 6]
[10, 11, 0, 7, 4]
[13, 1, 9, 14, 7]
[8, 11, 1, 14, 12]
[0, 4, 3, 8, 10]
[1, 5, 13, 8, 7]
[8, 1, 7, 9, 2]
[6, 3, 9, 10, 12]
[12, 6, 4, 7, 0]
[1, 2, 14, 10, 4]
[3, 9, 14, 5, 8]
[13, 4, 11, 5, 2]
[1, 5, 4, 2, 9]
[6, 11, 1, 2, 7]
[0, 5, 1, 9, 3]
[6, 14, 8, 13, 7]
[8, 0, 1, 2, 14]
[6, 0, 4, 12, 3]
[1, 8, 12, 10, 14]
[4, 13, 10, 14, 2]
[9, 5, 3, 12, 10]
