P1,P2,...,Pn
[2, 9, 14, 8]
[1, 6, 11, 13]
[2, 13, 12, 9]
[5, 0, 2, 3]
[7, 3, 1, 11]
[7, 10, 12, 9]
[7, 0, 1, 6]
[3, 8, 12, 0]
[9, 0, 5, 1]
[11, 1, 8, 13]
[0, 14, 5, 2]
[5, 12, 1, 13]
[0, 14, 7, 13]
[10, 13, 12, 11]
[4, 11, 10, 6]
[3, 1, 10, 0]
[2, 11, 12, 4]
[2, 6, 8, 12]
[8, 2, 11, 3]
[11, 8, 2, 6]
[5, 1, 12, 13]
[4, 1, 0, 10]
[5, 8, 2, 13]
[10, 14, 3, 8]
[11, 14, 6, 10]
[4, 3, 14, 13]
[2, 3, 10, 13]
[11, 5, 9, 2]
[2, 14, 10, 7]
[2, 10, 13, 8]
[14, 0, 2, 10]
[9, 5, 4, 7]
[3, 14, 12, 7]
[6, 11, 0, 9]
[12, 10, 4, 2]
[1, 14, 3, 13]
[9, 10, 11, 1]
[0, 14, 11, 12]
[7, 3, 1, 6]
[8, 4, 0, 3]
[12, 14, 6, 13]
[9, 0, 11, 14]
[14, 6, 7, 4]
[14, 13, 2, 5]
[11, 9, 6, 5]
[1, 9, 0, 12]
[2, 14, 4, 5]
[14, 9, 13, 10]
[7, 12, 4, 1]
[5, 6, 9, 2]
[9, 0, 11, 3]
[12, 5, 4, 6]
[0, 3, 13, 10]
[0, 5, 14, 3]
[4, 1, 7, 6]
[0, 4, 11, 3]
[7, 13, 0, 12]
[7, 3, 9, 6]
[0, 1, 6, 13]
[3, 9, 11, 8]
[9, 10, 8, 3]
[2, 6, 3, 0]
[5, 2, 10, 8]
[10, 5, 11, 0]
[6, 2, 4, 10]
[1, 5, 9, 2]
[3, 11, 8, 0]
[12, 2, 10, 1]
[14, 2, 9, 12]
[1, 7, 0, 12]
[11, 2, 0, 7]
[11, 9, 3, 7]
[14, 0, 9, 7]
[8, 10, 2, 3]
[9, 6, 5, 11]
[5, 4, 6, 13]
[7, 11, 13, 12]
[4, 1, 5, 3]
