P1,P2,...,Pn
[13, 14, 10, 4]
[11, 12, 7, 0]
[1, 9, 14, 13]
[2, 14, 9, 7]
[8, 13, 7, 10]
[7, 1, 11, 9]
[9, 4, 1, 0]
[1, 7, 12, 3]
[10, 1, 2, 5]
[2, 10, 7, 14]
[7, 0, 9, 1]
[9, 12, 13, 10]
[11, 1, 14, 7]
[7, 2, 9, 4]
[10, 8, 12, 14]
[1, 5, 4, 0]
[11, 5, 0, 6]
[14, 5, 9, 4]
[0, 9, 1, 4]
[5, 4, 9, 0]
[4, 9, 10, 5]
[6, 11, 5, 13]
[3, 1, 0, 6]
[9, 2, 12, 6]
[3, 2, 10, 4]
[8, 2, 3, 14]
[11, 1, 8, 6]
[3, 6, 8, 7]
[1, 14, 12, 0]
[12, 9, 1, 5]
[13, 6, 2, 8]
[14, 6, 9, 8]
[10, 4, 6, 1]
[6, 8, 13, 0]
[10, 13, 9, 0]
[3, 8, 7, 9]
[8, 4, 10, 5]
[14, 9, 7, 8]
[11, 13, 14, 4]
[10, 3, 13, 0]
[11, 13, 2, 14]
[13, 3, 10, 0]
[4, 9, 0, 6]
[2, 12, 6, 11]
[8, 2, 11, 3]
[12, 3, 7, 10]
[10, 4, 14, 8]
[9, 0, 3, 4]
[5, 9, 6, 10]
[8, 2, 11, 12]
[11, 9, 1, 6]
[10, 9, 1, 7]
[12, 6, 3, 13]
[2, 1, 6, 12]
[12, 10, 7, 8]
[4, 8, 9, 1]
[1, 5, 7, 8]
[10, 7, 12, 6]
[11, 9, 5, 13]
[2, 9, 12, 7]
[11, 7, 13, 1]
[12, 10, 0, 5]
[13, 3, 8, 10]
[4, 8, 11, 14]
[6, 2, 11, 8]
[1, 8, 3, 4]
[12, 0, 8, 5]
[9, 7, 4, 0]
[1, 9, 12, 3]
[9, 13, 1, 4]
[7, 14, 10, 5]
[0, 7, 10, 12]
[10, 3, 2, 11]
[4, 5, 12, 2]
[0, 8, 13, 5]
[13, 12, 9, 14]
[12, 4, 10, 1]
[4, 7, 3, 12]
[6, 10, 13, 14]
[11, 4, 13, 3]
[12, 3, 0, 1]
[13, 9, 0, 2]
[12, 8, 5, 11]
[9, 2, 1, 4]
[5, 8, 6, 10]
[13, 10, 2, 14]
[10, 12, 2, 4]
[6, 1, 9, 11]
[3, 5, 4, 9]
[9, 8, 6, 0]
[0, 3, 2, 13]
[13, 10, 8, 4]
[11, 14, 0, 2]
[1, 11, 9, 14]
[9, 14, 0, 4]
[13, 11, 14, 2]
[1, 11, 10, 4]
[4, 11, 12, 5]
[8, 7, 2, 1]
[6, 3, 11, 12]
[11, 5, 13, 10]
[3, 1, 5, 14]
[2, 11, 6, 1]
[9, 11, 2, 3]
[5, 8, 14, 12]
[8, 13, 2, 14]
[3, 11, 2, 1]
[10, 14, 12, 0]
[13, 12, 14, 8]
[4, 5, 10, 9]
[6, 3, 13, 9]
[2, 13, 3, 11]
[12, 10, 6, 7]
[3, 6, 2, 1]
[9, 1, 3, 11]
[0, 14, 7, 13]
[3, 2, 13, 5]
[13, 2, 12, 10]
[11, 9, 8, 10]
[4, 0, 1, 5]
[7, 11, 9, 10]
[9, 2, 14, 8]
[3, 6, 4, 11]
[11, 10, 3, 14]
[10, 13, 11, 6]
[6, 2, 4, 12]
[11, 2, 7, 4]
[5, 4, 2, 0]
[6, 5, 13, 8]
[2, 13, 0, 14]
[5, 10, 2, 13]
[6, 11, 7, 9]
[4, 9, 6, 3]
[1, 11, 8, 7]
[12, 4, 1, 0]
[2, 8, 3, 7]
[0, 6, 3, 2]
[12, 14, 8, 5]
[3, 13, 7, 5]
[13, 14, 3, 6]
[0, 12, 1, 14]
[9, 0, 13, 1]
[13, 14, 7, 0]
[2, 13, 6, 0]
[6, 13, 5, 2]
[6, 3, 10, 11]
[11, 7, 9, 13]
[6, 12, 4, 9]
[10, 2, 9, 4]
[6, 14, 13, 10]
[13, 2, 0, 7]
[0, 3, 12, 6]
[8, 14, 9, 0]
[13, 3, 6, 2]
[2, 5, 9, 3]
[0, 4, 11, 10]
[5, 7, 9, 0]
[10, 13, 0, 7]
[12, 13, 10, 8]
[9, 5, 12, 13]
[5, 0, 4, 2]
[3, 8, 13, 9]
[2, 9, 14, 13]
[2, 14, 7, 13]
[0, 4, 5, 9]
[14, 1, 10, 3]
[7, 10, 5, 4]
[6, 2, 8, 7]
[10, 6, 4, 11]
[11, 5, 12, 1]
[2, 3, 8, 0]
[14, 2, 9, 0]
[13, 14, 4, 3]
[6, 0, 2, 10]
[11, 12, 10, 0]
[6, 13, 3, 11]
[7, 8, 5, 13]
[12, 2, 8, 13]
[7, 6, 0, 5]
[3, 11, 14, 9]
[3, 4, 14, 11]
[5, 13, 14, 1]
[2, 3, 6, 10]
[9, 0, 4, 8]
[1, 12, 9, 6]
[9, 13, 11, 2]
[7, 4, 14, 13]
[12, 10, 1, 8]
[1, 6, 4, 3]
[6, 1, 10, 7]
[7, 12, 10, 0]
[14, 10, 9, 6]
[3, 7, 5, 6]
[1, 11, 7, 12]
[11, 0, 3, 4]
[3, 13, 11, 6]
[14, 8, 1, 4]
[5, 9, 14, 8]
[6, 10, 8, 12]
[8, 2, 10, 7]
[3, 11, 1, 8]
[7, 0, 6, 2]
[9, 6, 14, 1]
[1, 13, 7, 3]
[2, 13, 14, 0]
[11, 4, 12, 6]
[12, 11, 3, 2]
[0, 8, 3, 1]
[3, 13, 12, 5]
[9, 14, 8, 13]
[9, 1, 11, 6]
[9, 2, 8, 4]
[10, 8, 1, 12]
[13, 4, 5, 14]
[2, 14, 1, 0]
[6, 8, 0, 12]
[8, 6, 9, 2]
[7, 9, 8, 14]
[12, 3, 1, 13]
[13, 10, 6, 4]
[0, 2, 11, 8]
[12, 2, 7, 9]
[13, 2, 10, 7]
[3, 1, 5, 11]
[12, 13, 11, 0]
[7, 11, 4, 5]
[2, 11, 1, 4]
[12, 13, 7, 3]
[11, 1, 6, 9]
[4, 10, 7, 3]
[10, 13, 2, 4]
[8, 7, 13, 3]
[1, 0, 10, 12]
[0, 1, 7, 13]
[14, 10, 13, 9]
[13, 11, 12, 7]
[3, 2, 11, 12]
[12, 4, 9, 13]
[9, 2, 0, 13]
[8, 12, 0, 2]
[1, 12, 13, 2]
[13, 0, 3, 9]
[8, 5, 9, 12]
[1, 3, 13, 12]
[6, 5, 1, 10]
[13, 11, 5, 14]
[9, 1, 7, 13]
[9, 5, 10, 6]
[9, 5, 6, 4]
[12, 2, 7, 3]
[13, 3, 9, 10]
[6, 7, 13, 2]
[4, 14, 12, 7]
[5, 14, 1, 9]
[3, 7, 13, 10]
[14, 7, 3, 6]
[4, 2, 8, 12]
[1, 14, 13, 4]
[4, 13, 10, 2]
[8, 10, 12, 0]
[1, 7, 6, 13]
[5, 1, 6, 8]
[4, 1, 6, 12]
[0, 12, 3, 8]
[11, 10, 9, 8]
[7, 5, 1, 13]
[9, 7, 5, 14]
[0, 14, 8, 11]
[0, 5, 14, 11]
[5, 6, 9, 14]
[13, 12, 1, 3]
[14, 1, 4, 9]
[9, 10, 11, 13]
[10, 7, 1, 9]
[6, 8, 12, 13]
[0, 8, 9, 3]
[12, 11, 5, 14]
[8, 12, 13, 14]
[9, 3, 0, 5]
[3, 4, 11, 9]
[14, 7, 11, 6]
[6, 3, 7, 0]
[11, 12, 2, 8]
[12, 13, 11, 4]
[4, 11, 5, 13]
[2, 6, 14, 5]
[11, 7, 1, 0]
[14, 1, 8, 6]
[2, 7, 9, 3]
[14, 7, 1, 6]
[7, 13, 6, 2]
[0, 11, 5, 9]
[12, 9, 8, 2]
[2, 1, 0, 5]
[1, 6, 13, 10]
[10, 1, 13, 8]
[8, 0, 9, 13]
[3, 1, 11, 4]
[11, 1, 10, 5]
[10, 0, 5, 12]
