P1,P2,...,Pn
[9, 13, 3, 4]
[4, 11, 3, 2]
[0, 1, 13, 2]
[3, 8, 9, 11]
[14, 1, 4, 0]
[10, 14, 6, 12]
[6, 13, 2, 0]
[10, 12, 13, 8]
[8, 7, 5, 2]
[0, 13, 4, 12]
[11, 8, 12, 10]
[10, 4, 12, 0]
[3, 14, 6, 12]
[3, 11, 10, 4]
[13, 11, 10, 9]
[4, 10, 2, 11]
[1, 8, 14, 2]
[5, 12, 10, 3]
[11, 13, 8, 3]
[1, 6, 2, 3]
[11, 3, 12, 5]
[0, 11, 2, 5]
[14, 8, 6, 11]
[4, 5, 10, 0]
[9, 13, 11, 2]
[5, 9, 14, 12]
[2, 6, 12, 8]
[1, 0, 9, 5]
[4, 13, 9, 11]
[10, 5, 9, 8]
[9, 0, 1, 10]
[12, 11, 0, 8]
[14, 8, 6, 0]
[4, 5, 10, 12]
[11, 1, 0, 10]
[3, 14, 2, 13]
[13, 6, 8, 2]
[7, 11, 12, 13]
[7, 10, 8, 11]
[3, 5, 6, 10]
[6, 10, 9, 7]
[13, 4, 14, 9]
[14, 11, 0, 6]
[2, 1, 11, 5]
[6, 1, 13, 10]
[7, 11, 8, 2]
[6, 0, 13, 12]
[2, 7, 5, 11]
[12, 5, 11, 13]
[3, 9, 10, 4]
[10, 4, 3, 9]
[9, 14, 5, 4]
[14, 4, 8, 7]
[2, 9, 0, 13]
[11, 8, 7, 2]
[8, 11, 12, 7]
[13, 3, 11, 10]
[13, 1, 6, 0]
[10, 6, 4, 13]
[3, 12, 6, 8]
[0, 14, 11, 9]
[3, 2, 12, 4]
[4, 9, 14, 0]
[13, 14, 4, 9]
[13, 2, 1, 4]
[7, 13, 8, 12]
[11, 7, 14, 13]
[13, 3, 12, 6]
[8, 11, 4, 14]
[10, 11, 4, 5]
[11, 10, 3, 2]
[11, 7, 2, 9]
[13, 9, 2, 10]
[10, 7, 3, 8]
[5, 0, 9, 2]
[0, 9, 12, 3]
[6, 10, 7, 2]
[7, 13, 14, 9]
[3, 5, 6, 13]
[1, 2, 7, 6]
[8, 4, 1, 13]
[3, 13, 11, 0]
[3, 12, 7, 13]
[2, 6, 0, 11]
[5, 9, 10, 14]
[0, 4, 7, 8]
[14, 13, 10, 9]
[10, 1, 6, 3]
[5, 0, 2, 13]
[10, 12, 2, 1]
[8, 10, 13, 4]
[14, 8, 1, 4]
[1, 2, 14, 4]
[8, 11, 13, 9]
[11, 10, 7, 9]
[0, 5, 11, 7]
[0, 9, 1, 4]
[10, 11, 2, 6]
[14, 4, 12, 2]
[4, 12, 6, 0]
[14, 13, 4, 6]
[0, 10, 4, 12]
[11, 7, 9, 12]
[2, 3, 7, 5]
