P1,P2,...,Pn
[14, 12, 11, 1]
[0, 3, 13, 8]
[7, 6, 3, 11]
[12, 10, 6, 7]
[12, 2, 0, 13]
[2, 8, 7, 4]
[13, 2, 3, 6]
[1, 9, 3, 7]
[10, 8, 11, 1]
[2, 7, 12, 6]
[7, 4, 12, 11]
[10, 7, 12, 8]
[8, 2, 14, 4]
[12, 11, 6, 10]
[13, 4, 7, 8]
[12, 1, 5, 2]
[1, 2, 5, 7]
[5, 12, 2, 13]
[14, 12, 1, 10]
[7, 10, 3, 5]
[1, 12, 13, 4]
[2, 0, 7, 11]
[12, 2, 7, 11]
[10, 7, 8, 11]
[3, 6, 13, 0]
[12, 3, 10, 0]
[7, 13, 9, 8]
[7, 2, 14, 8]
[12, 2, 9, 4]
[2, 7, 13, 10]
[5, 0, 10, 6]
[14, 3, 5, 8]
[14, 6, 2, 9]
[10, 11, 9, 0]
[11, 8, 2, 5]
[10, 6, 9, 1]
[14, 2, 4, 6]
[13, 0, 1, 10]
[1, 11, 13, 8]
[2, 11, 3, 1]
[13, 4, 10, 14]
[9, 3, 14, 1]
[9, 7, 6, 13]
[0, 2, 7, 4]
[8, 4, 11, 5]
[4, 8, 13, 5]
[4, 9, 14, 8]
[12, 14, 1, 9]
[12, 8, 3, 0]
[14, 0, 10, 13]
[0, 6, 12, 1]
[4, 8, 2, 12]
[6, 5, 4, 1]
[0, 5, 3, 13]
[8, 7, 14, 2]
[1, 7, 4, 3]
[4, 6, 1, 7]
[4, 0, 14, 9]
[7, 5, 10, 13]
[11, 5, 13, 7]
[11, 7, 4, 5]
[11, 0, 10, 5]
[5, 14, 2, 9]
[1, 4, 5, 6]
[6, 11, 2, 14]
[4, 5, 13, 6]
[11, 1, 12, 0]
[11, 9, 6, 5]
[5, 10, 11, 12]
[8, 0, 7, 3]
[14, 12, 8, 4]
[14, 1, 10, 0]
[4, 5, 10, 14]
[2, 5, 12, 7]
[6, 7, 11, 10]
[3, 4, 8, 14]
[14, 11, 1, 12]
[11, 2, 1, 4]
[7, 3, 1, 4]
[8, 12, 6, 0]
[7, 10, 3, 1]
[2, 5, 13, 12]
[11, 8, 4, 6]
[3, 2, 9, 12]
[13, 10, 8, 12]
[1, 8, 0, 2]
[12, 3, 6, 7]
[9, 11, 1, 0]
[5, 2, 0, 13]
[3, 13, 12, 6]
[2, 6, 14, 1]
[5, 1, 4, 10]
[3, 4, 10, 0]
[10, 7, 12, 11]
[11, 1, 0, 4]
[8, 9, 2, 14]
[1, 11, 5, 9]
[4, 6, 9, 8]
[2, 7, 4, 5]
[2, 11, 9, 6]
[8, 3, 1, 9]
[3, 4, 6, 5]
[5, 1, 3, 0]
[11, 7, 0, 9]
[11, 7, 2, 3]
[7, 13, 14, 1]
[13, 9, 0, 5]
[2, 4, 12, 8]
[6, 12, 5, 8]
[3, 8, 0, 14]
[11, 12, 13, 8]
[6, 10, 12, 0]
[12, 14, 9, 1]
[3, 13, 5, 2]
[3, 10, 14, 8]
[1, 9, 7, 4]
[3, 4, 2, 7]
[5, 0, 6, 2]
[11, 1, 3, 4]
[3, 9, 7, 11]
[5, 4, 2, 8]
[9, 4, 13, 3]
[8, 6, 4, 5]
[2, 4, 5, 9]
[11, 7, 5, 13]
[11, 10, 2, 8]
[7, 2, 12, 6]
[13, 14, 4, 5]
[0, 8, 1, 9]
[5, 8, 0, 13]
[0, 3, 7, 4]
[0, 1, 9, 6]
[11, 14, 13, 5]
[8, 13, 5, 10]
[8, 14, 2, 4]
[7, 1, 11, 6]
[13, 7, 6, 10]
[12, 11, 9, 1]
[9, 2, 8, 13]
[4, 8, 9, 14]
[12, 14, 9, 3]
[12, 1, 5, 6]
[2, 1, 0, 12]
[0, 13, 2, 10]
[5, 6, 9, 0]
[13, 0, 10, 8]
[1, 9, 2, 11]
[13, 8, 14, 1]
[13, 0, 11, 7]
[3, 5, 9, 10]
[1, 10, 9, 3]
[14, 11, 5, 8]
[14, 13, 11, 3]
[13, 11, 0, 6]
[7, 12, 8, 5]
[6, 2, 9, 4]
[7, 8, 10, 1]
[3, 11, 12, 13]
[12, 14, 13, 3]
[0, 11, 12, 4]
[0, 2, 3, 4]
[9, 14, 4, 5]
[0, 1, 8, 9]
[1, 3, 5, 10]
[6, 11, 9, 2]
[6, 4, 11, 5]
[3, 2, 10, 7]
[11, 4, 7, 13]
[8, 4, 0, 13]
[12, 7, 11, 10]
[11, 0, 4, 7]
[14, 2, 1, 5]
[5, 10, 7, 14]
[5, 11, 0, 1]
[2, 10, 13, 0]
[4, 13, 11, 8]
[11, 0, 6, 8]
[4, 10, 5, 7]
[14, 1, 7, 13]
[0, 13, 3, 1]
[5, 14, 7, 10]
[6, 0, 5, 11]
[14, 12, 11, 13]
[11, 8, 0, 14]
[6, 12, 1, 9]
[6, 2, 10, 8]
[5, 1, 7, 13]
[5, 14, 1, 2]
[4, 11, 12, 3]
[1, 6, 13, 12]
[14, 7, 10, 5]
[2, 10, 13, 6]
[10, 4, 14, 7]
[10, 9, 13, 0]
[9, 10, 0, 4]
[9, 0, 2, 11]
[1, 11, 3, 9]
[5, 6, 9, 11]
[9, 14, 4, 5]
[5, 0, 8, 10]
[14, 11, 9, 10]
[0, 2, 13, 14]
[7, 5, 11, 0]
[5, 9, 4, 13]
[11, 12, 4, 9]
[4, 3, 0, 1]
[12, 10, 1, 2]
[5, 1, 2, 7]
[0, 2, 6, 11]
[13, 4, 6, 7]
[10, 4, 0, 3]
[12, 14, 5, 1]
[0, 12, 4, 1]
[12, 13, 10, 5]
[2, 4, 8, 12]
[4, 6, 1, 12]
[10, 2, 1, 9]
[8, 13, 2, 5]
[3, 8, 13, 0]
[2, 5, 1, 8]
[10, 9, 6, 4]
[8, 13, 9, 11]
[6, 7, 14, 5]
[10, 3, 2, 13]
[3, 11, 4, 6]
[13, 5, 10, 14]
[3, 2, 1, 4]
[1, 11, 12, 13]
[2, 3, 9, 0]
[11, 5, 3, 8]
[3, 8, 10, 11]
[2, 10, 7, 3]
[12, 11, 13, 14]
[12, 5, 1, 3]
[10, 8, 6, 12]
[3, 10, 1, 7]
[6, 0, 12, 7]
[4, 14, 11, 2]
[7, 14, 10, 9]
[5, 6, 9, 10]
[5, 6, 3, 7]
[6, 7, 1, 5]
[1, 3, 13, 2]
[5, 7, 14, 0]
[12, 9, 13, 1]
[4, 12, 2, 3]
[2, 7, 10, 8]
[13, 11, 4, 6]
[10, 7, 1, 6]
[8, 11, 3, 4]
[3, 1, 11, 12]
[3, 11, 2, 12]
[0, 7, 11, 12]
[5, 9, 4, 14]
[10, 12, 9, 5]
[11, 8, 14, 0]
[4, 8, 9, 0]
[10, 9, 12, 1]
[6, 11, 8, 1]
[0, 12, 11, 7]
[5, 12, 14, 7]
[3, 6, 11, 7]
[11, 2, 3, 6]
[12, 14, 0, 9]
[13, 1, 12, 3]
[11, 8, 7, 12]
[9, 2, 10, 7]
[7, 5, 2, 11]
[7, 9, 4, 12]
[7, 2, 8, 5]
[10, 14, 8, 12]
[8, 14, 5, 1]
[10, 2, 5, 11]
[6, 10, 12, 8]
[4, 0, 1, 9]
[9, 14, 4, 3]
[0, 14, 11, 4]
[7, 1, 13, 8]
[12, 7, 6, 10]
[11, 9, 8, 10]
[9, 8, 4, 14]
[4, 3, 12, 0]
[11, 1, 14, 13]
[5, 3, 6, 0]
[5, 8, 3, 9]
[9, 1, 3, 13]
[3, 12, 8, 4]
[9, 11, 5, 8]
[11, 3, 5, 9]
[7, 6, 9, 12]
[3, 12, 6, 8]
[3, 9, 2, 10]
[5, 9, 6, 0]
[7, 14, 0, 10]
[13, 6, 5, 8]
[11, 5, 10, 9]
[7, 9, 2, 10]
[5, 6, 4, 1]
[4, 12, 8, 0]
[12, 14, 0, 5]
[9, 11, 3, 1]
[6, 3, 10, 7]
[14, 2, 7, 0]
[13, 8, 9, 12]
[6, 13, 11, 4]
[13, 0, 14, 10]
[2, 12, 5, 13]
[10, 4, 9, 12]
[7, 8, 4, 6]
[11, 5, 1, 14]
[7, 12, 2, 4]
[11, 0, 5, 10]
[13, 5, 10, 9]
[1, 8, 14, 11]
[10, 14, 12, 13]
[2, 1, 3, 14]
[2, 0, 6, 8]
[13, 8, 0, 12]
[6, 9, 13, 0]
[9, 13, 0, 4]
[13, 12, 7, 10]
[9, 12, 11, 5]
[6, 1, 11, 2]
[3, 11, 1, 7]
[11, 2, 6, 9]
[1, 0, 10, 6]
[11, 14, 10, 8]
[8, 2, 12, 3]
[6, 5, 12, 10]
[8, 11, 13, 4]
[4, 0, 2, 13]
[1, 10, 7, 11]
[9, 7, 13, 10]
[10, 9, 14, 12]
[6, 0, 4, 5]
[6, 14, 4, 13]
[0, 4, 8, 10]
[14, 6, 12, 13]
[6, 7, 14, 9]
[2, 3, 7, 12]
[7, 3, 2, 13]
