P1,P2,...,Pn
[2, 1, 0, 5, 13]
[11, 3, 4, 8, 2]
[10, 1, 8, 12, 9]
[6, 9, 11, 5, 2]
[2, 10, 6, 0, 7]
[10, 13, 2, 0, 6]
[1, 0, 12, 8, 3]
[1, 9, 11, 14, 0]
[0, 14, 13, 8, 1]
[3, 13, 2, 9, 8]
[13, 14, 3, 8, 0]
[4, 11, 3, 9, 8]
[11, 13, 9, 2, 7]
[14, 2, 8, 4, 0]
[12, 7, 0, 14, 4]
[6, 9, 11, 10, 13]
[14, 9, 11, 12, 8]
[9, 6, 14, 3, 8]
[4, 2, 9, 7, 13]
[14, 5, 0, 7, 2]
[1, 3, 5, 2, 10]
[11, 8, 0, 12, 9]
[8, 1, 0, 3, 5]
[6, 7, 4, 11, 0]
[3, 5, 10, 13, 12]
[0, 13, 4, 6, 10]
[6, 0, 1, 2, 11]
[10, 4, 2, 12, 11]
[6, 5, 13, 14, 4]
[2, 4, 10, 11, 1]
[14, 5, 12, 10, 4]
[8, 1, 12, 0, 4]
[10, 2, 7, 8, 5]
[11, 3, 9, 13, 5]
[4, 8, 13, 5, 3]
[8, 2, 5, 9, 1]
[14, 5, 0, 1, 13]
[6, 12, 14, 3, 1]
[7, 10, 13, 8, 3]
[11, 9, 14, 10, 5]
[14, 5, 4, 10, 6]
[5, 3, 6, 1, 7]
[2, 13, 12, 4, 0]
[14, 13, 2, 12, 3]
[11, 2, 3, 8, 12]
[0, 3, 4, 8, 12]
[14, 7, 6, 12, 13]
[14, 8, 0, 3, 9]
[12, 11, 0, 6, 8]
[7, 3, 0, 12, 8]
[10, 6, 3, 11, 4]
[14, 10, 13, 4, 1]
[3, 10, 11, 0, 12]
[11, 2, 6, 8, 10]
[12, 1, 13, 11, 9]
[14, 2, 9, 0, 7]
[11, 3, 10, 8, 6]
[14, 8, 13, 9, 4]
[3, 9, 4, 10, 5]
[8, 13, 5, 0, 11]
[2, 9, 0, 8, 12]
[9, 7, 1, 4, 6]
[4, 9, 8, 0, 13]
[14, 7, 13, 11, 4]
[12, 14, 13, 6, 0]
[11, 8, 13, 3, 1]
[1, 14, 7, 12, 10]
[5, 1, 11, 9, 13]
[2, 3, 6, 9, 4]
[2, 4, 12, 7, 13]
[10, 13, 1, 0, 6]
[2, 13, 3, 9, 8]
[10, 4, 11, 3, 1]
[13, 9, 3, 8, 7]
[5, 14, 4, 6, 3]
[14, 8, 9, 6, 2]
[1, 14, 0, 11, 6]
[8, 5, 13, 9, 11]
[7, 12, 14, 4, 10]
[9, 13, 10, 8, 7]
[1, 2, 7, 0, 14]
[4, 13, 6, 7, 14]
[12, 13, 10, 6, 0]
[12, 7, 11, 9, 13]
[3, 11, 6, 7, 4]
[12, 6, 8, 13, 5]
[6, 3, 9, 2, 11]
[11, 14, 2, 13, 0]
[6, 1, 11, 2, 3]
[14, 3, 4, 10, 8]
[12, 5, 0, 13, 14]
[10, 4, 5, 12, 7]
[2, 5, 3, 4, 9]
[2, 13, 10, 4, 7]
[4, 1, 3, 13, 2]
[10, 2, 8, 6, 14]
[11, 0, 7, 10, 1]
[12, 8, 1, 2, 11]
[8, 12, 1, 9, 5]
[13, 8, 0, 3, 1]
[12, 3, 14, 8, 2]
[9, 6, 5, 12, 1]
[1, 5, 14, 9, 0]
[0, 4, 10, 3, 6]
[9, 14, 12, 11, 2]
[2, 7, 13, 8, 9]
