P1,P2,...,Pn
[6, 5, 11, 12, 1]
[10, 7, 4, 13, 5]
[4, 14, 5, 1, 3]
[4, 2, 6, 11, 14]
[10, 3, 0, 13, 1]
[2, 1, 4, 14, 9]
[8, 9, 11, 3, 10]
[0, 1, 14, 2, 4]
[3, 11, 13, 10, 2]
[8, 14, 10, 6, 12]
[2, 6, 3, 0, 7]
[8, 7, 10, 11, 4]
[12, 10, 1, 13, 8]
[7, 3, 11, 10, 2]
[5, 7, 9, 10, 8]
[3, 2, 10, 13, 9]
[3, 5, 0, 14, 7]
[11, 12, 3, 4, 0]
[1, 11, 6, 7, 3]
[2, 1, 14, 13, 11]
[8, 1, 6, 3, 2]
[10, 12, 13, 6, 7]
[9, 10, 1, 12, 0]
[1, 14, 6, 13, 11]
[12, 13, 0, 6, 7]
[0, 8, 10, 13, 5]
[0, 13, 2, 11, 9]
[1, 14, 3, 12, 13]
[5, 6, 4, 0, 13]
[12, 3, 10, 13, 7]
[11, 8, 13, 14, 2]
[11, 12, 8, 2, 0]
[1, 14, 13, 8, 6]
[0, 5, 1, 14, 10]
[12, 11, 4, 3, 9]
[4, 13, 12, 6, 0]
[5, 8, 6, 10, 4]
[3, 9, 13, 2, 11]
[1, 11, 9, 13, 14]
[14, 2, 7, 4, 8]
[14, 6, 13, 3, 11]
[2, 14, 7, 1, 13]
[6, 14, 4, 5, 11]
[13, 11, 14, 3, 0]
[1, 5, 8, 9, 10]
[13, 5, 6, 14, 11]
[3, 9, 6, 0, 8]
[2, 6, 8, 1, 10]
[12, 5, 7, 6, 2]
[10, 7, 3, 13, 0]
[2, 14, 3, 12, 1]
[2, 8, 11, 3, 12]
[10, 7, 1, 4, 3]
[9, 5, 10, 1, 4]
[5, 12, 10, 1, 4]
[3, 9, 12, 4, 6]
[4, 1, 12, 6, 0]
[11, 0, 3, 1, 10]
[11, 14, 4, 6, 13]
[13, 1, 2, 12, 14]
[9, 6, 3, 5, 1]
[3, 12, 9, 13, 10]
[13, 9, 5, 6, 8]
[6, 12, 0, 5, 1]
[14, 9, 3, 12, 4]
[12, 5, 14, 1, 7]
[4, 5, 9, 8, 7]
[0, 1, 13, 11, 5]
[9, 0, 4, 10, 12]
[5, 2, 1, 13, 4]
[11, 8, 2, 6, 13]
[9, 13, 14, 7, 0]
[4, 9, 14, 1, 10]
[8, 2, 5, 7, 13]
[13, 10, 1, 14, 9]
[4, 6, 3, 1, 9]
[5, 10, 8, 7, 11]
[11, 2, 12, 10, 4]
[6, 8, 4, 1, 9]
[8, 4, 2, 12, 9]
[11, 5, 1, 12, 3]
[6, 4, 0, 7, 8]
[14, 0, 2, 3, 6]
[12, 14, 13, 10, 11]
[8, 12, 14, 1, 7]
[9, 10, 8, 7, 13]
[12, 3, 14, 0, 10]
[0, 2, 7, 5, 11]
[11, 0, 3, 13, 5]
[6, 13, 3, 5, 14]
[0, 11, 10, 7, 2]
[13, 7, 10, 2, 1]
[2, 5, 4, 1, 13]
[1, 3, 10, 14, 12]
[12, 13, 4, 1, 0]
[14, 12, 10, 9, 4]
[12, 8, 3, 6, 9]
[0, 9, 4, 8, 3]
[3, 12, 5, 14, 8]
[3, 1, 10, 8, 12]
[8, 0, 5, 3, 10]
[2, 8, 13, 4, 10]
[13, 1, 9, 3, 12]
[12, 7, 6, 11, 1]
[3, 5, 14, 8, 1]
[4, 8, 0, 9, 3]
[7, 10, 12, 3, 0]
[6, 7, 11, 2, 5]
[13, 14, 1, 7, 2]
[14, 5, 13, 4, 2]
[12, 1, 6, 7, 5]
[3, 5, 8, 12, 11]
[12, 8, 10, 5, 4]
[3, 7, 0, 8, 5]
[8, 3, 10, 7, 14]
[8, 0, 1, 3, 7]
[12, 8, 3, 6, 11]
[14, 11, 5, 3, 6]
[7, 3, 5, 2, 1]
[1, 11, 5, 14, 4]
[1, 5, 8, 7, 13]
[3, 0, 12, 2, 13]
[10, 1, 6, 8, 0]
[13, 12, 8, 7, 10]
[8, 6, 9, 10, 12]
[11, 13, 8, 12, 10]
[3, 1, 14, 4, 2]
[2, 10, 11, 6, 14]
[2, 0, 8, 14, 9]
[1, 10, 2, 4, 6]
[1, 7, 13, 4, 6]
[4, 6, 10, 1, 2]
[0, 10, 8, 5, 3]
[3, 11, 14, 5, 13]
[9, 0, 3, 7, 8]
[3, 7, 13, 11, 0]
[9, 2, 14, 13, 8]
[9, 1, 14, 11, 2]
