P1,P2,...,Pn
[7, 8, 5, 13]
[11, 8, 14, 5]
[10, 4, 5, 14]
[4, 9, 11, 3]
[5, 4, 2, 6]
[11, 9, 5, 14]
[14, 5, 8, 2]
[4, 3, 8, 2]
[12, 9, 5, 6]
[4, 8, 2, 5]
[4, 8, 3, 13]
[12, 1, 9, 14]
[7, 9, 12, 4]
[3, 4, 6, 11]
[11, 7, 3, 2]
[7, 8, 9, 13]
[13, 14, 11, 2]
[14, 2, 10, 0]
[7, 10, 4, 11]
[12, 10, 0, 7]
[7, 0, 14, 4]
[8, 4, 7, 12]
[5, 8, 14, 1]
[2, 12, 4, 13]
[7, 2, 0, 6]
[13, 12, 1, 2]
[8, 10, 12, 6]
[12, 10, 2, 13]
[6, 2, 11, 3]
[8, 4, 10, 0]
[1, 7, 13, 5]
[9, 2, 10, 5]
[0, 10, 1, 11]
[1, 13, 11, 2]
[3, 6, 13, 8]
[3, 6, 12, 10]
[2, 4, 3, 13]
[3, 1, 5, 8]
[14, 11, 9, 0]
[14, 2, 4, 10]
