P1,P2,...,Pn
[11, 0, 12, 5, 14]
[5, 3, 7, 10, 12]
[8, 10, 11, 6, 9]
[0, 5, 2, 11, 1]
[1, 13, 11, 5, 10]
[4, 0, 12, 14, 9]
[1, 3, 6, 0, 8]
[1, 13, 5, 2, 6]
[9, 6, 3, 4, 10]
[5, 0, 3, 14, 13]
[9, 13, 1, 5, 0]
[3, 11, 4, 5, 13]
[1, 12, 2, 3, 9]
[5, 8, 3, 11, 1]
[2, 11, 8, 6, 14]
[14, 11, 3, 7, 6]
[11, 2, 5, 12, 3]
[1, 11, 0, 5, 14]
[4, 7, 1, 11, 8]
[2, 0, 14, 3, 8]
[14, 12, 1, 2, 5]
[13, 14, 4, 1, 12]
[4, 13, 8, 11, 3]
[1, 14, 9, 7, 6]
[11, 2, 7, 10, 13]
[9, 5, 6, 2, 12]
[8, 10, 3, 6, 14]
[3, 1, 5, 14, 10]
[6, 13, 11, 4, 3]
[7, 0, 6, 5, 1]
[2, 9, 10, 14, 0]
[1, 2, 12, 0, 3]
[1, 7, 14, 11, 9]
[0, 7, 6, 14, 10]
[14, 3, 6, 1, 5]
[6, 7, 9, 10, 1]
[2, 7, 9, 6, 1]
[1, 7, 5, 9, 10]
[2, 1, 14, 13, 4]
[5, 11, 12, 3, 4]
[11, 1, 10, 7, 2]
[9, 3, 5, 11, 13]
[13, 11, 6, 2, 14]
[14, 12, 5, 2, 0]
[1, 7, 4, 0, 10]
[12, 11, 10, 0, 1]
[11, 13, 4, 10, 9]
[12, 14, 1, 5, 8]
[3, 10, 2, 5, 0]
[12, 1, 7, 5, 6]
[12, 2, 1, 9, 7]
[3, 13, 5, 2, 0]
[7, 2, 13, 4, 5]
[13, 5, 4, 8, 6]
[8, 4, 10, 9, 12]
[11, 4, 1, 9, 6]
[9, 5, 3, 4, 11]
[11, 14, 13, 10, 12]
[12, 4, 6, 8, 14]
[1, 5, 0, 13, 14]
[10, 12, 1, 11, 8]
[3, 14, 2, 9, 1]
[9, 14, 10, 11, 4]
[7, 10, 9, 3, 11]
[10, 6, 12, 11, 8]
[11, 5, 14, 8, 1]
[13, 6, 11, 2, 7]
[9, 12, 0, 4, 6]
[4, 10, 14, 13, 2]
[0, 14, 7, 9, 12]
[4, 14, 9, 10, 7]
[0, 11, 3, 2, 13]
[7, 6, 5, 11, 12]
[3, 1, 6, 2, 0]
[0, 12, 10, 9, 6]
[2, 4, 14, 13, 9]
[6, 10, 2, 9, 5]
[8, 4, 9, 6, 12]
[6, 14, 4, 2, 11]
[12, 13, 14, 9, 8]
[14, 0, 9, 7, 12]
[4, 11, 9, 13, 8]
[10, 14, 5, 9, 1]
[4, 10, 1, 14, 13]
[11, 1, 14, 2, 9]
[1, 5, 8, 7, 10]
[5, 6, 0, 12, 1]
[0, 13, 6, 9, 5]
[7, 8, 14, 6, 11]
[14, 3, 1, 2, 13]
[4, 5, 11, 10, 9]
[0, 5, 10, 11, 3]
[6, 5, 11, 14, 7]
[10, 7, 0, 8, 4]
[9, 10, 11, 3, 1]
[5, 4, 11, 6, 12]
[10, 12, 7, 1, 13]
[6, 14, 0, 8, 7]
[13, 0, 1, 11, 4]
[0, 8, 10, 7, 12]
[1, 9, 5, 2, 4]
[2, 12, 9, 1, 14]
[13, 12, 11, 14, 5]
[11, 0, 14, 13, 12]
[2, 6, 8, 7, 0]
[10, 12, 3, 11, 13]
[7, 5, 14, 10, 2]
[6, 1, 2, 12, 4]
[11, 8, 1, 4, 0]
[3, 4, 2, 5, 11]
[10, 7, 2, 14, 8]
[14, 6, 8, 5, 3]
[0, 5, 4, 14, 1]
[14, 10, 9, 6, 8]
[12, 13, 6, 7, 2]
[2, 9, 6, 0, 8]
[14, 12, 13, 5, 10]
[12, 14, 1, 4, 11]
[8, 1, 3, 14, 10]
[4, 0, 1, 9, 7]
[5, 0, 3, 14, 10]
[11, 9, 10, 14, 7]
[12, 8, 10, 5, 3]
[5, 2, 6, 14, 3]
[5, 9, 13, 11, 4]
[7, 10, 1, 12, 8]
[9, 0, 11, 6, 14]
[3, 1, 7, 6, 4]
[9, 13, 6, 10, 12]
[14, 1, 10, 12, 7]
[10, 12, 7, 3, 4]
[13, 14, 1, 9, 7]
[7, 3, 8, 1, 12]
[4, 3, 0, 14, 5]
[14, 4, 9, 11, 7]
[10, 8, 4, 5, 9]
[3, 1, 5, 10, 7]
[4, 7, 13, 0, 14]
[6, 1, 14, 8, 11]
[7, 1, 4, 6, 2]
[12, 8, 4, 13, 14]
[2, 7, 1, 10, 11]
[10, 11, 0, 14, 4]
[0, 11, 2, 4, 14]
[4, 6, 8, 14, 12]
[5, 0, 11, 12, 1]
[3, 1, 0, 10, 6]
[2, 5, 4, 0, 8]
[11, 3, 1, 0, 10]
[5, 3, 13, 6, 2]
[1, 13, 4, 11, 14]
[9, 5, 6, 14, 3]
[2, 5, 13, 8, 12]
[0, 12, 4, 13, 3]
[12, 0, 7, 10, 8]
[2, 10, 12, 4, 8]
[10, 7, 13, 1, 0]
[12, 9, 7, 4, 0]
[11, 3, 5, 6, 12]
[8, 6, 4, 0, 5]
[4, 3, 10, 9, 14]
[12, 2, 4, 9, 13]
[0, 11, 1, 14, 6]
[12, 2, 9, 7, 13]
[1, 8, 4, 12, 9]
[6, 12, 9, 2, 5]
[4, 10, 9, 3, 8]
[8, 3, 14, 11, 2]
[14, 7, 4, 10, 11]
[2, 3, 13, 12, 6]
[6, 7, 12, 1, 5]
[3, 1, 10, 8, 9]
[11, 14, 7, 10, 4]
[6, 3, 8, 7, 0]
[3, 0, 6, 1, 8]
[2, 12, 6, 8, 7]
[11, 13, 1, 10, 2]
[3, 0, 11, 8, 6]
[12, 1, 7, 11, 3]
[2, 3, 4, 9, 7]
[12, 4, 7, 6, 0]
[12, 3, 14, 4, 9]
[12, 9, 10, 8, 11]
[0, 10, 1, 11, 6]
[14, 7, 5, 0, 2]
[5, 7, 3, 11, 1]
[12, 2, 4, 1, 5]
[13, 11, 2, 12, 9]
[0, 4, 8, 5, 10]
[6, 7, 11, 3, 9]
[8, 6, 2, 10, 0]
[1, 10, 8, 5, 12]
[11, 8, 13, 6, 9]
[3, 9, 11, 7, 10]
[2, 9, 6, 13, 10]
[8, 12, 4, 7, 3]
[9, 6, 4, 8, 2]
[0, 5, 2, 11, 9]
[4, 2, 7, 12, 3]
[2, 6, 8, 12, 11]
[10, 3, 6, 9, 13]
[11, 14, 9, 10, 4]
[9, 13, 5, 4, 11]
[3, 1, 10, 11, 8]
[0, 5, 1, 6, 2]
[1, 14, 12, 0, 2]
[3, 1, 7, 10, 0]
[5, 6, 8, 2, 0]
[11, 6, 1, 8, 0]
[9, 12, 10, 2, 6]
[12, 14, 10, 0, 6]
[3, 10, 8, 7, 2]
[9, 13, 10, 11, 14]
[13, 5, 9, 11, 2]
[2, 0, 4, 3, 1]
[2, 13, 7, 5, 3]
[0, 7, 2, 14, 8]
[10, 6, 12, 7, 0]
[3, 10, 1, 5, 11]
[13, 14, 2, 12, 5]
[7, 4, 8, 11, 10]
[6, 8, 9, 1, 2]
[2, 4, 0, 1, 6]
[14, 1, 4, 11, 12]
[7, 6, 13, 3, 11]
[13, 9, 4, 1, 6]
[0, 7, 12, 2, 14]
[5, 11, 12, 6, 10]
[13, 2, 9, 3, 1]
[0, 6, 10, 4, 1]
[5, 6, 8, 11, 1]
[4, 14, 2, 8, 12]
[4, 13, 9, 0, 7]
[3, 4, 12, 6, 1]
[0, 7, 9, 3, 8]
[9, 14, 2, 7, 6]
[6, 13, 2, 0, 4]
[3, 14, 9, 6, 8]
[9, 1, 14, 11, 8]
[6, 2, 3, 1, 7]
[7, 6, 10, 9, 11]
[5, 12, 1, 4, 11]
[4, 9, 13, 7, 6]
[12, 8, 10, 4, 14]
[7, 12, 5, 11, 10]
[14, 5, 12, 0, 7]
[9, 4, 13, 10, 8]
[8, 10, 1, 11, 3]
[7, 9, 1, 4, 0]
[12, 7, 8, 2, 11]
[3, 1, 8, 6, 13]
[11, 14, 0, 7, 6]
[9, 8, 12, 14, 5]
[10, 9, 1, 12, 2]
[7, 14, 5, 12, 2]
[10, 6, 4, 5, 1]
[12, 1, 3, 5, 10]
[13, 2, 8, 9, 3]
[5, 3, 0, 1, 4]
[2, 0, 4, 1, 6]
[13, 2, 10, 3, 11]
[11, 7, 8, 0, 10]
[6, 7, 3, 0, 14]
[10, 14, 9, 12, 6]
[4, 2, 12, 6, 7]
[2, 3, 7, 12, 9]
[7, 13, 4, 5, 2]
[6, 10, 12, 9, 5]
[14, 2, 4, 12, 7]
[0, 8, 12, 9, 6]
[10, 1, 7, 0, 6]
[11, 2, 5, 8, 6]
[4, 12, 9, 0, 1]
[10, 1, 2, 7, 8]
[0, 14, 8, 3, 9]
[13, 1, 8, 5, 10]
[2, 1, 9, 4, 13]
[8, 10, 12, 0, 14]
[11, 0, 9, 10, 5]
[11, 7, 14, 2, 1]
[1, 2, 12, 5, 0]
[3, 11, 8, 2, 4]
[4, 11, 0, 13, 9]
[5, 13, 1, 11, 6]
[14, 1, 4, 5, 11]
[13, 12, 0, 2, 8]
[7, 13, 0, 1, 2]
[4, 2, 10, 14, 1]
[4, 1, 12, 9, 14]
