P1,P2,...,Pn
[1, 0, 14, 2, 3]
[9, 2, 1, 8, 6]
[0, 11, 4, 14, 13]
[5, 12, 3, 14, 1]
[0, 12, 3, 11, 10]
[3, 14, 13, 7, 8]
[3, 11, 1, 12, 4]
[6, 7, 11, 1, 14]
[8, 12, 1, 4, 14]
[6, 1, 2, 7, 5]
[1, 10, 9, 13, 8]
[1, 14, 12, 7, 6]
[8, 2, 14, 13, 12]
[13, 2, 9, 8, 11]
[5, 6, 1, 10, 14]
[11, 7, 6, 14, 13]
[13, 0, 8, 9, 4]
[4, 12, 0, 9, 2]
[1, 7, 8, 2, 14]
[14, 2, 4, 3, 7]
[9, 10, 3, 4, 7]
[2, 7, 5, 0, 13]
[14, 2, 5, 6, 10]
[13, 14, 2, 5, 4]
[10, 1, 8, 5, 9]
[6, 14, 7, 12, 1]
[9, 11, 14, 10, 7]
[11, 9, 5, 6, 1]
[12, 10, 2, 8, 4]
[1, 14, 13, 6, 12]
[12, 9, 11, 1, 4]
[3, 14, 5, 8, 1]
[2, 3, 9, 5, 13]
[7, 12, 4, 13, 1]
[3, 6, 7, 4, 13]
[4, 13, 7, 5, 2]
[11, 4, 6, 1, 9]
[2, 0, 8, 10, 13]
[2, 5, 14, 1, 4]
[0, 6, 13, 5, 3]
[10, 4, 14, 13, 0]
[8, 6, 9, 2, 4]
[14, 6, 8, 3, 7]
[7, 6, 10, 9, 0]
[11, 9, 2, 10, 14]
[8, 14, 12, 5, 7]
[8, 14, 11, 4, 0]
[1, 9, 4, 12, 5]
[3, 9, 13, 2, 11]
[14, 3, 9, 1, 5]
[5, 7, 12, 1, 2]
[7, 14, 8, 1, 3]
[12, 3, 8, 1, 6]
[12, 5, 7, 6, 8]
[11, 4, 8, 13, 3]
[1, 12, 0, 13, 6]
[7, 4, 14, 0, 8]
[14, 10, 7, 6, 12]
[2, 0, 6, 4, 10]
[5, 6, 7, 11, 10]
[4, 10, 0, 2, 1]
[1, 12, 2, 6, 4]
[13, 14, 4, 2, 6]
[1, 6, 2, 7, 3]
[14, 7, 13, 8, 12]
[13, 8, 4, 12, 1]
[1, 11, 13, 7, 3]
[1, 4, 5, 12, 13]
[11, 2, 9, 3, 12]
[1, 9, 10, 2, 0]
[1, 5, 7, 12, 3]
[10, 0, 9, 4, 14]
[10, 11, 14, 8, 1]
[12, 0, 1, 13, 2]
