P1,P2,...,Pn
[9, 13, 10, 7]
[9, 10, 14, 13]
[12, 6, 5, 14]
[8, 0, 5, 9]
[13, 14, 0, 6]
[14, 8, 6, 1]
[8, 0, 6, 14]
[2, 4, 10, 3]
[0, 13, 5, 2]
[4, 10, 0, 7]
[11, 9, 2, 12]
[11, 6, 4, 3]
[2, 1, 9, 5]
[13, 14, 6, 4]
[3, 13, 1, 7]
[9, 6, 14, 11]
[9, 13, 0, 12]
[14, 13, 6, 1]
[6, 5, 0, 7]
[2, 11, 9, 10]
[12, 0, 6, 7]
[2, 9, 6, 14]
[10, 6, 7, 3]
[6, 11, 1, 2]
[12, 2, 7, 8]
[8, 2, 10, 5]
[6, 14, 3, 10]
[9, 13, 10, 5]
[11, 5, 0, 4]
[5, 0, 11, 9]
[9, 8, 11, 7]
[3, 9, 11, 7]
[13, 1, 6, 0]
[1, 0, 12, 9]
[6, 2, 12, 5]
[10, 8, 9, 4]
[4, 8, 14, 11]
[8, 0, 5, 1]
[4, 10, 7, 5]
[0, 1, 13, 5]
[10, 11, 2, 9]
[8, 11, 4, 2]
[11, 1, 9, 2]
[14, 13, 4, 11]
[10, 1, 4, 6]
[12, 3, 8, 7]
[10, 14, 5, 2]
[13, 14, 7, 6]
[7, 14, 10, 9]
[2, 12, 9, 6]
[11, 6, 3, 5]
[13, 12, 2, 5]
[6, 2, 11, 10]
[14, 7, 6, 11]
[12, 10, 5, 13]
[0, 1, 11, 13]
[5, 3, 8, 13]
[11, 4, 13, 8]
[3, 13, 8, 11]
[11, 9, 3, 1]
[5, 6, 10, 7]
[8, 3, 0, 14]
[6, 12, 5, 1]
[13, 8, 1, 9]
[11, 1, 4, 12]
[1, 2, 0, 10]
[0, 8, 12, 10]
[3, 13, 1, 10]
[1, 9, 14, 2]
[7, 11, 9, 12]
[1, 0, 9, 12]
[2, 6, 11, 9]
[12, 11, 7, 0]
[7, 6, 5, 2]
[6, 3, 14, 10]
[4, 1, 6, 11]
[12, 4, 7, 0]
[4, 10, 12, 5]
[0, 8, 7, 13]
[0, 14, 2, 3]
[14, 11, 2, 4]
[3, 8, 11, 2]
[1, 10, 4, 9]
[1, 8, 7, 5]
[13, 10, 1, 0]
[14, 0, 1, 3]
[8, 5, 1, 11]
[14, 5, 12, 7]
[14, 10, 9, 5]
[3, 12, 8, 10]
[0, 4, 12, 5]
[1, 7, 9, 2]
[8, 12, 14, 6]
[0, 10, 13, 2]
[1, 13, 5, 4]
[5, 13, 8, 12]
[9, 0, 13, 1]
[0, 6, 2, 11]
[4, 5, 13, 8]
[8, 1, 5, 2]
[13, 8, 7, 6]
[3, 0, 9, 12]
[7, 4, 8, 12]
[11, 7, 12, 1]
[12, 1, 14, 10]
[4, 10, 11, 12]
[1, 14, 6, 7]
[13, 3, 0, 11]
[3, 0, 10, 1]
[10, 0, 12, 4]
[1, 8, 14, 9]
[7, 4, 10, 9]
[2, 0, 7, 3]
[6, 12, 7, 10]
[4, 12, 9, 3]
[3, 1, 0, 8]
[1, 5, 13, 10]
[11, 13, 7, 10]
[6, 1, 9, 12]
[4, 1, 13, 8]
[12, 13, 10, 4]
[6, 9, 5, 10]
[2, 10, 11, 0]
[13, 9, 7, 2]
[8, 12, 7, 11]
[5, 13, 8, 6]
[6, 11, 9, 2]
[14, 13, 9, 2]
[3, 11, 0, 10]
[7, 13, 4, 1]
[3, 9, 5, 1]
[10, 13, 3, 0]
[2, 11, 8, 14]
[1, 9, 13, 11]
[0, 8, 10, 14]
[6, 4, 1, 8]
[7, 0, 11, 5]
[13, 1, 14, 2]
[1, 8, 9, 7]
[5, 0, 4, 14]
[8, 14, 2, 1]
[11, 1, 6, 10]
[8, 1, 3, 0]
[0, 8, 12, 11]
[5, 2, 10, 12]
[14, 2, 1, 11]
[9, 6, 13, 4]
[0, 7, 9, 4]
[5, 4, 12, 1]
[5, 7, 12, 6]
[12, 9, 10, 0]
[5, 7, 3, 11]
[12, 10, 5, 7]
[9, 5, 13, 11]
[6, 12, 4, 0]
[1, 11, 8, 5]
[0, 3, 12, 2]
[5, 4, 6, 11]
[0, 10, 8, 11]
[14, 3, 13, 1]
[6, 9, 3, 14]
[1, 5, 0, 4]
[2, 13, 12, 4]
[13, 10, 3, 8]
[10, 0, 4, 3]
[5, 8, 7, 14]
[13, 5, 14, 11]
[8, 9, 3, 12]
[1, 2, 14, 11]
[4, 3, 11, 8]
[10, 8, 6, 0]
[7, 12, 2, 13]
[0, 14, 13, 4]
[7, 13, 4, 14]
[8, 12, 7, 2]
[4, 0, 3, 14]
[12, 4, 7, 0]
[1, 9, 4, 6]
[7, 1, 5, 11]
[8, 1, 14, 11]
[5, 9, 12, 4]
[1, 4, 0, 9]
[8, 9, 6, 5]
[13, 12, 10, 7]
[13, 3, 8, 4]
[8, 4, 9, 2]
[9, 8, 1, 12]
[13, 2, 4, 8]
[1, 8, 9, 5]
[1, 9, 14, 10]
[13, 9, 10, 4]
[12, 8, 11, 4]
[3, 1, 2, 0]
[13, 11, 4, 5]
[10, 0, 6, 8]
[4, 10, 6, 2]
[2, 9, 6, 11]
[5, 11, 2, 8]
[12, 1, 5, 0]
[5, 11, 14, 9]
[4, 7, 6, 12]
[2, 10, 1, 5]
[2, 13, 0, 14]
[4, 8, 1, 0]
[8, 4, 3, 9]
[5, 13, 8, 14]
[8, 7, 9, 4]
[8, 2, 6, 14]
[3, 11, 14, 0]
[5, 9, 7, 10]
[0, 4, 2, 8]
[4, 14, 10, 12]
[7, 2, 0, 13]
[6, 2, 7, 0]
[7, 3, 12, 4]
[4, 8, 5, 1]
[0, 6, 3, 12]
[12, 4, 8, 7]
[2, 3, 14, 10]
[8, 1, 14, 11]
[4, 2, 7, 10]
[4, 2, 12, 13]
[6, 1, 10, 0]
[3, 0, 5, 10]
[8, 11, 1, 14]
[11, 7, 8, 0]
[3, 0, 1, 7]
[4, 8, 12, 11]
[11, 2, 10, 4]
[7, 8, 4, 9]
[6, 11, 4, 12]
[3, 7, 8, 6]
[14, 0, 10, 6]
[13, 7, 9, 10]
[9, 1, 13, 5]
[8, 4, 9, 12]
[11, 1, 13, 0]
[5, 13, 14, 9]
[10, 12, 7, 5]
[4, 14, 0, 10]
[0, 6, 7, 1]
[14, 4, 6, 9]
[12, 2, 6, 1]
[10, 6, 4, 7]
[5, 0, 11, 8]
[11, 5, 10, 1]
[3, 13, 4, 12]
[3, 13, 11, 1]
[10, 11, 14, 1]
[13, 2, 9, 14]
[12, 4, 8, 3]
[7, 3, 5, 12]
[13, 14, 9, 12]
[1, 6, 9, 11]
[13, 14, 1, 3]
[4, 12, 2, 13]
[2, 11, 8, 10]
[6, 5, 3, 8]
[9, 13, 8, 4]
[7, 8, 4, 9]
[9, 1, 7, 4]
[11, 3, 4, 8]
[4, 13, 6, 0]
[8, 11, 5, 0]
[2, 11, 7, 1]
[10, 3, 11, 4]
[4, 11, 2, 1]
[6, 4, 9, 14]
[2, 11, 0, 10]
[1, 3, 4, 5]
[10, 0, 8, 14]
[1, 6, 5, 2]
[2, 10, 0, 12]
[6, 10, 9, 2]
[9, 0, 6, 10]
[1, 2, 5, 3]
[12, 5, 10, 14]
[14, 10, 2, 8]
[1, 9, 4, 10]
[4, 13, 1, 9]
[12, 13, 4, 0]
[11, 5, 4, 12]
[14, 8, 6, 2]
[3, 11, 12, 9]
[9, 7, 4, 2]
[6, 2, 4, 8]
[8, 13, 10, 9]
[10, 7, 6, 11]
[11, 1, 3, 5]
[2, 3, 14, 1]
[13, 11, 8, 0]
[8, 3, 10, 12]
[9, 5, 1, 7]
[1, 2, 13, 4]
[11, 6, 1, 14]
[14, 1, 0, 2]
[8, 4, 0, 9]
[13, 14, 0, 6]
[9, 6, 10, 11]
[11, 4, 13, 8]
[7, 14, 1, 9]
[11, 6, 12, 7]
[14, 12, 11, 10]
[14, 0, 6, 7]
[6, 0, 13, 11]
[14, 6, 5, 11]
[11, 0, 9, 6]
[14, 0, 7, 3]
[9, 3, 0, 4]
[6, 10, 2, 13]
[0, 12, 10, 4]
[13, 7, 11, 8]
[1, 4, 13, 2]
[0, 3, 7, 13]
[12, 5, 4, 11]
[12, 6, 8, 11]
[3, 1, 8, 12]
[2, 3, 5, 8]
[14, 4, 2, 10]
[7, 8, 1, 14]
[2, 4, 12, 6]
[10, 5, 0, 2]
[7, 5, 1, 9]
[11, 12, 10, 13]
[10, 2, 1, 13]
[14, 12, 8, 6]
[3, 12, 2, 9]
[6, 11, 5, 8]
[8, 2, 0, 13]
[14, 5, 1, 13]
[14, 13, 8, 7]
[7, 11, 12, 1]
[13, 11, 14, 6]
[11, 2, 9, 8]
[12, 3, 14, 5]
[10, 4, 14, 5]
[0, 9, 5, 1]
[10, 3, 7, 2]
[7, 11, 0, 13]
[14, 0, 4, 1]
[6, 4, 5, 11]
[4, 0, 10, 2]
[1, 6, 3, 10]
[3, 4, 12, 1]
[4, 0, 12, 10]
[1, 3, 11, 14]
[0, 5, 4, 6]
[9, 12, 4, 6]
[3, 12, 1, 8]
[11, 10, 8, 14]
[14, 7, 5, 8]
[0, 7, 10, 12]
[2, 12, 7, 3]
[11, 14, 9, 7]
[8, 3, 4, 9]
[3, 9, 4, 11]
[13, 8, 5, 14]
[6, 3, 7, 10]
[7, 10, 13, 5]
[14, 6, 7, 12]
[12, 10, 2, 11]
[3, 4, 5, 1]
[12, 11, 6, 0]
[11, 12, 4, 13]
[12, 14, 2, 3]
