P1,P2,...,Pn
[0, 2, 8, 10]
[7, 8, 9, 10]
[12, 5, 7, 6]
[0, 6, 4, 13]
[5, 14, 13, 12]
[6, 12, 3, 2]
[5, 1, 11, 4]
[1, 2, 9, 4]
[9, 1, 13, 0]
[2, 4, 9, 6]
[11, 1, 7, 4]
[14, 1, 5, 13]
[7, 11, 14, 9]
[4, 10, 3, 11]
[8, 9, 11, 0]
[8, 3, 1, 11]
[3, 0, 6, 10]
[9, 6, 3, 5]
[12, 13, 7, 5]
[10, 14, 8, 3]
[2, 7, 3, 4]
[8, 12, 11, 4]
[8, 2, 13, 6]
[0, 5, 12, 10]
[5, 4, 6, 7]
[4, 3, 11, 12]
[9, 10, 14, 0]
[14, 5, 6, 4]
[7, 13, 9, 14]
[12, 10, 6, 3]
[5, 0, 9, 3]
[12, 9, 11, 14]
[7, 3, 0, 10]
[6, 10, 13, 0]
[13, 10, 9, 4]
[12, 0, 1, 5]
[5, 1, 0, 11]
[0, 6, 4, 1]
[9, 13, 4, 6]
[3, 11, 6, 14]
[6, 4, 2, 11]
[4, 9, 0, 7]
[2, 12, 5, 8]
[3, 9, 1, 5]
[11, 5, 0, 13]
[9, 11, 4, 12]
[12, 1, 5, 2]
[7, 14, 5, 4]
[1, 13, 2, 0]
[1, 13, 5, 11]
[4, 5, 1, 0]
[8, 0, 4, 6]
[13, 14, 0, 3]
[8, 2, 11, 7]
[0, 13, 14, 8]
[5, 2, 6, 9]
[12, 13, 1, 8]
[5, 13, 8, 1]
[9, 8, 10, 14]
[11, 9, 14, 3]
[1, 4, 12, 6]
[3, 12, 1, 11]
[7, 9, 6, 12]
[5, 9, 0, 7]
[2, 8, 4, 7]
[1, 5, 12, 0]
[5, 2, 12, 0]
[1, 5, 8, 12]
[10, 4, 13, 1]
[11, 1, 3, 13]
[2, 10, 7, 8]
[5, 12, 11, 14]
[1, 5, 12, 13]
[3, 0, 12, 14]
[4, 11, 12, 0]
[12, 9, 5, 11]
[13, 7, 5, 12]
[7, 9, 1, 12]
[1, 2, 13, 12]
[7, 9, 13, 0]
[6, 10, 0, 8]
[4, 3, 2, 9]
[13, 1, 8, 5]
[13, 3, 8, 1]
[14, 10, 1, 8]
[11, 4, 13, 7]
[0, 13, 12, 5]
[5, 2, 13, 8]
[9, 5, 12, 6]
[14, 6, 9, 12]
[3, 13, 0, 2]
[14, 11, 1, 13]
[8, 5, 3, 9]
[12, 11, 7, 13]
[4, 8, 6, 5]
[11, 0, 6, 13]
[3, 0, 9, 2]
[14, 6, 9, 3]
[13, 8, 10, 2]
[0, 6, 10, 2]
[12, 6, 14, 10]
[9, 4, 8, 12]
[5, 12, 7, 8]
[5, 7, 3, 1]
[6, 3, 4, 13]
[5, 8, 14, 7]
[10, 1, 14, 11]
[4, 12, 1, 13]
[4, 3, 1, 0]
[5, 9, 6, 1]
[1, 2, 12, 0]
[12, 14, 5, 0]
[11, 6, 4, 10]
[3, 14, 2, 4]
[2, 8, 14, 6]
[1, 0, 2, 9]
[7, 10, 0, 13]
[9, 3, 2, 5]
[8, 5, 7, 4]
[4, 7, 8, 9]
[12, 4, 2, 5]
[0, 2, 1, 13]
[13, 4, 7, 1]
[13, 5, 3, 14]
[2, 3, 5, 1]
[6, 12, 14, 7]
[8, 10, 3, 12]
[10, 7, 12, 6]
[13, 5, 3, 7]
[2, 0, 8, 1]
[12, 8, 4, 2]
[4, 5, 1, 11]
[0, 5, 12, 13]
[6, 7, 10, 14]
[11, 3, 0, 14]
[9, 3, 1, 5]
[13, 1, 0, 12]
[1, 9, 6, 3]
[6, 11, 1, 10]
[0, 1, 14, 10]
[14, 10, 7, 5]
[13, 8, 14, 12]
[5, 7, 10, 0]
[13, 5, 3, 1]
[2, 9, 5, 3]
[9, 8, 11, 0]
[6, 8, 1, 2]
[7, 5, 10, 3]
[10, 6, 3, 2]
[13, 14, 6, 12]
[9, 0, 10, 5]
[14, 3, 12, 10]
[1, 4, 11, 12]
[2, 14, 11, 12]
[9, 3, 7, 1]
[10, 4, 12, 3]
[13, 2, 7, 1]
[14, 2, 4, 8]
[9, 10, 0, 8]
[7, 0, 14, 5]
[13, 6, 4, 11]
[6, 10, 13, 9]
[1, 13, 0, 11]
