P1,P2,...,Pn
[6, 0, 7, 2]
[14, 11, 12, 4]
[11, 3, 0, 10]
[8, 11, 7, 0]
[5, 12, 9, 11]
[6, 2, 14, 7]
[2, 13, 12, 4]
[11, 2, 9, 5]
[6, 9, 12, 10]
[14, 5, 11, 2]
[12, 8, 10, 2]
[10, 12, 9, 4]
[1, 6, 7, 10]
[2, 9, 3, 0]
[2, 0, 8, 11]
[14, 5, 4, 8]
[14, 6, 13, 2]
[13, 9, 6, 2]
[9, 1, 14, 7]
[14, 11, 5, 4]
[0, 3, 2, 9]
[9, 7, 6, 3]
[11, 9, 7, 4]
[11, 1, 3, 13]
[11, 1, 10, 3]
[13, 2, 4, 8]
[10, 9, 7, 5]
[1, 10, 5, 2]
[9, 10, 0, 2]
[10, 12, 1, 0]
[14, 10, 13, 12]
[12, 6, 4, 5]
[12, 10, 14, 4]
[4, 10, 9, 6]
[0, 6, 4, 11]
[13, 7, 0, 9]
[0, 10, 9, 1]
[7, 4, 0, 11]
[4, 10, 9, 5]
[2, 11, 4, 13]
[4, 9, 3, 11]
[2, 5, 8, 7]
[13, 7, 0, 6]
[7, 4, 3, 0]
[6, 3, 13, 8]
[12, 11, 6, 9]
[12, 9, 4, 0]
[1, 5, 3, 0]
[14, 13, 2, 6]
[7, 2, 12, 0]
[4, 14, 6, 8]
[4, 8, 9, 14]
[8, 6, 1, 7]
[2, 5, 12, 1]
[7, 13, 4, 8]
[5, 1, 2, 12]
[11, 10, 3, 4]
[5, 6, 11, 3]
[11, 5, 2, 9]
[1, 2, 8, 4]
[6, 14, 12, 10]
[10, 13, 11, 4]
[7, 1, 8, 3]
[12, 7, 2, 0]
[9, 12, 0, 11]
[1, 11, 6, 13]
[10, 5, 2, 9]
[4, 6, 7, 3]
[1, 8, 0, 3]
[6, 7, 12, 0]
[1, 9, 2, 3]
[2, 10, 11, 7]
[5, 11, 12, 1]
[13, 2, 14, 7]
[8, 0, 12, 3]
[14, 1, 8, 9]
[8, 4, 0, 12]
[10, 8, 4, 14]
[7, 14, 12, 11]
[3, 11, 12, 8]
[13, 4, 6, 0]
[6, 4, 10, 13]
[0, 10, 11, 13]
[7, 6, 0, 12]
[12, 13, 10, 4]
[3, 14, 11, 13]
[5, 8, 2, 13]
[0, 12, 3, 2]
[2, 5, 12, 14]
[14, 12, 2, 4]
[8, 2, 10, 9]
[3, 14, 6, 12]
[3, 1, 0, 11]
[6, 14, 0, 13]
[5, 4, 1, 6]
[0, 3, 14, 6]
[2, 14, 13, 3]
[11, 6, 8, 13]
[2, 11, 1, 12]
[11, 8, 9, 6]
[8, 1, 12, 9]
[11, 12, 9, 0]
[7, 14, 9, 0]
[7, 10, 12, 4]
[10, 14, 3, 5]
[7, 5, 8, 1]
[12, 13, 14, 6]
[8, 2, 14, 0]
[14, 5, 11, 9]
[13, 7, 11, 5]
[0, 8, 14, 5]
[11, 6, 1, 5]
[5, 8, 11, 2]
[10, 6, 0, 2]
[0, 14, 12, 10]
[7, 14, 13, 10]
[3, 11, 9, 8]
[12, 1, 2, 5]
[6, 13, 14, 12]
[7, 5, 6, 10]
[14, 1, 12, 11]
[7, 9, 0, 5]
[0, 9, 14, 2]
[12, 7, 5, 10]
[6, 3, 14, 13]
[12, 4, 13, 14]
[9, 13, 14, 0]
[12, 4, 3, 9]
[14, 7, 10, 0]
[14, 9, 2, 1]
[7, 5, 12, 2]
[3, 8, 14, 0]
[1, 5, 7, 10]
[3, 2, 13, 11]
[2, 7, 3, 11]
[1, 0, 10, 8]
[8, 11, 9, 5]
[5, 10, 9, 1]
[1, 12, 13, 2]
[13, 4, 14, 12]
[10, 3, 6, 14]
[9, 7, 13, 2]
[11, 10, 9, 8]
[0, 14, 7, 13]
[8, 13, 6, 11]
[8, 10, 9, 4]
[5, 10, 4, 0]
[0, 10, 12, 14]
[4, 9, 6, 0]
[2, 8, 10, 6]
[8, 4, 11, 5]
[6, 2, 8, 5]
[6, 8, 3, 10]
[1, 7, 14, 9]
[10, 9, 6, 0]
[12, 6, 4, 14]
[2, 7, 5, 1]
[12, 0, 13, 9]
[2, 12, 7, 6]
[7, 9, 2, 11]
[8, 2, 13, 4]
[3, 2, 6, 4]
[9, 8, 5, 10]
