P1,P2,...,Pn
[6, 12, 8, 7, 2]
[7, 10, 3, 6, 4]
[8, 0, 6, 9, 7]
[5, 3, 11, 12, 13]
[9, 14, 11, 8, 7]
[6, 14, 7, 13, 10]
[5, 8, 12, 2, 0]
[10, 1, 9, 2, 8]
[5, 6, 10, 8, 12]
[8, 11, 7, 10, 0]
[7, 13, 8, 3, 12]
[10, 12, 4, 5, 0]
[12, 5, 2, 7, 8]
[9, 7, 2, 6, 12]
[3, 6, 12, 4, 0]
[11, 6, 9, 10, 12]
[7, 13, 9, 3, 12]
[3, 14, 11, 4, 9]
[8, 14, 1, 11, 10]
[12, 8, 13, 4, 5]
[8, 3, 12, 2, 13]
[14, 12, 9, 1, 0]
[12, 2, 5, 9, 4]
[1, 3, 8, 11, 10]
[13, 5, 12, 10, 14]
[0, 10, 12, 2, 11]
[14, 7, 2, 9, 11]
[8, 10, 1, 6, 5]
[5, 3, 8, 14, 2]
[2, 10, 3, 12, 8]
[6, 12, 14, 8, 0]
[2, 12, 1, 13, 10]
[9, 7, 5, 14, 10]
[4, 0, 13, 10, 2]
[7, 11, 14, 1, 8]
[3, 7, 8, 12, 11]
[0, 13, 4, 10, 2]
[7, 10, 13, 1, 2]
[7, 9, 1, 11, 0]
[13, 14, 3, 0, 1]
[14, 4, 8, 2, 11]
[5, 9, 6, 14, 10]
[13, 0, 1, 14, 3]
[1, 6, 4, 9, 11]
[12, 5, 10, 13, 6]
[3, 5, 1, 13, 11]
[7, 14, 2, 3, 9]
[10, 9, 5, 7, 14]
[10, 13, 5, 14, 4]
[0, 5, 12, 2, 10]
[4, 13, 14, 6, 0]
[13, 5, 3, 4, 10]
[6, 5, 1, 3, 10]
[0, 9, 12, 10, 11]
[3, 0, 6, 1, 5]
[13, 14, 1, 6, 5]
[11, 9, 6, 2, 5]
[13, 5, 4, 14, 11]
[12, 2, 1, 9, 5]
[9, 0, 10, 2, 3]
[9, 2, 7, 4, 8]
[2, 14, 8, 12, 9]
[14, 5, 0, 9, 4]
[6, 1, 7, 9, 3]
[13, 0, 9, 5, 14]
[0, 7, 8, 4, 5]
[11, 1, 13, 5, 4]
[2, 9, 11, 4, 7]
[11, 4, 3, 9, 5]
[9, 6, 7, 12, 1]
[14, 3, 9, 5, 8]
[10, 7, 3, 0, 5]
[4, 6, 0, 8, 7]
[9, 2, 13, 12, 1]
[4, 10, 8, 9, 3]
[9, 2, 14, 4, 11]
[4, 3, 11, 7, 1]
[2, 8, 0, 14, 6]
[0, 4, 11, 5, 9]
[0, 11, 10, 8, 6]
[11, 14, 12, 2, 10]
[2, 4, 6, 12, 14]
[13, 14, 3, 7, 1]
[3, 8, 13, 2, 0]
[8, 13, 10, 12, 14]
[6, 7, 4, 8, 12]
[11, 9, 1, 6, 12]
[5, 6, 13, 4, 12]
[14, 11, 13, 9, 7]
[8, 7, 0, 11, 12]
[0, 6, 5, 9, 11]
[12, 14, 6, 4, 9]
[8, 0, 1, 2, 5]
[9, 5, 8, 6, 12]
[7, 6, 3, 1, 8]
[11, 8, 0, 5, 2]
[11, 1, 5, 12, 13]
[5, 6, 14, 1, 10]
[12, 2, 10, 4, 7]
[0, 10, 7, 5, 3]
[12, 0, 13, 6, 14]
[5, 9, 8, 11, 12]
[2, 12, 8, 4, 3]
[13, 12, 1, 9, 0]
[8, 1, 6, 11, 14]
[11, 0, 5, 3, 9]
[7, 11, 14, 13, 8]
[2, 8, 10, 1, 3]
[5, 6, 11, 14, 3]
[9, 12, 13, 0, 4]
[1, 4, 0, 7, 12]
[5, 9, 2, 8, 0]
[6, 12, 14, 7, 8]
[8, 0, 1, 9, 5]
[10, 13, 8, 9, 1]
[13, 6, 8, 2, 0]
[9, 0, 13, 14, 4]
[11, 10, 14, 9, 4]
[13, 11, 14, 4, 5]
[8, 12, 9, 5, 13]
[14, 6, 13, 7, 10]
[14, 7, 1, 4, 10]
[6, 1, 7, 4, 11]
[0, 12, 7, 3, 6]
[11, 3, 0, 10, 2]
[11, 8, 1, 5, 14]
[13, 4, 1, 12, 6]
[6, 0, 4, 9, 1]
[1, 11, 12, 5, 3]
[14, 4, 6, 0, 3]
[11, 10, 6, 13, 1]
[11, 7, 10, 3, 13]
[10, 7, 4, 1, 3]
[9, 7, 3, 1, 14]
[5, 1, 6, 11, 0]
[12, 3, 6, 8, 4]
[3, 7, 14, 9, 8]
[11, 8, 4, 3, 10]
[11, 13, 0, 14, 10]
[4, 5, 0, 10, 1]
[14, 8, 1, 9, 12]
[9, 0, 6, 5, 12]
[3, 9, 2, 1, 8]
[11, 10, 6, 2, 12]
[11, 8, 1, 2, 9]
[5, 7, 4, 10, 8]
[2, 7, 8, 0, 13]
[1, 6, 7, 3, 14]
[8, 14, 9, 4, 3]
[2, 10, 8, 11, 6]
[0, 7, 5, 9, 2]
[0, 10, 7, 1, 4]
[1, 6, 4, 12, 2]
[9, 12, 8, 14, 3]
[4, 13, 2, 3, 10]
[12, 2, 7, 13, 11]
[10, 6, 7, 5, 8]
[7, 6, 1, 12, 3]
[9, 1, 2, 12, 3]
[10, 7, 2, 6, 11]
[5, 4, 1, 6, 7]
[12, 10, 0, 3, 8]
[0, 10, 8, 12, 4]
