P1,P2,...,Pn
[7, 14, 2, 4]
[6, 4, 9, 2]
[12, 8, 13, 2]
[11, 2, 9, 7]
[4, 14, 12, 0]
[11, 8, 4, 0]
[9, 0, 1, 12]
[3, 4, 0, 10]
[3, 9, 5, 6]
[14, 11, 0, 8]
[13, 14, 11, 4]
[3, 4, 13, 11]
[1, 5, 13, 6]
[1, 2, 8, 7]
[8, 5, 1, 12]
[8, 5, 6, 1]
[3, 2, 1, 11]
[13, 5, 14, 11]
[3, 5, 4, 13]
[8, 10, 5, 14]
[12, 1, 11, 6]
[6, 3, 14, 1]
[10, 5, 7, 6]
[0, 10, 2, 8]
[9, 0, 6, 3]
[12, 11, 1, 7]
[4, 1, 7, 10]
[0, 1, 8, 3]
[0, 8, 13, 2]
[2, 4, 0, 12]
[0, 13, 7, 6]
[1, 4, 13, 14]
[1, 8, 13, 14]
[1, 11, 12, 5]
[7, 12, 0, 2]
[1, 4, 3, 7]
[6, 5, 8, 11]
[7, 13, 9, 3]
[11, 1, 12, 4]
[4, 13, 10, 8]
[12, 5, 0, 3]
[5, 13, 4, 8]
[7, 1, 9, 5]
[2, 0, 5, 8]
[1, 6, 0, 2]
[3, 11, 10, 13]
[12, 1, 3, 9]
[1, 3, 10, 12]
[7, 11, 12, 5]
[5, 2, 3, 8]
[5, 7, 3, 14]
[3, 14, 1, 7]
[13, 7, 0, 9]
[8, 1, 4, 7]
[4, 13, 0, 5]
[0, 8, 14, 6]
[1, 9, 10, 12]
[6, 2, 0, 5]
[3, 1, 11, 4]
[13, 14, 4, 12]
[14, 6, 3, 5]
[11, 7, 10, 12]
[1, 7, 12, 0]
[2, 0, 4, 14]
[13, 11, 2, 4]
[13, 7, 10, 12]
[4, 7, 0, 3]
[12, 4, 7, 3]
[0, 3, 8, 7]
[3, 5, 14, 7]
[10, 2, 1, 0]
[6, 0, 11, 4]
[9, 4, 10, 13]
[9, 6, 12, 2]
[14, 11, 1, 3]
[4, 0, 8, 9]
[9, 0, 4, 6]
[1, 5, 2, 9]
[0, 6, 10, 2]
[2, 8, 5, 14]
[4, 3, 1, 13]
[2, 3, 10, 5]
[4, 1, 13, 7]
[12, 5, 13, 11]
[13, 10, 9, 7]
[4, 10, 2, 1]
[13, 14, 10, 11]
[4, 1, 9, 12]
[6, 10, 2, 13]
[11, 8, 4, 7]
[8, 4, 5, 10]
[0, 13, 8, 7]
[5, 7, 12, 11]
[1, 5, 2, 7]
[10, 3, 12, 6]
[7, 4, 13, 1]
[7, 8, 11, 2]
[8, 1, 7, 10]
[6, 9, 12, 13]
[7, 12, 6, 1]
[7, 4, 12, 13]
[10, 5, 7, 13]
[10, 14, 6, 5]
[10, 4, 5, 14]
[1, 7, 2, 13]
[14, 4, 1, 9]
[6, 5, 13, 14]
[10, 5, 8, 12]
[14, 4, 7, 8]
[4, 2, 7, 8]
[1, 12, 5, 7]
[9, 4, 3, 0]
[3, 4, 7, 11]
[7, 6, 4, 13]
[8, 11, 9, 10]
[10, 7, 0, 8]
[12, 5, 1, 8]
[4, 9, 12, 13]
[2, 9, 3, 0]
[6, 3, 1, 12]
[7, 13, 5, 11]
[9, 8, 3, 7]
[7, 14, 3, 5]
[0, 6, 1, 3]
[13, 10, 11, 14]
[3, 2, 0, 6]
[12, 0, 8, 5]
[11, 2, 14, 8]
[11, 12, 8, 1]
[3, 9, 4, 5]
[3, 2, 1, 9]
[4, 7, 5, 14]
[14, 1, 3, 0]
[9, 8, 3, 5]
[14, 9, 1, 11]
[6, 14, 0, 2]
[9, 13, 6, 5]
[2, 13, 11, 4]
[11, 1, 7, 10]
[0, 11, 1, 14]
[5, 7, 2, 11]
[0, 1, 6, 13]
[4, 5, 12, 14]
[4, 11, 14, 10]
[0, 14, 4, 11]
[3, 9, 7, 11]
[5, 1, 2, 13]
[1, 8, 6, 13]
[8, 13, 12, 0]
[6, 1, 12, 8]
[14, 13, 6, 9]
[1, 12, 2, 3]
[1, 5, 2, 10]
[3, 4, 8, 13]
[4, 14, 6, 1]
[0, 10, 7, 14]
[14, 9, 12, 3]
[6, 13, 5, 11]
[1, 7, 12, 14]
[3, 11, 12, 1]
[7, 4, 8, 5]
[13, 6, 0, 9]
[9, 4, 7, 14]
[7, 1, 8, 3]
[1, 3, 2, 10]
[2, 8, 7, 5]
[6, 1, 2, 11]
[9, 10, 1, 7]
[9, 11, 5, 3]
[8, 13, 1, 7]
[4, 5, 0, 3]
[0, 8, 12, 10]
[3, 4, 11, 12]
[12, 10, 3, 7]
[5, 2, 11, 13]
[5, 9, 8, 7]
[13, 3, 9, 2]
[1, 13, 5, 11]
[1, 0, 11, 7]
[6, 13, 2, 10]
[2, 3, 9, 0]
[11, 2, 13, 3]
[13, 7, 8, 0]
[7, 12, 14, 5]
[13, 4, 5, 7]
[3, 2, 13, 11]
[1, 10, 3, 2]
[6, 9, 2, 11]
[13, 9, 1, 8]
[4, 10, 7, 5]
[10, 1, 0, 9]
[11, 1, 8, 0]
[0, 6, 13, 1]
[2, 3, 8, 4]
[2, 3, 9, 1]
[9, 6, 12, 13]
[0, 3, 11, 12]
[10, 3, 12, 4]
[7, 1, 14, 5]
[14, 8, 5, 3]
[5, 10, 7, 13]
[5, 9, 4, 0]
[13, 6, 9, 4]
[13, 7, 11, 3]
[0, 11, 9, 1]
[14, 8, 4, 7]
[4, 10, 9, 5]
[11, 6, 10, 8]
[8, 0, 3, 13]
[12, 3, 5, 8]
[7, 0, 2, 11]
[7, 11, 2, 1]
[1, 0, 5, 3]
[6, 14, 4, 1]
[1, 0, 11, 14]
[2, 0, 13, 5]
[5, 2, 14, 11]
[13, 6, 10, 3]
[1, 8, 12, 2]
[8, 13, 7, 12]
[7, 11, 14, 10]
[7, 4, 14, 3]
[7, 3, 8, 12]
[10, 6, 4, 0]
[9, 6, 3, 7]
[13, 5, 2, 6]
[11, 12, 9, 0]
[8, 7, 1, 9]
[3, 14, 5, 6]
[2, 12, 11, 3]
[7, 13, 4, 0]
[13, 1, 4, 3]
[13, 4, 1, 11]
[13, 6, 1, 11]
[3, 10, 1, 2]
[4, 12, 7, 11]
[10, 9, 1, 2]
[9, 3, 7, 4]
[13, 11, 1, 5]
[14, 7, 9, 2]
[0, 6, 4, 9]
[10, 2, 11, 8]
[4, 13, 9, 3]
[0, 13, 4, 8]
[7, 2, 11, 10]
[1, 6, 0, 8]
[5, 6, 1, 4]
[8, 4, 9, 13]
[10, 0, 13, 4]
[2, 1, 0, 5]
[3, 7, 2, 1]
[13, 12, 1, 6]
[5, 9, 14, 4]
[11, 1, 12, 3]
[3, 7, 12, 11]
[12, 11, 14, 6]
[2, 13, 5, 3]
[2, 11, 9, 8]
[9, 2, 11, 10]
[5, 11, 14, 2]
[7, 3, 4, 8]
[8, 5, 7, 10]
[2, 3, 4, 12]
[11, 3, 0, 13]
[11, 4, 6, 0]
[13, 7, 8, 10]
[13, 3, 14, 0]
[11, 4, 12, 0]
[11, 4, 14, 7]
[13, 10, 12, 9]
[8, 1, 5, 9]
[9, 14, 11, 1]
[11, 13, 10, 1]
[1, 5, 7, 2]
[3, 5, 12, 2]
[13, 0, 8, 9]
[4, 5, 9, 8]
[6, 9, 14, 0]
[0, 12, 8, 7]
[0, 1, 5, 2]
[7, 10, 6, 9]
[1, 13, 3, 9]
[13, 8, 9, 0]
[3, 8, 0, 13]
[3, 7, 13, 12]
[1, 3, 14, 7]
[4, 11, 14, 13]
[4, 14, 11, 13]
[3, 7, 5, 9]
[8, 13, 1, 12]
[3, 4, 7, 6]
[2, 4, 8, 7]
[1, 11, 7, 5]
[5, 4, 1, 7]
[1, 0, 4, 11]
[0, 4, 13, 7]
[13, 8, 6, 2]
[7, 1, 0, 14]
[2, 13, 1, 10]
[10, 7, 8, 9]
[6, 3, 13, 14]
[9, 7, 8, 3]
[0, 10, 2, 9]
[11, 9, 0, 6]
[9, 14, 0, 6]
[9, 6, 2, 8]
[2, 9, 1, 14]
[12, 6, 14, 7]
[10, 5, 7, 1]
[13, 9, 4, 1]
[12, 0, 14, 1]
[4, 12, 5, 10]
[1, 4, 5, 3]
[0, 4, 13, 12]
[7, 1, 14, 13]
[1, 4, 9, 12]
[5, 3, 6, 10]
[5, 7, 12, 3]
[4, 10, 6, 0]
[4, 6, 12, 9]
[12, 2, 0, 13]
[10, 0, 2, 6]
[10, 5, 9, 14]
[6, 0, 9, 8]
[9, 2, 3, 12]
[14, 4, 9, 3]
[8, 4, 7, 13]
[6, 5, 8, 11]
[2, 6, 5, 13]
[6, 11, 8, 3]
[12, 5, 0, 4]
[0, 2, 8, 1]
[0, 4, 11, 12]
[13, 10, 3, 2]
[7, 13, 1, 3]
[5, 1, 9, 8]
[12, 6, 7, 3]
[5, 12, 3, 10]
[4, 8, 13, 7]
[0, 13, 2, 1]
[3, 13, 14, 10]
[3, 9, 10, 7]
[5, 2, 8, 12]
[11, 10, 4, 2]
[7, 0, 12, 2]
[1, 11, 6, 8]
[14, 7, 12, 10]
[8, 10, 9, 4]
[12, 6, 0, 4]
[7, 1, 0, 3]
[4, 11, 0, 7]
