P1,P2,...,Pn
[12, 5, 13, 8]
[1, 3, 13, 9]
[10, 12, 1, 7]
[3, 7, 14, 13]
[13, 9, 1, 12]
[8, 1, 2, 12]
[2, 1, 6, 5]
[5, 6, 12, 9]
[11, 1, 9, 10]
[12, 14, 5, 4]
[5, 7, 4, 12]
[8, 9, 12, 13]
[2, 14, 13, 12]
[9, 1, 2, 7]
[10, 4, 13, 8]
[4, 10, 9, 3]
[1, 9, 14, 10]
[13, 10, 9, 14]
[14, 3, 4, 13]
[8, 4, 3, 10]
[10, 2, 4, 1]
[4, 10, 13, 12]
[8, 0, 9, 12]
[10, 4, 2, 11]
[1, 0, 10, 3]
[7, 9, 12, 0]
[5, 12, 6, 3]
[4, 13, 8, 14]
[12, 4, 14, 9]
[14, 4, 8, 7]
[11, 14, 12, 1]
[1, 3, 14, 12]
[3, 4, 6, 8]
[11, 8, 4, 7]
[4, 13, 8, 12]
[13, 0, 2, 9]
[6, 9, 0, 13]
[7, 12, 2, 6]
[13, 10, 1, 3]
[0, 14, 1, 12]
[7, 0, 12, 3]
[2, 11, 7, 4]
[0, 12, 6, 9]
[5, 0, 7, 9]
[6, 13, 8, 11]
[8, 6, 4, 11]
[3, 7, 14, 8]
[0, 14, 6, 7]
[11, 12, 5, 6]
[9, 2, 3, 5]
[10, 4, 6, 12]
[13, 9, 8, 7]
[9, 3, 12, 5]
[7, 8, 13, 3]
[8, 1, 9, 12]
[10, 6, 2, 11]
[12, 11, 14, 13]
[13, 14, 12, 7]
[8, 5, 13, 14]
[4, 1, 12, 0]
[12, 0, 4, 3]
[11, 12, 9, 5]
[9, 2, 7, 4]
[9, 14, 1, 10]
[5, 1, 3, 10]
[2, 3, 10, 5]
[0, 12, 4, 13]
[2, 14, 3, 5]
[8, 14, 9, 11]
[3, 10, 12, 9]
[10, 7, 3, 5]
[6, 7, 4, 9]
[9, 7, 2, 12]
[13, 14, 3, 10]
[6, 4, 8, 9]
[9, 14, 13, 5]
[12, 14, 8, 1]
[8, 0, 7, 3]
[2, 5, 8, 9]
[9, 12, 5, 6]
[9, 3, 2, 12]
[1, 6, 2, 12]
[6, 7, 1, 8]
[0, 6, 3, 10]
[2, 0, 1, 9]
[14, 4, 13, 8]
[2, 12, 14, 9]
[12, 9, 2, 13]
[2, 13, 9, 3]
[8, 7, 1, 5]
[2, 0, 4, 10]
[2, 3, 9, 13]
[8, 11, 1, 0]
[12, 2, 9, 7]
[9, 12, 7, 2]
[1, 14, 7, 11]
[3, 10, 5, 1]
[10, 2, 4, 11]
[4, 2, 6, 9]
[9, 1, 6, 2]
[0, 3, 12, 10]
[8, 13, 14, 4]
[6, 4, 12, 0]
[13, 7, 12, 1]
[14, 2, 7, 9]
[12, 14, 2, 11]
[7, 6, 14, 10]
[11, 14, 1, 9]
[3, 5, 8, 10]
[14, 10, 9, 13]
[8, 5, 3, 14]
[10, 4, 12, 0]
[10, 1, 7, 14]
[9, 3, 6, 7]
[12, 13, 1, 11]
[8, 10, 7, 1]
[5, 14, 2, 0]
[13, 2, 11, 8]
[4, 6, 8, 14]
[0, 3, 7, 2]
[11, 3, 7, 10]
[12, 7, 9, 6]
[11, 12, 1, 6]
[13, 1, 14, 4]
[3, 6, 9, 1]
[12, 11, 10, 1]
[11, 13, 8, 9]
[1, 0, 5, 6]
[6, 7, 5, 10]
[10, 6, 1, 5]
[13, 1, 3, 5]
[8, 5, 10, 9]
[5, 1, 11, 6]
[4, 5, 9, 8]
[10, 0, 5, 2]
[5, 11, 13, 14]
[9, 2, 6, 13]
[1, 2, 14, 12]
[5, 4, 12, 2]
[4, 12, 7, 3]
[9, 4, 7, 3]
[1, 8, 5, 6]
[3, 10, 5, 1]
[13, 5, 9, 0]
[6, 11, 5, 7]
[4, 8, 14, 9]
[14, 7, 3, 12]
[12, 2, 14, 9]
[12, 9, 6, 11]
[6, 4, 5, 11]
[3, 2, 8, 14]
[10, 6, 12, 14]
[6, 9, 8, 4]
[10, 12, 9, 7]
[11, 7, 13, 14]
[4, 0, 8, 12]
[14, 2, 12, 3]
[0, 12, 14, 13]
[10, 14, 0, 6]
[11, 7, 8, 1]
[14, 5, 9, 10]
[3, 2, 4, 0]
[14, 5, 2, 11]
[7, 4, 11, 12]
[1, 10, 0, 11]
[10, 5, 0, 7]
[3, 5, 14, 8]
[5, 13, 8, 11]
[12, 3, 6, 13]
[10, 5, 2, 3]
[8, 1, 13, 3]
[13, 14, 3, 6]
[2, 6, 12, 8]
[12, 8, 9, 6]
[8, 2, 6, 1]
[4, 8, 10, 6]
[6, 0, 11, 4]
[0, 6, 4, 1]
[10, 14, 1, 0]
[5, 2, 10, 11]
[7, 8, 2, 3]
[11, 8, 1, 7]
[12, 5, 7, 6]
[4, 13, 14, 7]
[14, 7, 9, 8]
[8, 6, 2, 12]
[3, 8, 7, 4]
[4, 3, 13, 0]
[4, 10, 2, 9]
[1, 7, 9, 2]
[10, 2, 6, 4]
[9, 0, 8, 6]
[9, 1, 6, 7]
[8, 7, 0, 6]
[0, 12, 6, 13]
[3, 7, 14, 11]
[2, 10, 7, 8]
[14, 9, 8, 3]
[12, 13, 0, 6]
[1, 5, 6, 13]
[4, 5, 10, 6]
[5, 2, 9, 14]
[1, 6, 9, 10]
[0, 10, 2, 12]
[14, 0, 9, 7]
[14, 1, 8, 4]
[12, 1, 14, 6]
[4, 8, 9, 11]
[3, 11, 9, 14]
[10, 8, 3, 4]
[6, 12, 2, 13]
[4, 8, 1, 10]
[5, 0, 9, 13]
[12, 0, 10, 7]
[0, 5, 4, 8]
[9, 4, 6, 5]
[0, 1, 7, 3]
[2, 5, 14, 8]
[10, 2, 13, 5]
[13, 12, 2, 1]
[9, 1, 0, 3]
[4, 6, 12, 3]
[2, 7, 14, 5]
[10, 9, 2, 13]
[8, 14, 0, 10]
[2, 9, 8, 0]
[10, 14, 6, 9]
[3, 10, 2, 11]
[1, 2, 13, 14]
[3, 1, 9, 13]
[2, 4, 10, 3]
[3, 7, 5, 4]
[9, 6, 0, 7]
[3, 10, 4, 6]
[8, 12, 3, 9]
[9, 12, 4, 7]
[9, 10, 13, 14]
[4, 0, 14, 13]
[1, 0, 6, 11]
[14, 6, 4, 1]
[13, 5, 9, 6]
[9, 6, 13, 2]
[2, 3, 6, 8]
[4, 13, 6, 8]
[11, 12, 6, 8]
[4, 5, 6, 12]
[7, 5, 3, 10]
[6, 0, 9, 1]
[2, 13, 0, 6]
[5, 6, 12, 4]
[6, 0, 11, 5]
[2, 14, 10, 9]
[5, 9, 2, 6]
[1, 4, 13, 5]
[13, 14, 5, 1]
[10, 8, 0, 13]
[3, 12, 10, 5]
[12, 10, 1, 13]
[8, 2, 12, 7]
[9, 8, 14, 3]
[10, 8, 1, 5]
[2, 14, 8, 0]
[6, 13, 0, 10]
[2, 4, 0, 8]
[3, 14, 9, 0]
[8, 7, 5, 9]
[14, 3, 13, 10]
[1, 9, 5, 10]
[2, 1, 12, 11]
[14, 0, 7, 12]
[7, 5, 3, 6]
[12, 10, 11, 14]
[6, 2, 8, 9]
[0, 7, 8, 4]
[4, 6, 0, 13]
[0, 6, 14, 1]
[6, 1, 11, 10]
[6, 7, 13, 3]
[5, 12, 13, 2]
[12, 7, 9, 2]
[3, 9, 1, 10]
[9, 11, 0, 12]
[9, 4, 6, 1]
[8, 4, 7, 2]
[6, 10, 8, 4]
[6, 4, 10, 2]
[6, 1, 3, 5]
[4, 12, 13, 9]
[12, 9, 5, 2]
[14, 8, 10, 12]
[6, 2, 5, 10]
[8, 13, 4, 11]
[8, 13, 2, 10]
[2, 3, 4, 10]
[13, 2, 8, 4]
[5, 8, 11, 9]
[10, 1, 13, 7]
[3, 12, 6, 8]
[12, 6, 10, 14]
[13, 2, 5, 12]
[2, 4, 13, 1]
[7, 4, 1, 0]
[5, 14, 4, 12]
[5, 2, 3, 11]
[0, 2, 12, 3]
[0, 14, 12, 3]
[8, 13, 4, 9]
[2, 14, 7, 9]
[13, 14, 9, 12]
[6, 10, 7, 3]
[13, 7, 3, 4]
[2, 6, 12, 8]
[11, 5, 6, 3]
[14, 3, 6, 2]
[7, 14, 13, 4]
[7, 9, 5, 12]
[1, 9, 7, 10]
[14, 2, 7, 10]
[2, 0, 6, 8]
[5, 8, 2, 7]
[3, 8, 2, 11]
[13, 0, 5, 1]
[1, 12, 2, 7]
[11, 7, 6, 5]
[5, 11, 2, 6]
[5, 2, 9, 3]
[2, 3, 5, 8]
[4, 8, 11, 2]
[6, 3, 14, 8]
[11, 0, 9, 2]
[14, 12, 6, 5]
[1, 12, 10, 4]
[0, 5, 7, 3]
[7, 11, 0, 3]
[10, 2, 8, 3]
[8, 0, 3, 1]
[6, 9, 3, 2]
[4, 0, 1, 12]
[11, 9, 2, 10]
[8, 0, 14, 9]
[2, 9, 8, 6]
[0, 1, 9, 5]
[6, 5, 9, 11]
[1, 6, 14, 12]
[13, 7, 6, 5]
[9, 2, 0, 1]
[6, 9, 13, 3]
[2, 12, 5, 3]
[13, 0, 14, 2]
[14, 3, 7, 13]
[0, 2, 13, 12]
[9, 5, 8, 7]
[10, 12, 0, 1]
[10, 8, 9, 7]
[8, 12, 5, 10]
[2, 4, 5, 12]
[6, 14, 11, 4]
[0, 11, 6, 4]
[5, 9, 12, 8]
[8, 3, 7, 10]
[4, 2, 3, 5]
[9, 1, 2, 0]
[1, 11, 0, 12]
[10, 0, 5, 4]
[12, 6, 9, 2]
[8, 6, 11, 0]
[5, 3, 4, 13]
[12, 9, 7, 2]
[10, 6, 11, 13]
[12, 6, 10, 3]
[12, 7, 10, 2]
[6, 8, 12, 10]
[2, 11, 7, 8]
[5, 8, 14, 11]
[12, 13, 11, 3]
[8, 2, 4, 1]
[9, 6, 0, 3]
[12, 11, 1, 2]
[0, 10, 3, 1]
[9, 13, 14, 6]
[8, 1, 2, 13]
[5, 6, 4, 8]
[14, 7, 2, 0]
[7, 8, 13, 1]
[14, 1, 6, 5]
[8, 12, 13, 2]
[3, 7, 0, 11]
[13, 5, 4, 2]
[1, 5, 14, 11]
[10, 11, 6, 9]
[4, 11, 8, 3]
[1, 5, 14, 2]
[6, 13, 12, 14]
[6, 5, 14, 1]
[14, 2, 4, 13]
[8, 4, 11, 6]
[2, 11, 4, 10]
[9, 1, 8, 10]
[4, 10, 8, 0]
[0, 7, 6, 1]
[7, 12, 8, 6]
[12, 0, 5, 7]
[10, 12, 6, 1]
[10, 13, 3, 7]
[1, 12, 3, 0]
[0, 14, 12, 8]
[0, 4, 13, 12]
[13, 7, 8, 1]
[11, 9, 6, 7]
[4, 8, 0, 6]
[7, 6, 14, 8]
[9, 12, 13, 6]
[10, 2, 11, 3]
[12, 13, 8, 0]
[14, 7, 10, 4]
[0, 3, 8, 2]
[7, 0, 6, 8]
