P1,P2,...,Pn
[1, 13, 8, 0]
[0, 11, 6, 12]
[0, 5, 1, 14]
[14, 0, 3, 9]
[0, 5, 3, 7]
[1, 12, 14, 13]
[11, 6, 13, 0]
[6, 10, 12, 5]
[5, 13, 10, 12]
[5, 12, 11, 14]
[3, 10, 13, 14]
[9, 0, 7, 2]
[1, 12, 6, 4]
[4, 14, 6, 1]
[13, 4, 1, 12]
[2, 9, 0, 7]
[7, 12, 8, 0]
[5, 2, 10, 11]
[2, 3, 14, 12]
[14, 3, 8, 12]
[8, 7, 14, 13]
[5, 4, 7, 1]
[1, 2, 3, 7]
[8, 12, 2, 5]
[5, 12, 3, 2]
[9, 13, 4, 2]
[7, 11, 8, 12]
[1, 11, 4, 5]
[3, 2, 5, 0]
[6, 2, 5, 11]
[6, 7, 10, 3]
[12, 9, 7, 3]
[3, 7, 9, 4]
[8, 3, 5, 14]
[11, 13, 6, 14]
[0, 7, 6, 3]
[0, 13, 10, 6]
[3, 8, 1, 14]
[4, 11, 0, 12]
[4, 9, 8, 5]
[13, 14, 11, 8]
[14, 1, 6, 0]
[5, 8, 9, 11]
[5, 9, 7, 1]
[4, 2, 0, 3]
[4, 13, 6, 0]
[4, 8, 14, 10]
[14, 7, 10, 1]
[2, 13, 3, 1]
[7, 5, 6, 10]
[9, 5, 1, 12]
[3, 8, 10, 1]
[1, 2, 10, 6]
[7, 10, 1, 5]
[10, 4, 9, 13]
[11, 3, 13, 7]
[9, 2, 8, 10]
[0, 6, 11, 4]
[2, 1, 6, 13]
[4, 0, 10, 1]
[9, 13, 10, 7]
[9, 6, 14, 4]
[14, 3, 4, 10]
[10, 1, 8, 3]
[11, 3, 2, 14]
[2, 8, 4, 0]
[11, 9, 4, 5]
[14, 0, 5, 13]
[2, 3, 0, 1]
[13, 9, 1, 7]
[5, 12, 6, 9]
[9, 11, 12, 1]
[4, 14, 9, 0]
[1, 12, 0, 11]
[10, 14, 0, 13]
[12, 0, 6, 9]
[2, 3, 6, 1]
[9, 6, 13, 4]
[8, 9, 4, 13]
[5, 13, 1, 0]
[13, 3, 10, 9]
[13, 3, 4, 14]
[5, 8, 3, 9]
[6, 5, 4, 3]
[1, 9, 11, 6]
[9, 10, 14, 12]
[11, 4, 13, 7]
[7, 12, 5, 4]
[11, 1, 4, 9]
[4, 13, 14, 1]
[1, 5, 9, 4]
[14, 13, 8, 12]
[2, 8, 7, 12]
[3, 6, 4, 12]
[2, 0, 1, 3]
[5, 11, 3, 4]
[14, 1, 7, 6]
[10, 13, 11, 2]
[5, 2, 4, 6]
[2, 5, 11, 14]
[12, 1, 11, 5]
[9, 0, 12, 7]
[5, 3, 12, 11]
[10, 5, 6, 3]
[11, 14, 1, 4]
[7, 1, 13, 9]
[12, 8, 10, 6]
[14, 3, 13, 10]
[6, 5, 9, 10]
[7, 9, 2, 5]
[14, 10, 5, 9]
[9, 1, 8, 5]
[6, 10, 3, 4]
[14, 2, 13, 3]
[1, 10, 0, 6]
[10, 12, 9, 5]
[2, 7, 10, 14]
[0, 11, 8, 1]
[3, 14, 1, 6]
[11, 2, 7, 9]
[3, 4, 9, 8]
[3, 12, 6, 8]
[14, 4, 9, 13]
[2, 5, 1, 10]
[7, 5, 9, 3]
[14, 0, 10, 12]
[11, 5, 1, 9]
[6, 13, 7, 5]
[4, 1, 7, 13]
[1, 5, 9, 14]
[11, 10, 13, 8]
[4, 2, 10, 3]
[0, 11, 10, 9]
[12, 1, 10, 3]
[12, 5, 0, 10]
[0, 11, 13, 5]
[2, 14, 10, 1]
[3, 4, 10, 8]
[2, 12, 10, 5]
[3, 4, 0, 7]
[1, 9, 10, 4]
[4, 7, 8, 0]
[0, 9, 10, 13]
[5, 14, 3, 1]
[5, 4, 7, 0]
[1, 6, 3, 2]
[0, 1, 12, 6]
[1, 12, 0, 10]
[12, 11, 3, 4]
[6, 3, 8, 11]
[10, 11, 6, 14]
[1, 10, 5, 6]
[13, 0, 10, 11]
[2, 5, 7, 14]
[11, 2, 10, 1]
[2, 11, 6, 7]
[11, 12, 14, 5]
[11, 1, 13, 6]
[3, 12, 0, 1]
[5, 12, 0, 7]
[14, 5, 6, 3]
[11, 2, 4, 0]
[0, 3, 2, 4]
[1, 13, 4, 3]
[10, 0, 4, 14]
[3, 4, 12, 0]
[3, 8, 5, 13]
[1, 14, 6, 8]
[10, 9, 0, 6]
[7, 11, 14, 0]
[9, 11, 7, 5]
[6, 7, 4, 2]
[8, 3, 12, 11]
[11, 14, 6, 5]
[11, 0, 3, 7]
[0, 10, 8, 6]
[12, 7, 14, 6]
[5, 9, 2, 1]
[7, 12, 6, 8]
[5, 14, 7, 10]
[2, 6, 1, 5]
[4, 12, 6, 13]
[1, 12, 14, 13]
