P1,P2,...,Pn
[10, 3, 14, 8]
[6, 7, 9, 3]
[14, 12, 3, 1]
[10, 8, 14, 11]
[13, 6, 7, 2]
[4, 9, 1, 14]
[3, 13, 10, 5]
[2, 7, 0, 12]
[6, 0, 7, 13]
[11, 6, 9, 1]
[5, 2, 10, 8]
[10, 12, 2, 14]
[0, 13, 9, 7]
[6, 11, 1, 13]
[14, 0, 2, 3]
[6, 3, 10, 1]
[14, 10, 3, 9]
[7, 14, 1, 0]
[13, 2, 11, 6]
[9, 13, 6, 5]
[7, 8, 6, 14]
[14, 2, 3, 10]
[0, 6, 13, 8]
[4, 13, 11, 6]
[8, 9, 11, 5]
[9, 2, 10, 0]
[4, 8, 6, 10]
[14, 5, 4, 12]
[6, 3, 12, 8]
[11, 7, 3, 4]
[0, 10, 2, 13]
[12, 2, 1, 9]
[12, 14, 9, 10]
[1, 8, 11, 10]
[6, 4, 5, 8]
[9, 6, 1, 2]
[9, 6, 13, 2]
[2, 13, 8, 0]
[14, 9, 7, 5]
[4, 6, 0, 3]
[11, 13, 0, 3]
[11, 4, 0, 7]
[14, 11, 3, 7]
[1, 10, 2, 6]
[2, 0, 13, 6]
[13, 11, 5, 14]
[7, 14, 8, 11]
[10, 3, 6, 0]
[5, 1, 11, 7]
[12, 11, 4, 8]
[3, 14, 5, 9]
[8, 2, 4, 14]
[12, 11, 1, 0]
[13, 4, 6, 10]
[6, 2, 7, 3]
[0, 10, 14, 8]
[8, 11, 12, 1]
[0, 7, 3, 2]
[1, 7, 11, 12]
[0, 11, 3, 1]
[7, 13, 3, 12]
[4, 1, 9, 2]
[6, 2, 12, 14]
[4, 1, 2, 6]
[1, 4, 11, 12]
[8, 6, 11, 2]
[14, 10, 4, 8]
[9, 7, 0, 2]
[9, 14, 4, 11]
[8, 1, 10, 0]
[8, 9, 10, 6]
[14, 5, 4, 2]
[9, 13, 7, 11]
[13, 4, 9, 12]
[6, 3, 8, 1]
[1, 4, 5, 0]
[5, 13, 2, 6]
[6, 5, 13, 12]
[0, 3, 8, 6]
[12, 2, 11, 13]
[1, 7, 0, 3]
[11, 3, 14, 8]
[13, 12, 4, 2]
[7, 12, 10, 5]
[6, 9, 12, 5]
[2, 5, 1, 4]
[14, 5, 4, 8]
[3, 1, 6, 10]
[9, 7, 4, 3]
[10, 14, 12, 2]
[5, 11, 2, 13]
[3, 1, 14, 0]
[0, 4, 12, 2]
[8, 14, 9, 10]
[4, 1, 0, 12]
[12, 11, 0, 9]
[2, 0, 11, 5]
[0, 5, 1, 6]
[10, 11, 4, 2]
[3, 8, 10, 6]
[9, 1, 6, 13]
[2, 10, 7, 5]
[1, 6, 4, 5]
[3, 5, 7, 9]
[13, 0, 2, 7]
[12, 4, 3, 5]
[0, 2, 4, 6]
[1, 4, 6, 9]
[6, 10, 2, 9]
[11, 0, 8, 10]
[10, 3, 2, 6]
[1, 14, 5, 11]
[2, 5, 6, 10]
[1, 12, 9, 4]
[11, 12, 7, 4]
[12, 2, 4, 5]
[3, 13, 7, 12]
[5, 8, 2, 6]
[5, 9, 10, 0]
[13, 5, 9, 11]
[9, 6, 13, 0]
[9, 11, 3, 2]
[8, 10, 4, 12]
[13, 5, 10, 11]
[11, 0, 13, 10]
[14, 5, 13, 2]
[6, 1, 7, 8]
[10, 4, 6, 0]
[3, 14, 10, 8]
[12, 2, 9, 3]
[13, 0, 14, 3]
[13, 5, 12, 1]
[12, 9, 1, 14]
[2, 7, 6, 3]
[0, 8, 11, 5]
[12, 9, 10, 0]
[13, 12, 0, 14]
[8, 4, 7, 1]
[6, 8, 4, 0]
[4, 6, 5, 12]
[14, 11, 0, 9]
[12, 9, 5, 2]
[14, 8, 11, 3]
[4, 14, 6, 12]
[6, 9, 1, 7]
[5, 10, 14, 6]
[13, 5, 12, 3]
[3, 10, 6, 13]
[7, 10, 0, 3]
[3, 9, 7, 10]
[1, 4, 2, 3]
[12, 10, 6, 5]
[4, 5, 13, 12]
[8, 5, 2, 12]
[5, 1, 8, 3]
[5, 7, 12, 2]
[6, 5, 2, 7]
[12, 4, 14, 8]
[9, 6, 4, 8]
[14, 12, 4, 11]
[14, 12, 7, 10]
[14, 1, 6, 4]
[7, 13, 3, 0]
[0, 2, 13, 7]
[2, 10, 4, 1]
[0, 8, 6, 14]
[4, 1, 12, 2]
[11, 8, 3, 14]
[6, 11, 2, 9]
[5, 10, 7, 0]
[13, 10, 0, 11]
[14, 7, 6, 10]
[6, 10, 7, 14]
[0, 8, 11, 13]
[4, 0, 8, 10]
[1, 5, 14, 9]
[9, 4, 6, 13]
[0, 1, 13, 5]
[8, 10, 2, 12]
[0, 7, 9, 5]
[3, 14, 0, 4]
[8, 0, 10, 5]
[2, 9, 1, 13]
[12, 7, 11, 1]
[11, 0, 3, 8]
[1, 0, 9, 10]
[11, 14, 7, 3]
[9, 13, 1, 14]
[3, 2, 9, 11]
[8, 4, 6, 14]
[8, 12, 2, 0]
[10, 5, 1, 3]
[8, 6, 10, 5]
[12, 6, 11, 0]
[14, 13, 1, 8]
[7, 5, 3, 9]
[3, 8, 4, 1]
[4, 13, 1, 9]
[10, 11, 7, 8]
[3, 10, 0, 13]
[14, 12, 10, 5]
[8, 7, 11, 14]
[1, 6, 5, 12]
[4, 9, 7, 12]
[0, 13, 3, 1]
[11, 7, 10, 6]
[0, 10, 6, 7]
[10, 7, 13, 4]
[6, 14, 3, 8]
[10, 4, 11, 0]
[9, 11, 5, 7]
[8, 6, 7, 14]
[10, 11, 7, 1]
[8, 14, 0, 1]
[8, 6, 3, 7]
[7, 3, 10, 2]
[9, 7, 11, 5]
[12, 8, 9, 14]
[12, 3, 14, 13]
[11, 14, 2, 6]
[14, 2, 13, 4]
[6, 12, 13, 14]
[0, 3, 9, 1]
[8, 13, 1, 12]
[8, 13, 9, 10]
[7, 0, 10, 2]
[2, 6, 8, 3]
[3, 4, 9, 5]
[2, 12, 10, 3]
[14, 2, 4, 7]
[12, 7, 8, 5]
[11, 5, 3, 0]
[4, 9, 14, 10]
[5, 11, 3, 14]
[11, 9, 4, 8]
[2, 4, 8, 13]
[3, 14, 1, 2]
[12, 13, 5, 3]
[6, 3, 5, 12]
[9, 6, 7, 10]
[9, 0, 10, 7]
[12, 11, 3, 2]
[11, 5, 13, 12]
[2, 10, 7, 11]
[2, 3, 11, 0]
[4, 14, 5, 1]
[14, 2, 6, 10]
[11, 6, 1, 4]
[12, 3, 2, 13]
[6, 10, 9, 7]
[7, 13, 2, 11]
[12, 0, 1, 9]
[12, 13, 0, 6]
[10, 4, 6, 5]
[11, 6, 4, 13]
[7, 11, 0, 12]
[9, 0, 14, 7]
[3, 5, 8, 7]
[3, 9, 5, 2]
[1, 10, 11, 0]
[7, 4, 1, 6]
[2, 1, 3, 0]
[8, 0, 12, 6]
[14, 8, 11, 1]
[0, 6, 12, 8]
