P1,P2,...,Pn
[0, 6, 3, 9]
[14, 8, 10, 4]
[7, 10, 0, 2]
[6, 8, 9, 14]
[1, 8, 11, 12]
[0, 5, 13, 8]
[7, 0, 8, 3]
[14, 12, 1, 11]
[8, 1, 4, 9]
[13, 14, 4, 10]
[5, 4, 13, 3]
[6, 8, 0, 14]
[8, 2, 4, 6]
[2, 0, 5, 9]
[14, 12, 7, 4]
[0, 11, 2, 4]
[11, 10, 5, 13]
[3, 8, 1, 5]
[13, 7, 10, 0]
[3, 7, 0, 4]
[4, 9, 13, 5]
[5, 4, 0, 8]
[7, 9, 10, 3]
[1, 10, 7, 6]
[6, 3, 12, 8]
[8, 4, 0, 14]
[10, 2, 9, 12]
[5, 13, 11, 9]
[2, 13, 1, 6]
[10, 14, 7, 2]
[2, 14, 12, 3]
[2, 5, 4, 13]
[8, 2, 4, 3]
[5, 6, 11, 0]
[6, 13, 0, 1]
[13, 9, 8, 2]
[10, 2, 7, 0]
[11, 4, 3, 12]
[1, 11, 4, 8]
[0, 4, 14, 10]
[4, 2, 8, 5]
[7, 2, 14, 3]
[1, 14, 10, 7]
[9, 0, 5, 12]
[14, 4, 10, 7]
[8, 9, 12, 14]
[8, 13, 1, 14]
[11, 9, 5, 2]
[9, 3, 11, 0]
[2, 10, 7, 13]
[14, 2, 8, 13]
[14, 1, 2, 12]
[7, 8, 2, 14]
[11, 13, 10, 9]
[6, 0, 1, 2]
[8, 4, 11, 12]
[9, 7, 3, 0]
[14, 3, 9, 5]
[1, 13, 9, 11]
[6, 11, 10, 14]
[14, 3, 8, 7]
[0, 4, 7, 1]
[13, 14, 12, 5]
[1, 0, 8, 10]
[5, 9, 3, 1]
[4, 7, 3, 12]
[3, 10, 11, 7]
[7, 14, 13, 12]
[4, 11, 8, 6]
[0, 3, 13, 14]
[7, 8, 9, 13]
[13, 6, 11, 3]
[4, 11, 10, 6]
[4, 5, 0, 7]
[8, 10, 14, 1]
[5, 8, 3, 6]
[1, 0, 4, 3]
[9, 0, 7, 8]
[10, 13, 12, 3]
[1, 8, 13, 9]
[14, 12, 9, 11]
[8, 11, 2, 1]
[9, 13, 1, 3]
[14, 12, 5, 3]
[2, 12, 9, 6]
[0, 3, 1, 5]
[8, 5, 11, 7]
[10, 11, 6, 2]
[7, 12, 2, 11]
[2, 7, 14, 10]
[7, 2, 4, 5]
[7, 9, 2, 14]
[5, 1, 3, 13]
[3, 2, 11, 7]
[0, 3, 7, 12]
