P1,P2,...,Pn
[9, 14, 2, 5, 12]
[0, 8, 6, 14, 3]
[2, 3, 12, 4, 10]
[4, 11, 3, 8, 9]
[1, 14, 7, 5, 10]
[9, 2, 8, 4, 7]
[10, 14, 11, 3, 5]
[2, 5, 14, 11, 12]
[2, 3, 5, 7, 6]
[5, 10, 4, 13, 8]
[10, 14, 13, 0, 5]
[11, 0, 10, 14, 13]
[11, 1, 8, 13, 14]
[12, 9, 0, 5, 6]
[7, 3, 8, 1, 10]
[3, 14, 0, 12, 5]
[1, 13, 11, 4, 10]
[11, 1, 5, 7, 14]
[1, 6, 4, 0, 11]
[5, 1, 12, 7, 14]
[4, 8, 9, 1, 14]
[6, 9, 0, 13, 4]
[0, 1, 8, 14, 6]
[7, 11, 10, 12, 6]
[7, 6, 1, 5, 12]
[8, 6, 4, 0, 3]
[6, 0, 10, 8, 11]
[10, 9, 3, 5, 0]
[8, 0, 3, 1, 7]
[4, 7, 13, 9, 0]
[4, 13, 1, 14, 3]
[9, 3, 2, 11, 8]
[0, 8, 6, 1, 9]
[12, 4, 13, 10, 14]
[10, 14, 11, 2, 6]
[13, 9, 11, 14, 6]
[13, 12, 5, 4, 6]
[5, 2, 0, 8, 12]
[3, 0, 11, 4, 1]
[12, 3, 11, 7, 10]
[8, 2, 10, 12, 3]
[10, 12, 11, 1, 6]
[3, 9, 13, 2, 12]
[6, 4, 12, 8, 5]
[1, 2, 6, 7, 9]
[8, 4, 0, 3, 7]
[14, 5, 2, 8, 10]
[14, 6, 12, 3, 8]
[2, 14, 5, 13, 6]
[2, 5, 8, 3, 10]
[9, 2, 7, 13, 14]
[9, 1, 12, 6, 0]
[8, 2, 10, 4, 12]
[6, 9, 3, 8, 11]
[2, 14, 7, 13, 3]
[12, 4, 7, 3, 6]
[2, 12, 14, 0, 4]
[10, 9, 8, 4, 5]
[5, 2, 12, 7, 8]
[14, 10, 11, 6, 0]
[2, 7, 13, 1, 9]
[7, 8, 3, 12, 2]
[7, 8, 11, 1, 6]
[0, 6, 9, 5, 4]
[3, 4, 2, 7, 10]
[0, 5, 13, 4, 3]
[8, 6, 2, 11, 1]
[3, 13, 14, 5, 7]
[1, 10, 0, 13, 2]
[7, 0, 10, 6, 4]
[11, 14, 8, 13, 5]
[10, 14, 1, 3, 12]
[13, 5, 14, 10, 11]
[10, 12, 3, 8, 5]
[4, 6, 13, 0, 2]
[6, 2, 5, 8, 3]
[14, 1, 2, 5, 3]
[4, 3, 11, 2, 5]
[1, 5, 8, 6, 9]
[10, 0, 9, 5, 7]
[3, 10, 8, 12, 5]
[14, 1, 12, 11, 2]
[0, 12, 7, 5, 8]
[14, 6, 8, 2, 0]
[6, 5, 8, 12, 7]
[5, 13, 12, 0, 11]
[9, 4, 3, 8, 7]
[14, 9, 10, 12, 11]
[8, 11, 1, 7, 10]
[2, 4, 7, 13, 10]
[0, 10, 14, 2, 7]
[7, 14, 1, 11, 5]
[9, 11, 2, 5, 6]
[2, 7, 5, 13, 0]
[11, 6, 12, 5, 10]
[13, 8, 0, 6, 9]
[1, 7, 11, 9, 13]
[0, 13, 5, 2, 1]
[0, 2, 4, 1, 3]
[8, 7, 3, 9, 2]
[6, 10, 3, 11, 0]
[8, 10, 9, 13, 7]
[13, 11, 12, 6, 9]
[14, 8, 4, 12, 1]
[3, 12, 10, 14, 2]
[7, 13, 0, 5, 4]
[10, 12, 2, 1, 6]
[1, 12, 14, 5, 8]
[11, 12, 9, 8, 3]
[1, 5, 9, 6, 13]
[11, 6, 2, 14, 12]
[9, 11, 6, 7, 2]
[8, 6, 7, 14, 2]
[5, 0, 11, 14, 6]
[2, 1, 11, 12, 14]
[13, 12, 9, 14, 3]
[13, 9, 4, 7, 5]
[3, 13, 14, 7, 9]
[5, 1, 7, 2, 10]
[11, 2, 14, 10, 13]
[0, 9, 12, 5, 1]
[11, 4, 5, 14, 6]
[3, 6, 4, 2, 14]
[7, 14, 6, 3, 0]
[9, 14, 1, 13, 12]
[8, 4, 10, 11, 7]
[2, 14, 0, 7, 6]
[10, 1, 12, 11, 2]
[14, 3, 2, 8, 6]
[0, 2, 4, 5, 3]
[11, 14, 8, 1, 7]
[10, 14, 6, 0, 7]
[13, 8, 1, 9, 11]
[4, 0, 5, 13, 11]
[12, 11, 3, 1, 4]
[3, 5, 10, 12, 2]
[9, 12, 6, 7, 2]
[11, 6, 0, 5, 14]
[12, 2, 8, 13, 3]
[12, 14, 2, 5, 4]
[11, 7, 3, 4, 9]
[9, 8, 12, 2, 0]
[13, 5, 11, 4, 1]
[5, 12, 8, 6, 4]
[4, 5, 1, 2, 0]
[14, 10, 9, 8, 7]
[9, 13, 7, 1, 8]
[9, 10, 4, 12, 3]
[11, 12, 10, 3, 2]
[2, 4, 5, 8, 6]
[8, 9, 13, 12, 5]
[10, 13, 0, 6, 4]
[8, 12, 2, 0, 9]
[9, 11, 0, 14, 13]
[11, 6, 0, 14, 12]
[12, 5, 14, 2, 8]
[1, 13, 3, 10, 9]
[8, 1, 0, 12, 11]
[11, 8, 5, 9, 14]
[6, 2, 7, 9, 10]
[6, 4, 10, 13, 14]
[0, 4, 13, 1, 10]
[7, 13, 11, 0, 1]
[14, 6, 1, 5, 2]
[5, 13, 6, 1, 11]
[10, 5, 14, 12, 11]
[1, 14, 12, 2, 0]
[4, 14, 7, 9, 8]
[6, 14, 12, 13, 2]
[1, 13, 7, 5, 12]
[7, 9, 14, 8, 3]
[9, 5, 10, 2, 0]
[10, 6, 3, 9, 0]
[9, 12, 10, 7, 13]
[11, 5, 2, 8, 13]
[6, 8, 13, 0, 7]
[12, 9, 4, 3, 0]
