P1,P2,...,Pn
[4, 6, 12, 3, 14]
[2, 9, 12, 0, 10]
[4, 3, 10, 9, 7]
[6, 12, 7, 0, 10]
[9, 1, 2, 6, 13]
[7, 2, 12, 13, 10]
[3, 13, 0, 12, 6]
[7, 4, 1, 12, 14]
[10, 5, 2, 1, 3]
[4, 9, 5, 8, 7]
[14, 11, 2, 4, 6]
[11, 0, 13, 14, 4]
[11, 6, 3, 0, 9]
[1, 14, 10, 4, 5]
[14, 13, 6, 10, 8]
[7, 2, 14, 12, 4]
[10, 1, 0, 9, 13]
[6, 7, 5, 14, 8]
[13, 14, 10, 12, 4]
[2, 8, 12, 11, 13]
[3, 2, 6, 13, 10]
[6, 11, 1, 10, 9]
[8, 10, 12, 14, 4]
[10, 0, 7, 6, 1]
[11, 1, 9, 7, 3]
[14, 9, 5, 3, 2]
[4, 5, 12, 0, 13]
[5, 12, 8, 7, 9]
[2, 4, 7, 11, 8]
[7, 5, 11, 12, 1]
[6, 13, 14, 7, 2]
[2, 5, 4, 11, 12]
[10, 4, 12, 14, 13]
[0, 1, 6, 7, 3]
[0, 9, 10, 14, 3]
[8, 3, 5, 12, 2]
[5, 3, 9, 13, 2]
[2, 7, 4, 0, 11]
[14, 6, 12, 2, 3]
[2, 10, 5, 3, 0]
[14, 10, 8, 0, 7]
[0, 7, 14, 11, 8]
[14, 10, 0, 11, 8]
[14, 2, 0, 12, 6]
[14, 12, 7, 13, 8]
[10, 11, 5, 4, 9]
[2, 9, 14, 10, 1]
[13, 9, 0, 7, 12]
[1, 10, 2, 3, 12]
[2, 8, 10, 7, 5]
[9, 5, 4, 7, 11]
[12, 3, 10, 7, 1]
[5, 13, 6, 2, 10]
[1, 5, 8, 4, 9]
[12, 4, 10, 9, 13]
[5, 11, 9, 2, 7]
[2, 1, 13, 11, 4]
[0, 7, 2, 14, 10]
[1, 6, 7, 5, 14]
[9, 14, 7, 10, 8]
[12, 6, 14, 11, 0]
[0, 4, 9, 10, 1]
[4, 1, 2, 0, 8]
[6, 12, 5, 3, 4]
[4, 8, 14, 2, 3]
[8, 10, 12, 0, 5]
[9, 1, 8, 12, 0]
[8, 3, 13, 10, 11]
[1, 0, 5, 3, 10]
[1, 13, 3, 5, 11]
[2, 8, 3, 0, 12]
[12, 1, 5, 10, 2]
[2, 0, 7, 12, 6]
[0, 3, 2, 11, 12]
[11, 14, 10, 1, 6]
[0, 3, 10, 7, 9]
[12, 13, 3, 1, 0]
[4, 2, 6, 11, 12]
[5, 3, 4, 6, 7]
[11, 8, 3, 5, 9]
[5, 1, 12, 13, 3]
