P1,P2,...,Pn
[1, 5, 13, 9]
[1, 8, 5, 12]
[13, 1, 2, 11]
[9, 5, 12, 7]
[13, 0, 7, 10]
[2, 12, 5, 7]
[9, 10, 12, 11]
[3, 8, 7, 14]
[2, 4, 11, 10]
[9, 4, 10, 12]
[14, 8, 4, 9]
[2, 8, 4, 12]
[5, 13, 9, 7]
[9, 4, 7, 12]
[12, 10, 9, 3]
[14, 5, 9, 3]
[10, 2, 4, 7]
[10, 12, 14, 5]
[5, 9, 13, 3]
[10, 3, 6, 2]
[5, 6, 9, 3]
[0, 5, 7, 6]
[14, 9, 8, 1]
[7, 11, 13, 6]
[6, 8, 7, 10]
[11, 13, 7, 8]
[0, 3, 8, 2]
[8, 12, 6, 2]
[11, 2, 5, 8]
[6, 13, 5, 1]
[12, 6, 14, 11]
[11, 8, 13, 5]
[10, 13, 0, 11]
[10, 1, 11, 7]
[2, 10, 4, 5]
[6, 3, 9, 5]
[12, 11, 14, 9]
[10, 0, 2, 4]
[14, 9, 10, 6]
[3, 1, 5, 6]
[5, 6, 2, 11]
[4, 6, 13, 10]
[8, 4, 5, 7]
[6, 14, 12, 9]
[14, 3, 1, 11]
[2, 8, 3, 12]
[13, 7, 3, 14]
[12, 14, 2, 5]
