P1,P2,...,Pn
[1, 14, 3, 9]
[13, 5, 0, 3]
[14, 7, 8, 12]
[12, 11, 9, 0]
[11, 7, 4, 6]
[14, 9, 8, 10]
[5, 7, 14, 12]
[6, 14, 2, 11]
[7, 13, 4, 12]
[10, 12, 11, 6]
[4, 5, 1, 12]
[5, 2, 4, 13]
[8, 11, 3, 9]
[14, 6, 7, 3]
[8, 1, 14, 2]
[10, 3, 12, 9]
[9, 4, 8, 14]
[7, 3, 11, 1]
[2, 11, 4, 10]
[14, 8, 2, 4]
[4, 11, 12, 2]
[3, 6, 5, 14]
[8, 13, 0, 5]
[0, 11, 10, 8]
[6, 5, 14, 7]
[0, 1, 11, 7]
[2, 3, 4, 12]
[0, 6, 8, 14]
[4, 7, 10, 9]
[4, 11, 10, 3]
[6, 5, 3, 0]
[13, 1, 8, 2]
[10, 6, 9, 11]
[3, 14, 13, 7]
[12, 4, 2, 8]
[13, 7, 6, 14]
[4, 1, 5, 6]
[5, 13, 14, 0]
[14, 5, 10, 3]
[4, 11, 1, 14]
[10, 2, 7, 4]
[1, 2, 0, 12]
[0, 1, 2, 12]
[3, 9, 5, 6]
[8, 6, 1, 7]
[6, 8, 9, 0]
[9, 7, 12, 14]
[12, 1, 7, 5]
[2, 10, 0, 4]
[6, 14, 11, 5]
[5, 4, 12, 1]
[13, 9, 14, 5]
[12, 10, 9, 0]
[0, 13, 9, 1]
[5, 0, 9, 6]
[10, 7, 14, 3]
[3, 5, 10, 2]
[9, 6, 2, 0]
[4, 1, 10, 0]
[7, 2, 10, 8]
[14, 3, 13, 10]
[9, 4, 8, 2]
[1, 6, 12, 2]
[7, 2, 13, 3]
[5, 2, 10, 13]
[3, 0, 8, 5]
[4, 5, 1, 9]
[7, 8, 1, 2]
[0, 3, 7, 6]
[11, 0, 4, 9]
[9, 8, 0, 5]
[2, 1, 11, 7]
[2, 8, 3, 14]
[3, 6, 8, 0]
[0, 9, 12, 11]
