P1,P2,...,Pn
[7, 4, 9, 12, 8]
[3, 5, 0, 8, 1]
[3, 4, 12, 1, 6]
[7, 0, 6, 13, 11]
[12, 0, 1, 10, 14]
[11, 10, 8, 14, 2]
[7, 5, 6, 10, 14]
[8, 11, 12, 7, 6]
[9, 12, 5, 1, 13]
[9, 13, 7, 5, 14]
[11, 6, 2, 9, 13]
[2, 7, 6, 9, 5]
[9, 12, 13, 7, 10]
[14, 9, 5, 12, 2]
[5, 14, 13, 9, 11]
[13, 3, 11, 10, 5]
[3, 6, 9, 11, 13]
[6, 12, 14, 0, 5]
[12, 13, 11, 7, 9]
[12, 0, 10, 6, 13]
[0, 5, 7, 12, 6]
[10, 9, 13, 1, 0]
[0, 12, 4, 3, 6]
[14, 10, 9, 13, 2]
[5, 7, 14, 1, 0]
[5, 14, 10, 6, 7]
[0, 14, 13, 1, 4]
[1, 10, 11, 6, 14]
[8, 3, 14, 0, 6]
[4, 11, 8, 9, 12]
[14, 0, 3, 12, 8]
[8, 9, 11, 12, 7]
[13, 9, 2, 5, 1]
[12, 5, 9, 4, 2]
[2, 10, 7, 12, 3]
[2, 10, 13, 0, 9]
[10, 9, 12, 13, 11]
[2, 14, 6, 13, 1]
[11, 14, 3, 12, 0]
[2, 11, 6, 14, 3]
[9, 8, 2, 5, 13]
[4, 3, 9, 7, 8]
[6, 5, 7, 8, 13]
[0, 7, 3, 1, 13]
[4, 14, 0, 11, 2]
[12, 2, 3, 8, 11]
[8, 13, 7, 9, 1]
[5, 10, 0, 9, 2]
[6, 10, 4, 14, 3]
[2, 10, 5, 4, 13]
[10, 14, 7, 5, 12]
[4, 0, 11, 10, 7]
[5, 2, 4, 6, 14]
[6, 1, 7, 14, 2]
[3, 13, 5, 1, 8]
[1, 9, 6, 10, 3]
[14, 13, 10, 12, 5]
[8, 1, 12, 5, 3]
[3, 2, 6, 13, 8]
[12, 1, 9, 4, 13]
[9, 13, 5, 12, 3]
[8, 3, 9, 4, 11]
[7, 0, 4, 12, 5]
[4, 5, 7, 10, 8]
[9, 4, 2, 11, 12]
[11, 8, 12, 13, 7]
[10, 2, 7, 11, 8]
[13, 6, 10, 8, 5]
[6, 11, 12, 10, 9]
[8, 11, 13, 3, 9]
[3, 1, 9, 10, 4]
[3, 10, 8, 4, 13]
[4, 9, 11, 8, 14]
[6, 11, 8, 3, 14]
[14, 12, 7, 8, 6]
[10, 6, 12, 0, 1]
[6, 10, 11, 5, 2]
[12, 7, 10, 0, 4]
[9, 12, 13, 1, 5]
[2, 0, 1, 12, 9]
[7, 3, 11, 10, 6]
[3, 13, 14, 11, 1]
[13, 11, 9, 1, 2]
[9, 13, 14, 11, 7]
[2, 13, 10, 3, 4]
[13, 7, 3, 10, 8]
[3, 5, 12, 14, 9]
[11, 12, 3, 6, 4]
[13, 8, 7, 3, 4]
[1, 11, 4, 7, 14]
[13, 9, 14, 3, 11]
[8, 9, 5, 14, 3]
[12, 14, 3, 1, 7]
[12, 6, 9, 13, 2]
[12, 11, 9, 10, 2]
[6, 14, 4, 0, 1]
[3, 13, 4, 1, 9]
[1, 10, 13, 4, 2]
[11, 6, 5, 13, 7]
[8, 13, 1, 6, 9]
[8, 13, 6, 2, 3]
[4, 7, 10, 2, 5]
[2, 9, 0, 6, 8]
[4, 12, 14, 0, 5]
[10, 5, 8, 11, 1]
[13, 10, 9, 14, 1]
[13, 5, 3, 0, 7]
[2, 13, 12, 5, 4]
[1, 14, 13, 7, 11]
[7, 3, 9, 11, 2]
[1, 3, 14, 4, 10]
[2, 14, 9, 7, 10]
[0, 3, 1, 7, 13]
[1, 4, 12, 11, 13]
[4, 1, 9, 2, 3]
[8, 0, 9, 13, 7]
[1, 4, 2, 0, 7]
[13, 7, 6, 11, 5]
[6, 13, 5, 10, 2]
[6, 0, 10, 12, 11]
[13, 11, 14, 3, 9]
[11, 1, 12, 0, 8]
[10, 9, 13, 6, 7]
[3, 12, 6, 10, 1]
[6, 5, 2, 11, 8]
[4, 13, 5, 10, 7]
[12, 6, 10, 9, 4]
[0, 10, 3, 9, 13]
[11, 7, 4, 9, 1]
[6, 14, 2, 4, 10]
[11, 4, 14, 10, 0]
[12, 10, 6, 9, 13]
[1, 14, 11, 12, 3]
[9, 12, 3, 6, 7]
[14, 10, 11, 6, 5]
[4, 12, 3, 1, 10]
[13, 8, 4, 9, 11]
[2, 5, 12, 1, 0]
[4, 12, 5, 7, 11]
[5, 2, 8, 12, 0]
[1, 11, 9, 3, 12]
[2, 6, 3, 0, 1]
[0, 10, 1, 11, 3]
[7, 12, 2, 11, 10]
[1, 11, 10, 3, 4]
[9, 11, 14, 0, 1]
[1, 13, 6, 9, 3]
[13, 1, 8, 0, 9]
[6, 13, 2, 11, 10]
[1, 13, 2, 4, 6]
[6, 8, 9, 2, 12]
[9, 14, 1, 0, 10]
