P1,P2,...,Pn
[14, 5, 8, 6]
[12, 0, 8, 4]
[8, 2, 5, 10]
[1, 3, 2, 5]
[9, 2, 8, 13]
[1, 3, 9, 0]
[8, 12, 3, 11]
[4, 7, 13, 14]
[6, 2, 3, 8]
[12, 14, 2, 11]
[1, 10, 6, 0]
[2, 3, 12, 6]
[0, 4, 5, 8]
[12, 2, 1, 5]
[4, 8, 14, 3]
[12, 6, 11, 3]
[6, 2, 13, 5]
[3, 8, 1, 11]
[10, 14, 1, 6]
[10, 4, 6, 11]
[5, 11, 3, 12]
[4, 10, 11, 2]
[10, 8, 9, 0]
[9, 2, 14, 11]
[4, 9, 1, 11]
[7, 5, 6, 9]
[11, 4, 0, 1]
[11, 2, 1, 14]
[1, 5, 12, 6]
[0, 4, 11, 12]
[12, 3, 5, 8]
[7, 5, 6, 14]
[0, 4, 7, 6]
[5, 8, 3, 4]
[1, 5, 4, 3]
[12, 7, 6, 1]
[4, 0, 9, 5]
[14, 6, 0, 11]
[11, 5, 14, 3]
[0, 14, 1, 12]
[2, 5, 1, 10]
[0, 7, 12, 3]
[12, 10, 4, 11]
[3, 12, 8, 13]
[9, 6, 11, 1]
[1, 5, 8, 9]
[12, 6, 7, 8]
[13, 9, 0, 1]
[2, 9, 6, 7]
[5, 12, 14, 6]
[8, 7, 0, 2]
[10, 1, 3, 4]
[11, 7, 2, 3]
[1, 2, 5, 6]
[0, 7, 2, 9]
[12, 13, 11, 0]
[7, 13, 5, 10]
[1, 7, 5, 11]
[1, 14, 7, 0]
[13, 8, 5, 7]
[1, 10, 5, 9]
[13, 12, 3, 0]
[8, 1, 10, 6]
[1, 7, 4, 8]
[5, 3, 6, 12]
[13, 1, 3, 4]
[14, 8, 10, 11]
[3, 12, 9, 4]
[10, 12, 3, 7]
[5, 3, 7, 11]
[6, 1, 13, 7]
[11, 1, 9, 5]
[0, 13, 4, 12]
[12, 2, 8, 14]
[2, 0, 3, 14]
[5, 6, 2, 8]
[2, 5, 12, 3]
[1, 12, 2, 13]
[4, 11, 7, 9]
[2, 3, 10, 8]
[2, 3, 7, 8]
[3, 9, 13, 8]
[1, 12, 14, 3]
[12, 3, 9, 8]
[10, 5, 2, 1]
[5, 1, 8, 0]
[14, 0, 1, 2]
[13, 8, 11, 7]
[9, 11, 0, 10]
[13, 14, 4, 5]
[1, 13, 0, 3]
[9, 13, 12, 3]
[12, 4, 5, 11]
[4, 6, 9, 7]
[14, 10, 13, 8]
[7, 14, 5, 0]
[7, 5, 13, 3]
[9, 3, 2, 7]
[8, 5, 11, 14]
[6, 9, 10, 11]
[2, 8, 5, 4]
[11, 12, 1, 3]
[3, 11, 10, 6]
[8, 14, 11, 2]
[10, 12, 1, 5]
[2, 11, 3, 8]
[0, 9, 14, 8]
[9, 10, 14, 5]
[13, 3, 12, 10]
[3, 6, 7, 2]
[13, 3, 5, 6]
[0, 6, 12, 5]
[13, 8, 9, 6]
[6, 7, 0, 10]
[1, 14, 5, 4]
[8, 12, 5, 3]
[5, 0, 3, 1]
[0, 2, 8, 12]
[5, 11, 13, 9]
[3, 2, 11, 7]
[5, 7, 3, 2]
[11, 10, 12, 0]
[8, 9, 12, 14]
[10, 14, 11, 3]
[10, 4, 9, 7]
[12, 13, 2, 6]
[1, 8, 11, 10]
[7, 1, 8, 3]
[12, 14, 3, 4]
[3, 6, 10, 13]
[11, 7, 4, 10]
[14, 2, 4, 0]
[9, 13, 14, 5]
[9, 5, 13, 8]
[6, 10, 11, 9]
[1, 13, 4, 14]
[9, 6, 2, 12]
[6, 10, 11, 9]
[14, 8, 4, 0]
[6, 13, 10, 8]
[5, 12, 6, 14]
[10, 6, 3, 2]
[1, 7, 0, 8]
[13, 0, 2, 3]
[1, 6, 9, 14]
[1, 6, 10, 11]
[11, 13, 7, 9]
[9, 11, 4, 6]
[11, 14, 0, 3]
[7, 0, 5, 3]
[14, 13, 1, 9]
[10, 11, 6, 8]
[12, 8, 6, 0]
[14, 5, 10, 0]
[1, 9, 2, 4]
[7, 9, 2, 14]
[0, 4, 8, 14]
[5, 9, 4, 10]
[10, 2, 6, 12]
[12, 14, 9, 2]
[13, 14, 4, 12]
[13, 4, 11, 8]
[14, 8, 11, 3]
[5, 0, 3, 2]
[4, 3, 2, 7]
[9, 2, 10, 8]
[6, 0, 8, 10]
[6, 9, 13, 5]
[13, 1, 12, 14]
[5, 14, 6, 0]
[0, 13, 2, 10]
[13, 1, 6, 7]
[8, 0, 6, 2]
[4, 10, 13, 1]
[5, 7, 13, 1]
[9, 4, 10, 5]
[12, 11, 7, 10]
[1, 6, 9, 4]
[10, 9, 5, 12]
[12, 6, 14, 4]
[9, 0, 3, 11]
[10, 11, 6, 3]
[4, 6, 3, 9]
[6, 14, 3, 13]
[3, 4, 10, 8]
[12, 2, 7, 10]
[0, 14, 6, 4]
[4, 6, 9, 10]
[13, 0, 8, 7]
[5, 8, 0, 9]
[2, 12, 6, 8]
