P1,P2,...,Pn
[12, 3, 13, 9, 14]
[1, 8, 0, 11, 7]
[4, 5, 14, 10, 0]
[0, 3, 11, 10, 6]
[8, 12, 14, 13, 4]
[7, 1, 8, 3, 4]
[7, 4, 1, 10, 9]
[9, 14, 13, 2, 4]
[11, 12, 0, 13, 4]
[1, 8, 10, 5, 12]
[7, 3, 2, 9, 8]
[0, 10, 12, 1, 2]
[0, 14, 9, 3, 10]
[3, 0, 7, 5, 8]
[7, 1, 3, 6, 12]
[8, 1, 10, 13, 4]
[5, 6, 7, 3, 2]
[8, 4, 5, 0, 3]
[4, 10, 11, 3, 5]
[6, 13, 5, 10, 12]
[14, 7, 3, 9, 4]
[7, 6, 4, 1, 11]
[0, 1, 14, 4, 12]
[2, 1, 9, 11, 10]
[5, 14, 4, 10, 6]
[14, 6, 2, 9, 1]
[2, 14, 5, 1, 0]
[11, 13, 9, 2, 6]
[4, 14, 10, 12, 13]
[11, 3, 10, 13, 7]
[12, 7, 1, 4, 3]
[2, 0, 9, 13, 10]
[3, 4, 7, 6, 8]
[13, 12, 8, 11, 5]
[3, 8, 6, 1, 7]
[14, 1, 0, 7, 3]
[3, 2, 6, 9, 14]
[13, 1, 8, 9, 10]
[12, 8, 13, 0, 5]
[12, 1, 13, 0, 10]
[3, 8, 12, 6, 7]
[6, 11, 14, 10, 2]
[2, 11, 10, 1, 0]
[13, 7, 4, 12, 0]
[1, 4, 2, 7, 12]
[2, 7, 5, 10, 12]
[11, 10, 9, 2, 4]
[2, 5, 13, 12, 11]
[9, 12, 2, 1, 3]
[11, 1, 2, 12, 7]
[1, 14, 10, 0, 3]
[0, 4, 3, 9, 1]
[7, 11, 14, 5, 3]
[6, 14, 10, 9, 4]
[3, 0, 14, 1, 11]
[14, 10, 1, 5, 0]
[6, 7, 11, 10, 12]
[11, 2, 0, 9, 1]
[7, 10, 8, 4, 3]
[10, 7, 0, 13, 8]
[5, 9, 1, 7, 12]
[0, 13, 11, 5, 6]
[12, 2, 0, 13, 5]
[5, 0, 6, 12, 7]
[7, 14, 0, 1, 6]
[8, 2, 12, 5, 0]
[12, 13, 3, 4, 5]
[7, 8, 12, 6, 10]
[11, 1, 13, 6, 0]
[9, 11, 0, 6, 13]
[9, 11, 6, 5, 10]
[10, 6, 2, 11, 3]
[14, 5, 13, 3, 7]
[11, 6, 8, 0, 1]
[0, 2, 13, 11, 3]
[6, 11, 9, 4, 12]
[13, 4, 9, 12, 2]
[4, 0, 11, 9, 5]
[3, 9, 4, 14, 5]
[1, 9, 11, 7, 4]
[1, 14, 2, 12, 11]
[12, 1, 3, 14, 6]
[13, 1, 0, 10, 11]
[11, 9, 14, 3, 1]
[5, 14, 8, 6, 4]
[0, 11, 5, 1, 2]
[5, 1, 4, 2, 7]
[9, 6, 10, 2, 13]
[5, 6, 13, 1, 8]
[3, 8, 2, 13, 6]
[10, 6, 8, 13, 9]
[3, 13, 5, 10, 11]
[4, 2, 0, 6, 12]
[4, 14, 8, 6, 11]
[2, 1, 11, 7, 13]
[2, 12, 0, 8, 7]
[2, 6, 0, 1, 10]
[13, 8, 6, 11, 1]
[3, 14, 6, 1, 9]
[6, 2, 9, 12, 0]
[12, 0, 7, 2, 1]
[3, 5, 4, 7, 1]
[4, 9, 6, 13, 8]
[14, 0, 9, 5, 13]
[5, 13, 9, 14, 1]
[6, 11, 3, 8, 0]
[10, 8, 12, 7, 1]
[6, 10, 8, 1, 0]
[13, 5, 6, 11, 10]
[9, 4, 5, 2, 10]
[12, 9, 1, 0, 2]
[8, 11, 13, 3, 1]
[10, 12, 2, 8, 9]
[14, 2, 11, 6, 10]
[5, 12, 4, 3, 9]
[10, 4, 5, 0, 2]
[9, 6, 3, 12, 8]
[1, 8, 9, 10, 7]
[4, 2, 5, 1, 8]
[5, 9, 3, 1, 12]
[4, 8, 1, 13, 5]
[8, 1, 4, 10, 13]
[1, 4, 5, 10, 8]
[0, 10, 8, 3, 4]
[11, 0, 5, 4, 12]
[13, 9, 1, 10, 5]
[0, 1, 4, 8, 3]
[1, 14, 3, 4, 9]
[2, 12, 5, 1, 13]
[14, 5, 12, 7, 8]
[9, 13, 2, 10, 0]
[0, 9, 7, 2, 8]
[14, 9, 11, 1, 2]
[6, 10, 4, 1, 13]
[10, 3, 14, 5, 4]
[4, 6, 2, 11, 14]
[2, 5, 12, 8, 13]
[14, 9, 3, 7, 2]
[12, 7, 2, 3, 9]
[11, 1, 2, 7, 4]
[9, 14, 5, 13, 0]
[14, 6, 5, 8, 1]
[8, 9, 13, 4, 7]
[10, 0, 8, 12, 4]
[3, 2, 11, 4, 10]
[7, 9, 10, 3, 5]
[14, 11, 10, 8, 9]
[5, 9, 13, 6, 7]
[4, 14, 12, 7, 10]
[8, 5, 0, 3, 7]
[11, 0, 1, 5, 10]
[9, 4, 13, 12, 0]
[8, 3, 2, 14, 4]
[8, 9, 5, 14, 10]
[6, 8, 9, 4, 3]
