P1,P2,...,Pn
[2, 13, 1, 9]
[2, 5, 14, 11]
[10, 12, 11, 2]
[5, 13, 2, 7]
[11, 7, 14, 4]
[13, 4, 7, 14]
[11, 6, 2, 5]
[6, 3, 4, 13]
[5, 2, 12, 3]
[8, 6, 2, 14]
[4, 12, 9, 2]
[5, 2, 10, 4]
[5, 8, 6, 13]
[6, 12, 11, 14]
[13, 5, 2, 7]
[1, 5, 12, 6]
[12, 8, 14, 1]
[1, 3, 8, 10]
[12, 4, 3, 10]
[14, 3, 6, 13]
[9, 2, 13, 10]
[4, 1, 12, 8]
[11, 5, 3, 14]
[3, 7, 14, 0]
[7, 11, 4, 1]
[4, 11, 3, 13]
[4, 10, 11, 14]
[8, 14, 0, 4]
[13, 11, 6, 8]
[14, 2, 7, 4]
[3, 12, 9, 7]
[4, 9, 3, 2]
[6, 7, 11, 13]
[13, 14, 0, 2]
[2, 13, 8, 9]
[11, 3, 10, 7]
[6, 12, 10, 8]
[2, 11, 7, 6]
[7, 9, 2, 14]
[0, 2, 13, 6]
[3, 6, 9, 2]
[2, 1, 3, 4]
[4, 13, 1, 0]
[10, 7, 1, 0]
[5, 4, 11, 2]
[0, 8, 5, 12]
[3, 10, 11, 6]
[5, 0, 12, 4]
[11, 9, 14, 5]
[9, 13, 5, 7]
[11, 1, 9, 5]
[3, 7, 1, 5]
[5, 11, 6, 13]
[11, 6, 7, 2]
[14, 9, 3, 11]
[6, 14, 11, 7]
[5, 14, 11, 9]
[4, 11, 13, 1]
[14, 7, 8, 4]
[0, 13, 1, 10]
[0, 8, 14, 11]
[9, 0, 2, 14]
[5, 7, 2, 0]
[0, 13, 11, 12]
[11, 5, 14, 12]
[3, 4, 9, 8]
[3, 7, 11, 5]
[5, 11, 13, 14]
[12, 5, 3, 9]
[13, 3, 8, 11]
[4, 5, 11, 7]
[8, 4, 11, 3]
[1, 13, 11, 0]
[11, 4, 2, 1]
[11, 0, 7, 1]
[0, 8, 10, 1]
[0, 11, 5, 10]
[10, 2, 3, 6]
[14, 5, 13, 0]
[14, 11, 1, 6]
[3, 11, 5, 10]
[14, 9, 6, 4]
[13, 8, 10, 5]
[3, 2, 7, 10]
[4, 2, 3, 11]
[9, 1, 7, 12]
[13, 7, 1, 2]
[1, 11, 2, 4]
[3, 1, 13, 8]
[9, 11, 6, 10]
[14, 3, 4, 5]
[1, 5, 14, 2]
[13, 7, 4, 14]
[4, 7, 8, 6]
[2, 13, 8, 10]
[2, 13, 6, 12]
[8, 4, 6, 5]
[7, 3, 14, 11]
[2, 11, 12, 5]
[13, 1, 7, 12]
[6, 14, 8, 10]
[6, 3, 0, 10]
[11, 14, 7, 0]
[9, 1, 5, 0]
[10, 14, 0, 3]
[13, 12, 4, 5]
[2, 6, 1, 9]
[13, 12, 1, 14]
[1, 10, 12, 7]
[13, 6, 8, 11]
[8, 10, 12, 11]
[2, 13, 12, 11]
[9, 0, 4, 3]
[13, 5, 12, 11]
[10, 2, 3, 9]
[9, 12, 5, 13]
[13, 11, 5, 14]
[1, 4, 13, 3]
[7, 12, 9, 8]
[9, 0, 2, 14]
[9, 6, 7, 12]
[3, 0, 12, 9]
[7, 5, 11, 9]
[12, 11, 14, 10]
[3, 0, 2, 8]
[0, 1, 5, 9]
[1, 3, 7, 6]
[14, 12, 5, 6]
[9, 7, 12, 3]
[14, 2, 1, 7]
[8, 12, 11, 0]
[1, 6, 9, 7]
[5, 1, 7, 12]
[3, 5, 2, 11]
[13, 8, 3, 11]
[11, 13, 2, 1]
[8, 11, 13, 1]
[14, 0, 2, 3]
[2, 14, 5, 7]
[1, 10, 2, 9]
[14, 5, 6, 4]
[8, 7, 4, 5]
[8, 12, 6, 4]
[4, 11, 5, 12]
[12, 1, 8, 5]
[6, 11, 1, 10]
[6, 14, 7, 3]
[10, 11, 5, 6]
[11, 8, 14, 10]
[6, 5, 14, 4]
[1, 12, 13, 5]
[13, 4, 12, 9]
[13, 7, 0, 1]
[0, 1, 14, 13]
[7, 2, 0, 5]
[4, 11, 10, 3]
[6, 14, 11, 12]
[13, 14, 9, 12]
[8, 3, 9, 1]
[5, 3, 1, 12]
[13, 12, 10, 2]
[13, 5, 10, 6]
[8, 7, 2, 3]
[3, 14, 6, 7]
[1, 13, 7, 14]
[0, 5, 6, 2]
[3, 12, 0, 1]
[4, 0, 9, 12]
[12, 1, 8, 6]
[10, 1, 13, 4]
[3, 5, 12, 2]
[2, 4, 7, 0]
[6, 1, 10, 0]
[13, 14, 1, 5]
[14, 7, 5, 3]
[2, 0, 5, 13]
[10, 6, 4, 7]
[10, 4, 9, 2]
[0, 7, 2, 4]
[1, 6, 2, 12]
[1, 14, 0, 3]
[9, 2, 8, 5]
[5, 9, 14, 1]
[10, 0, 14, 12]
[7, 8, 6, 12]
[14, 8, 1, 13]
[12, 8, 5, 6]
[11, 12, 4, 14]
[3, 7, 12, 0]
[8, 3, 10, 2]
[13, 5, 2, 1]
[13, 0, 6, 4]
[4, 6, 5, 1]
[0, 5, 10, 2]
[4, 11, 13, 12]
[14, 10, 13, 1]
[14, 2, 1, 12]
[6, 9, 10, 13]
[0, 8, 3, 1]
[1, 7, 9, 3]
[5, 2, 6, 13]
[9, 12, 0, 10]
[11, 10, 7, 2]
[12, 9, 5, 7]
[8, 6, 14, 9]
[10, 12, 7, 14]
[3, 7, 14, 12]
[5, 7, 0, 3]
[7, 1, 4, 3]
