P1,P2,...,Pn
[3, 14, 9, 6]
[5, 11, 14, 7]
[9, 13, 7, 2]
[12, 13, 3, 5]
[4, 6, 5, 1]
[0, 2, 12, 1]
[14, 1, 12, 7]
[10, 4, 14, 3]
[4, 12, 7, 8]
[5, 8, 2, 11]
[13, 14, 5, 7]
[14, 12, 0, 6]
[2, 3, 13, 10]
[14, 9, 5, 10]
[4, 8, 13, 3]
[10, 8, 5, 11]
[11, 7, 3, 12]
[13, 5, 7, 0]
[6, 4, 2, 10]
[13, 1, 6, 14]
[13, 6, 1, 7]
[2, 11, 12, 5]
[14, 8, 5, 3]
[10, 4, 3, 6]
[2, 5, 6, 13]
[6, 1, 8, 3]
[5, 11, 1, 3]
[14, 2, 9, 11]
[11, 9, 4, 12]
[2, 0, 12, 5]
[4, 14, 0, 11]
[10, 7, 2, 11]
[13, 12, 8, 2]
[4, 10, 0, 3]
[6, 2, 14, 11]
[10, 13, 4, 3]
[10, 11, 3, 7]
[12, 6, 8, 1]
[7, 4, 6, 5]
[1, 12, 14, 3]
[0, 6, 4, 14]
[8, 13, 14, 5]
[6, 12, 7, 11]
[8, 4, 2, 12]
[13, 1, 14, 5]
[0, 9, 13, 3]
[4, 12, 0, 7]
[9, 7, 1, 10]
[3, 2, 10, 8]
[12, 11, 2, 10]
[10, 6, 2, 14]
[8, 14, 12, 9]
[0, 8, 4, 2]
[14, 1, 8, 7]
[12, 10, 7, 14]
[1, 9, 14, 2]
[0, 7, 8, 3]
[13, 6, 1, 4]
[11, 7, 13, 8]
[8, 6, 1, 4]
[8, 13, 6, 4]
[11, 13, 14, 8]
[5, 1, 7, 14]
[10, 4, 0, 6]
[6, 11, 0, 1]
[11, 8, 10, 5]
[7, 8, 5, 3]
[10, 5, 3, 8]
[10, 4, 7, 6]
[12, 11, 9, 10]
[3, 0, 13, 7]
[13, 0, 2, 10]
[3, 10, 12, 9]
[0, 6, 13, 2]
[11, 6, 7, 5]
[6, 8, 5, 4]
[5, 1, 8, 14]
[8, 12, 14, 4]
[14, 1, 11, 4]
[9, 4, 10, 8]
[6, 11, 12, 2]
[2, 3, 4, 5]
[9, 13, 11, 3]
[8, 12, 0, 1]
[14, 4, 9, 2]
[12, 3, 1, 9]
[11, 1, 3, 13]
[1, 8, 14, 7]
[9, 0, 8, 4]
[5, 10, 14, 13]
[2, 7, 12, 4]
[9, 14, 10, 1]
[3, 5, 6, 10]
[14, 10, 11, 8]
[5, 6, 11, 7]
[5, 6, 12, 11]
[9, 0, 7, 12]
[3, 11, 2, 13]
[2, 5, 12, 0]
[3, 13, 12, 7]
[8, 11, 2, 13]
[6, 5, 4, 12]
[1, 7, 10, 8]
[4, 1, 7, 14]
[5, 11, 3, 1]
[1, 11, 2, 4]
[3, 8, 11, 7]
[14, 9, 10, 3]
[4, 7, 0, 6]
[3, 7, 1, 14]
[8, 6, 1, 3]
[4, 2, 11, 0]
[4, 10, 0, 3]
[5, 0, 9, 13]
[14, 12, 5, 13]
[14, 9, 4, 5]
[11, 14, 13, 9]
[1, 6, 12, 11]
[12, 5, 7, 11]
[10, 0, 11, 4]
[5, 1, 7, 10]
[13, 2, 14, 11]
[7, 4, 14, 13]
[4, 3, 12, 10]
