P1,P2,...,Pn
[9, 0, 12, 3]
[11, 7, 0, 6]
[10, 11, 3, 13]
[12, 9, 3, 8]
[11, 1, 2, 13]
[8, 4, 5, 0]
[3, 14, 8, 5]
[2, 1, 8, 6]
[9, 10, 4, 14]
[6, 12, 13, 11]
[14, 5, 1, 7]
[10, 9, 0, 1]
[14, 6, 13, 0]
[8, 11, 3, 6]
[1, 5, 3, 11]
[0, 1, 10, 6]
[11, 8, 1, 14]
[6, 13, 2, 5]
[7, 2, 10, 1]
[7, 6, 5, 2]
[14, 11, 13, 12]
[11, 3, 8, 4]
[2, 6, 11, 7]
[9, 0, 8, 10]
[4, 1, 0, 6]
[4, 14, 0, 12]
[5, 9, 4, 7]
[1, 8, 13, 11]
[11, 4, 9, 14]
[11, 13, 7, 14]
[1, 12, 2, 11]
[0, 10, 13, 12]
[4, 12, 14, 6]
[9, 6, 1, 14]
[0, 8, 7, 3]
[10, 8, 3, 11]
[7, 3, 5, 6]
[6, 4, 13, 0]
[10, 9, 7, 8]
[6, 12, 9, 14]
[12, 2, 4, 10]
[3, 6, 14, 1]
[3, 1, 9, 12]
[2, 8, 3, 11]
[12, 0, 11, 8]
[9, 1, 12, 5]
[12, 5, 4, 11]
[3, 13, 8, 10]
[0, 12, 7, 14]
[12, 4, 9, 2]
[6, 1, 5, 7]
[13, 5, 6, 7]
[8, 4, 3, 0]
[8, 13, 5, 2]
[4, 13, 11, 7]
[8, 0, 9, 6]
[8, 13, 4, 12]
[9, 12, 13, 0]
[5, 12, 1, 14]
[11, 5, 0, 1]
[10, 7, 12, 5]
[4, 3, 0, 10]
[3, 12, 4, 5]
[1, 3, 12, 5]
[1, 4, 11, 0]
[5, 8, 1, 14]
[13, 14, 9, 5]
[1, 10, 9, 6]
[2, 6, 12, 9]
[1, 2, 8, 7]
[1, 3, 11, 2]
[10, 11, 6, 1]
[10, 2, 1, 6]
[14, 9, 11, 6]
[5, 4, 9, 8]
[14, 5, 8, 10]
[5, 14, 4, 2]
[13, 7, 14, 1]
[5, 1, 10, 7]
[3, 12, 11, 7]
[6, 13, 0, 7]
[14, 13, 4, 0]
[9, 11, 2, 14]
[2, 14, 7, 11]
[13, 10, 8, 4]
[2, 12, 13, 10]
[4, 5, 13, 8]
[2, 10, 6, 9]
[12, 2, 9, 10]
[13, 0, 10, 1]
[3, 11, 8, 2]
[12, 11, 14, 2]
[12, 5, 6, 7]
[6, 14, 1, 2]
[1, 4, 6, 14]
[14, 12, 10, 7]
[11, 10, 4, 6]
[1, 10, 12, 8]
[0, 2, 5, 9]
[12, 9, 3, 7]
[14, 2, 8, 0]
[14, 4, 3, 7]
[8, 14, 0, 10]
[0, 1, 7, 4]
[14, 6, 3, 9]
[13, 12, 7, 1]
[11, 12, 6, 5]
[4, 13, 7, 1]
[0, 7, 6, 13]
[8, 9, 14, 2]
[5, 4, 0, 14]
[14, 8, 13, 12]
[3, 12, 13, 10]
[4, 2, 8, 3]
[6, 13, 2, 11]
[3, 9, 1, 6]
[10, 14, 8, 9]
[3, 12, 7, 14]
[8, 11, 13, 7]
[6, 4, 13, 3]
[13, 0, 2, 12]
[1, 7, 2, 3]
[0, 1, 7, 10]
[2, 10, 3, 13]
[11, 12, 8, 10]
[0, 11, 9, 5]
[2, 14, 0, 1]
[6, 4, 14, 5]
[9, 0, 1, 6]
[5, 4, 11, 10]
[10, 5, 0, 6]
[6, 13, 10, 11]
[8, 5, 1, 10]
[14, 5, 0, 12]
[0, 5, 7, 12]
[8, 7, 12, 11]
[14, 2, 4, 12]
[1, 7, 3, 14]
[4, 8, 13, 1]
[11, 0, 4, 6]
[6, 8, 10, 4]
[12, 5, 7, 3]
[11, 6, 13, 14]
[13, 8, 14, 12]
[10, 2, 6, 11]
[13, 3, 14, 4]
[7, 6, 11, 9]
[0, 1, 6, 5]
[6, 10, 0, 4]
[1, 4, 0, 13]
[6, 3, 8, 2]
[0, 1, 14, 12]
[14, 7, 4, 8]
[5, 3, 8, 9]
[8, 1, 4, 2]
[6, 0, 13, 2]
[4, 8, 11, 0]
[3, 13, 9, 12]
[2, 13, 5, 12]
[0, 14, 3, 1]
[10, 5, 13, 6]
[7, 9, 3, 14]
[4, 5, 1, 8]
[3, 2, 8, 12]
[12, 4, 0, 1]
[11, 8, 1, 5]
[13, 5, 9, 11]
[5, 14, 13, 9]
[14, 8, 0, 7]
[7, 4, 2, 8]
[13, 9, 1, 11]
[6, 11, 14, 2]
[7, 3, 5, 6]
[6, 13, 0, 14]
[14, 6, 2, 1]
[0, 8, 2, 10]
