P1,P2,...,Pn
[8, 14, 4, 11, 2]
[1, 5, 11, 9, 12]
[1, 13, 10, 12, 14]
[13, 10, 14, 0, 6]
[9, 0, 1, 14, 12]
[14, 6, 9, 3, 2]
[4, 9, 3, 13, 10]
[2, 8, 4, 14, 5]
[13, 8, 9, 10, 12]
[1, 8, 13, 5, 11]
[3, 13, 11, 5, 12]
[2, 12, 8, 6, 9]
[3, 13, 4, 7, 0]
[3, 12, 5, 2, 6]
[12, 9, 3, 8, 2]
[13, 10, 5, 9, 7]
[12, 14, 13, 2, 4]
[14, 4, 7, 11, 5]
[5, 8, 14, 2, 11]
[12, 7, 4, 5, 6]
[5, 9, 11, 2, 6]
[11, 14, 7, 4, 5]
[10, 8, 3, 6, 4]
[2, 9, 1, 7, 5]
[13, 7, 10, 1, 0]
[8, 3, 2, 6, 7]
[12, 14, 8, 3, 0]
[1, 9, 14, 4, 2]
[10, 0, 9, 3, 8]
[2, 9, 12, 1, 11]
[5, 12, 11, 10, 7]
[7, 11, 0, 8, 3]
[4, 1, 2, 12, 10]
[1, 9, 7, 14, 11]
[13, 0, 2, 11, 5]
[8, 5, 13, 1, 14]
[2, 0, 11, 9, 12]
[3, 6, 11, 2, 12]
[5, 13, 10, 7, 3]
[4, 3, 14, 6, 1]
[6, 4, 12, 3, 14]
[11, 6, 4, 14, 12]
[7, 3, 10, 5, 4]
[4, 12, 10, 1, 5]
[10, 0, 14, 9, 6]
[14, 11, 12, 7, 3]
[1, 6, 10, 12, 8]
[0, 2, 14, 1, 13]
[5, 4, 12, 0, 13]
[5, 2, 12, 7, 4]
[13, 2, 3, 0, 14]
[0, 8, 13, 5, 1]
[0, 13, 10, 5, 2]
[14, 9, 3, 4, 10]
[5, 13, 1, 2, 3]
[4, 1, 7, 2, 9]
[3, 2, 14, 7, 0]
[12, 1, 10, 7, 0]
[9, 6, 2, 14, 5]
[0, 6, 10, 3, 11]
[11, 4, 6, 3, 9]
[11, 13, 9, 14, 1]
[5, 10, 8, 2, 9]
[10, 2, 6, 13, 7]
[11, 2, 8, 14, 13]
[7, 13, 9, 4, 6]
[1, 12, 3, 13, 10]
[8, 0, 6, 4, 1]
[4, 11, 0, 10, 12]
[0, 1, 12, 13, 3]
[6, 8, 7, 10, 12]
[4, 0, 9, 3, 10]
[11, 5, 13, 4, 2]
[8, 12, 3, 1, 13]
[5, 1, 13, 12, 7]
[12, 5, 8, 7, 9]
[13, 1, 5, 3, 8]
[11, 7, 5, 1, 8]
[9, 7, 10, 12, 3]
[0, 8, 11, 10, 4]
[3, 5, 13, 14, 12]
[8, 4, 2, 5, 10]
[0, 6, 3, 1, 10]
[11, 7, 6, 2, 14]
[12, 2, 14, 10, 7]
[10, 3, 2, 7, 14]
[3, 7, 13, 1, 6]
[2, 0, 3, 9, 1]
[11, 9, 12, 7, 2]
[11, 13, 2, 7, 10]
[14, 6, 1, 5, 0]
[3, 5, 8, 4, 10]
[1, 13, 0, 11, 5]
[2, 3, 10, 6, 12]
[6, 12, 1, 3, 10]
[13, 1, 3, 12, 6]
[9, 6, 12, 14, 11]
[11, 3, 0, 14, 2]
[9, 2, 0, 11, 1]
[2, 7, 13, 6, 11]
[13, 3, 12, 8, 4]
[12, 2, 6, 5, 4]
[13, 11, 1, 7, 14]
[6, 10, 1, 2, 0]
[14, 13, 1, 6, 3]
[1, 2, 3, 0, 6]
[6, 13, 10, 0, 1]
[2, 0, 4, 3, 10]
[6, 14, 13, 8, 7]
[6, 12, 11, 1, 4]
[10, 1, 9, 5, 3]
[13, 2, 6, 12, 10]
[2, 10, 3, 5, 13]
[4, 6, 14, 12, 8]
[4, 0, 11, 3, 9]
[11, 4, 14, 6, 7]
[3, 11, 12, 9, 2]
