P1,P2,...,Pn
[2, 6, 14, 10, 8]
[3, 13, 2, 12, 5]
[11, 1, 5, 9, 14]
[11, 13, 4, 14, 1]
[14, 7, 2, 3, 8]
[0, 12, 8, 4, 2]
[14, 0, 8, 11, 9]
[1, 5, 3, 13, 9]
[9, 13, 3, 11, 0]
[11, 3, 2, 8, 0]
[0, 4, 5, 9, 13]
[10, 11, 3, 1, 0]
[1, 13, 6, 10, 14]
[1, 8, 0, 14, 9]
[7, 3, 8, 10, 1]
[4, 3, 0, 5, 1]
[10, 8, 6, 2, 11]
[12, 7, 14, 5, 2]
[6, 1, 8, 10, 7]
[1, 12, 10, 9, 8]
[13, 12, 10, 1, 2]
[3, 13, 10, 8, 12]
[4, 2, 5, 6, 10]
[5, 6, 8, 7, 13]
[5, 11, 13, 0, 6]
[11, 0, 6, 8, 9]
[14, 11, 13, 0, 5]
[0, 11, 7, 12, 9]
[2, 12, 11, 8, 3]
[3, 11, 6, 9, 5]
[0, 10, 8, 13, 2]
[7, 5, 4, 12, 0]
[9, 7, 11, 0, 12]
[13, 0, 6, 14, 3]
[2, 10, 6, 4, 5]
[14, 7, 10, 12, 9]
[13, 3, 1, 0, 5]
[13, 9, 11, 2, 5]
[6, 9, 5, 13, 14]
[14, 2, 9, 3, 1]
[7, 0, 2, 11, 8]
[3, 1, 13, 11, 2]
[12, 0, 7, 11, 5]
[0, 12, 10, 6, 2]
[12, 0, 9, 5, 14]
[14, 3, 10, 2, 11]
[13, 1, 2, 11, 12]
[7, 3, 9, 5, 8]
[6, 14, 0, 4, 5]
[8, 10, 13, 9, 6]
[13, 10, 6, 7, 2]
[2, 9, 8, 10, 4]
[4, 9, 8, 0, 5]
[6, 0, 10, 2, 7]
[8, 11, 2, 13, 6]
[5, 9, 13, 3, 8]
[9, 14, 12, 1, 5]
[11, 8, 7, 14, 13]
[6, 3, 12, 10, 7]
[9, 0, 6, 5, 12]
[6, 12, 0, 8, 7]
[11, 3, 12, 0, 6]
[13, 14, 9, 0, 1]
[13, 4, 7, 2, 1]
[4, 9, 10, 3, 13]
[7, 5, 11, 3, 2]
[8, 12, 7, 6, 9]
[2, 13, 5, 4, 6]
[7, 1, 14, 6, 5]
[0, 13, 11, 10, 1]
[13, 1, 6, 2, 4]
[6, 2, 11, 3, 5]
[8, 7, 1, 12, 11]
[9, 11, 10, 3, 12]
[7, 6, 2, 10, 11]
[13, 8, 0, 10, 11]
[13, 12, 2, 1, 0]
[5, 14, 7, 8, 12]
[4, 13, 8, 10, 9]
[1, 13, 9, 14, 6]
[12, 9, 4, 3, 13]
[9, 3, 13, 1, 2]
[6, 3, 1, 10, 7]
[8, 1, 3, 5, 7]
[0, 2, 9, 7, 11]
[3, 10, 1, 7, 9]
[1, 13, 6, 7, 14]
[7, 3, 1, 11, 12]
[14, 2, 8, 9, 12]
[13, 11, 3, 5, 4]
[7, 14, 13, 9, 8]
[5, 4, 6, 10, 11]
[12, 4, 7, 6, 11]
[9, 10, 2, 13, 6]
[0, 11, 6, 7, 2]
[7, 10, 4, 9, 1]
[3, 6, 13, 1, 10]
[5, 13, 7, 0, 1]
[4, 0, 5, 7, 12]
[8, 0, 5, 9, 7]
[12, 9, 7, 6, 1]
[8, 4, 5, 10, 9]
[7, 9, 5, 0, 6]
[14, 11, 7, 0, 13]
[10, 6, 14, 0, 12]
[14, 4, 6, 7, 9]
[14, 1, 11, 0, 12]
[12, 1, 10, 5, 8]
[5, 13, 0, 2, 11]
[4, 5, 2, 11, 10]
[8, 14, 12, 3, 9]
[6, 13, 9, 11, 10]
[3, 14, 11, 1, 8]
[11, 9, 5, 6, 4]
[13, 9, 10, 8, 12]
[2, 5, 3, 12, 13]
[0, 2, 4, 5, 13]
[5, 6, 13, 4, 2]
[14, 11, 12, 4, 8]
[4, 2, 9, 1, 14]
[5, 4, 1, 2, 3]
[8, 9, 6, 13, 10]
[1, 10, 13, 0, 11]
[1, 14, 5, 9, 12]
[14, 8, 11, 12, 7]
[0, 2, 14, 13, 5]
[3, 2, 1, 7, 4]
[9, 2, 5, 6, 14]
[9, 7, 10, 3, 4]
[2, 10, 3, 7, 0]
[7, 13, 0, 4, 2]
[1, 14, 5, 2, 6]
[0, 8, 1, 14, 5]
[0, 11, 3, 7, 10]
[2, 4, 1, 6, 5]
[4, 11, 10, 8, 0]
[6, 5, 1, 11, 8]
[10, 6, 5, 2, 11]
[1, 0, 3, 11, 9]
[0, 7, 13, 11, 2]
[8, 0, 6, 7, 14]
[8, 0, 5, 9, 13]
[5, 1, 12, 11, 3]
[6, 8, 4, 10, 7]
[10, 3, 1, 0, 5]
[11, 3, 7, 5, 2]
[12, 13, 5, 4, 2]
[2, 7, 13, 8, 12]
[14, 3, 11, 0, 1]
[14, 2, 8, 7, 9]
[1, 2, 9, 0, 4]
[13, 14, 8, 0, 6]
[10, 4, 13, 0, 14]
[12, 10, 7, 8, 1]
[0, 3, 10, 8, 9]
[13, 7, 4, 6, 10]
[2, 8, 13, 1, 0]
[1, 10, 4, 11, 2]
[2, 5, 12, 3, 9]
[1, 6, 14, 7, 0]
[3, 7, 0, 6, 13]
[14, 11, 8, 7, 9]
[7, 12, 1, 11, 9]
[9, 11, 13, 10, 1]
[5, 11, 3, 14, 9]
[3, 6, 12, 8, 14]
[6, 12, 8, 13, 7]
[5, 2, 8, 3, 6]
[0, 14, 5, 6, 2]
[0, 2, 14, 1, 3]
[2, 14, 13, 5, 7]
[3, 1, 2, 13, 10]
[9, 14, 0, 5, 13]
[4, 3, 9, 5, 11]
[13, 1, 6, 10, 2]
[13, 10, 14, 3, 2]
[10, 6, 7, 2, 9]
[2, 1, 8, 3, 12]
[14, 13, 2, 11, 1]
[0, 14, 3, 5, 12]
[13, 4, 11, 0, 6]
[0, 13, 14, 2, 9]
[6, 1, 12, 10, 11]
[6, 5, 7, 1, 14]
[4, 12, 10, 1, 8]
[6, 11, 0, 9, 3]
[6, 0, 4, 9, 1]
[7, 0, 12, 6, 5]
[9, 6, 7, 8, 10]
[12, 5, 8, 3, 10]
