P1,P2,...,Pn
[14, 2, 9, 13, 8]
[8, 2, 10, 0, 5]
[5, 13, 11, 12, 8]
[13, 2, 5, 12, 6]
[6, 7, 9, 4, 3]
[5, 9, 0, 8, 10]
[4, 7, 9, 2, 6]
[10, 13, 2, 0, 9]
[1, 6, 2, 5, 0]
[9, 3, 8, 6, 14]
[6, 14, 4, 12, 8]
[0, 6, 10, 8, 7]
[8, 9, 7, 1, 3]
[6, 14, 13, 3, 9]
[14, 4, 5, 6, 7]
[14, 11, 1, 9, 12]
[5, 9, 4, 12, 2]
[5, 6, 8, 10, 3]
[2, 9, 1, 4, 13]
[8, 2, 12, 10, 11]
[12, 3, 10, 6, 14]
[7, 12, 13, 4, 6]
[11, 10, 12, 8, 6]
[14, 8, 13, 0, 3]
[4, 6, 3, 7, 0]
[5, 14, 8, 2, 1]
[8, 6, 0, 2, 5]
[4, 3, 13, 12, 11]
[1, 2, 6, 9, 13]
[14, 12, 13, 9, 2]
[9, 6, 5, 11, 14]
[0, 13, 5, 4, 7]
[1, 11, 2, 13, 0]
[10, 3, 2, 4, 0]
[3, 4, 9, 13, 5]
[14, 6, 8, 5, 13]
[4, 3, 12, 11, 13]
[4, 10, 9, 14, 0]
[4, 7, 1, 0, 6]
[8, 11, 6, 2, 4]
[3, 10, 13, 6, 7]
[1, 2, 12, 7, 13]
[9, 8, 0, 7, 4]
[10, 13, 12, 8, 6]
[0, 9, 8, 6, 13]
[11, 4, 14, 3, 5]
[14, 8, 12, 0, 6]
[0, 8, 6, 13, 14]
[4, 12, 3, 13, 11]
[5, 3, 9, 10, 7]
[10, 2, 1, 5, 13]
[8, 11, 0, 7, 9]
[10, 9, 6, 4, 0]
[5, 0, 4, 7, 12]
[0, 2, 1, 11, 12]
[11, 9, 12, 10, 7]
[12, 2, 7, 0, 14]
[0, 1, 3, 2, 13]
[6, 7, 8, 10, 13]
[5, 11, 6, 13, 12]
[1, 10, 14, 6, 0]
[9, 4, 3, 13, 1]
[7, 8, 3, 13, 6]
[1, 0, 2, 7, 11]
[13, 14, 12, 0, 2]
[14, 12, 7, 6, 11]
[6, 2, 9, 1, 11]
[11, 8, 10, 12, 7]
[6, 1, 8, 10, 2]
