P1,P2,...,Pn
[5, 13, 4, 0, 8]
[0, 12, 10, 8, 13]
[0, 5, 10, 13, 1]
[5, 6, 7, 2, 14]
[2, 7, 11, 8, 0]
[12, 11, 3, 1, 10]
[1, 0, 14, 9, 8]
[5, 14, 12, 1, 7]
[9, 11, 6, 10, 5]
[9, 3, 5, 7, 0]
[9, 2, 14, 7, 1]
[11, 4, 13, 8, 12]
[1, 4, 2, 10, 7]
[11, 6, 4, 9, 7]
[4, 1, 5, 11, 13]
[0, 13, 8, 6, 10]
[12, 1, 8, 10, 5]
[14, 4, 12, 8, 9]
[13, 12, 1, 10, 6]
[4, 0, 1, 13, 3]
[0, 2, 3, 8, 12]
[11, 8, 1, 10, 13]
[13, 14, 5, 6, 0]
[0, 7, 5, 13, 8]
[9, 3, 2, 5, 13]
[6, 12, 0, 4, 2]
[8, 14, 4, 6, 5]
[11, 1, 7, 6, 12]
[5, 1, 6, 13, 0]
[11, 14, 6, 5, 0]
[9, 5, 13, 6, 0]
[6, 8, 3, 14, 1]
[4, 0, 11, 7, 3]
[11, 14, 12, 3, 0]
[14, 13, 0, 1, 6]
[1, 3, 10, 7, 11]
[9, 8, 1, 5, 3]
[9, 3, 11, 6, 7]
[1, 0, 6, 3, 10]
[3, 6, 1, 12, 4]
[10, 3, 13, 5, 0]
[10, 3, 13, 5, 8]
[12, 3, 0, 4, 13]
[10, 8, 1, 11, 4]
[3, 1, 14, 13, 5]
[0, 11, 5, 13, 9]
[11, 1, 12, 7, 9]
[9, 0, 10, 3, 12]
[3, 6, 7, 0, 5]
[9, 14, 1, 2, 6]
[11, 9, 8, 0, 6]
[14, 10, 11, 6, 2]
[6, 13, 14, 10, 11]
[0, 5, 7, 9, 12]
[10, 2, 5, 0, 3]
[9, 1, 2, 11, 14]
[10, 1, 8, 12, 2]
[4, 8, 2, 11, 10]
[4, 6, 5, 7, 12]
[10, 0, 7, 2, 4]
[14, 7, 12, 6, 10]
[12, 5, 2, 8, 11]
[4, 10, 5, 9, 13]
[4, 8, 12, 7, 2]
[5, 9, 11, 1, 13]
[0, 4, 5, 2, 9]
[11, 6, 4, 5, 7]
[4, 14, 0, 3, 5]
[12, 8, 11, 13, 3]
[7, 3, 0, 8, 5]
[4, 10, 9, 1, 5]
[4, 7, 8, 12, 5]
[10, 2, 12, 14, 11]
[2, 3, 14, 8, 11]
[14, 1, 13, 4, 9]
[14, 2, 10, 5, 4]
[12, 0, 13, 10, 11]
[7, 4, 6, 1, 10]
[7, 12, 4, 13, 9]
[13, 14, 4, 11, 12]
[12, 1, 2, 3, 9]
[6, 12, 0, 9, 13]
[8, 2, 5, 1, 0]
[11, 12, 10, 6, 0]
[2, 1, 9, 0, 6]
[0, 8, 10, 3, 1]
[4, 13, 3, 12, 14]
[9, 8, 4, 11, 10]
[4, 11, 6, 3, 9]
[7, 14, 10, 2, 8]
[3, 2, 13, 9, 10]
[4, 0, 12, 10, 11]
[12, 8, 14, 13, 6]
[3, 5, 9, 7, 2]
[14, 6, 7, 12, 9]
[3, 8, 12, 1, 2]
[2, 5, 9, 14, 11]
[11, 10, 12, 0, 3]
[8, 1, 9, 10, 7]
[9, 8, 2, 4, 10]
[2, 9, 7, 14, 0]
[4, 1, 7, 11, 8]
[1, 5, 4, 6, 7]
[12, 4, 14, 2, 3]
[6, 3, 4, 14, 8]
[6, 10, 14, 1, 3]
[12, 4, 2, 0, 14]
[8, 12, 11, 6, 13]
[5, 12, 8, 14, 3]
[6, 7, 13, 1, 8]
[14, 2, 9, 4, 1]
[14, 6, 11, 0, 9]
[4, 2, 11, 6, 0]
[13, 5, 14, 4, 12]
[8, 13, 4, 7, 3]
[14, 8, 0, 7, 10]
[0, 10, 11, 9, 7]
[13, 7, 9, 8, 2]
[2, 12, 1, 10, 0]
[7, 9, 10, 1, 2]
[9, 12, 10, 11, 13]
[7, 1, 3, 4, 13]
[13, 14, 1, 4, 0]
[8, 11, 10, 0, 5]
[13, 5, 6, 11, 10]
[11, 7, 6, 2, 9]
[6, 10, 14, 5, 1]
[6, 7, 14, 9, 13]
[1, 9, 7, 6, 5]
[6, 11, 4, 8, 14]
[1, 5, 12, 11, 13]
[5, 12, 3, 9, 10]
[6, 1, 4, 7, 10]
[8, 10, 3, 12, 5]
[11, 5, 13, 2, 14]
[0, 11, 2, 14, 13]
[5, 12, 11, 14, 6]
[11, 10, 9, 3, 1]
[0, 4, 11, 3, 14]
