P1,P2,...,Pn
[14, 0, 4, 6]
[2, 9, 3, 5]
[5, 3, 0, 4]
[4, 5, 6, 7]
[8, 6, 5, 13]
[4, 13, 9, 2]
[6, 1, 12, 9]
[8, 3, 13, 10]
[13, 9, 11, 1]
[3, 5, 9, 13]
[8, 3, 0, 11]
[10, 8, 2, 12]
[5, 0, 6, 11]
[11, 0, 5, 10]
[4, 6, 8, 0]
[9, 12, 2, 8]
[10, 9, 12, 0]
[14, 11, 5, 1]
[14, 12, 0, 1]
[2, 10, 0, 9]
[9, 8, 5, 0]
[14, 10, 9, 12]
[6, 12, 5, 8]
[4, 11, 13, 14]
[14, 1, 0, 10]
[14, 1, 8, 0]
[4, 13, 0, 14]
[7, 4, 5, 3]
[13, 3, 10, 0]
[3, 6, 11, 0]
[12, 6, 1, 2]
[2, 1, 5, 3]
[6, 10, 0, 2]
[13, 14, 9, 0]
[7, 4, 2, 6]
[1, 10, 3, 7]
[9, 0, 6, 7]
[10, 12, 6, 14]
[3, 12, 0, 9]
[1, 8, 10, 4]
[0, 6, 12, 7]
[1, 5, 11, 0]
[6, 14, 13, 2]
[5, 7, 10, 9]
[6, 5, 4, 1]
[10, 5, 1, 14]
[4, 12, 13, 5]
[3, 1, 2, 9]
[7, 12, 2, 0]
[4, 9, 2, 12]
[6, 5, 11, 1]
[2, 0, 10, 4]
[3, 5, 12, 8]
[7, 9, 1, 0]
[1, 5, 12, 4]
[2, 8, 12, 0]
[10, 0, 11, 6]
[4, 0, 5, 13]
[10, 12, 1, 0]
[7, 2, 8, 0]
[6, 9, 4, 3]
[0, 12, 1, 11]
[7, 6, 9, 2]
[9, 10, 13, 6]
[5, 11, 8, 4]
[2, 9, 13, 4]
[1, 7, 9, 2]
[14, 11, 12, 6]
[13, 2, 14, 12]
[4, 7, 14, 2]
[9, 10, 13, 12]
[0, 6, 2, 7]
[10, 8, 1, 0]
[0, 8, 10, 13]
[7, 12, 8, 10]
[9, 6, 12, 1]
[0, 9, 6, 1]
[6, 12, 2, 14]
[12, 13, 7, 6]
[13, 1, 12, 5]
[9, 2, 10, 3]
[4, 5, 3, 10]
[7, 0, 11, 8]
[5, 7, 13, 4]
[4, 11, 2, 1]
[12, 2, 9, 10]
[1, 8, 9, 11]
[9, 14, 7, 10]
[7, 5, 11, 0]
[9, 8, 13, 2]
[6, 5, 4, 14]
[14, 8, 4, 11]
[2, 8, 6, 1]
[10, 11, 2, 14]
[9, 7, 11, 4]
[12, 10, 6, 14]
[13, 8, 0, 2]
[2, 11, 0, 9]
[14, 8, 13, 2]
[13, 6, 4, 10]
[10, 11, 3, 0]
[4, 9, 2, 11]
[7, 10, 8, 13]
[12, 9, 1, 10]
[0, 2, 5, 9]
[0, 10, 4, 14]
[9, 14, 12, 5]
[5, 11, 0, 4]
[10, 0, 2, 5]
[7, 0, 5, 12]
[10, 0, 13, 5]
[12, 9, 13, 4]
[0, 7, 8, 14]
[6, 3, 8, 12]
[12, 11, 13, 0]
[12, 11, 8, 1]
[6, 10, 12, 2]
[14, 2, 1, 8]
[8, 4, 11, 5]
[7, 10, 5, 14]
[7, 9, 10, 8]
[10, 6, 1, 12]
[5, 10, 11, 3]
[8, 4, 3, 11]
[3, 8, 13, 9]
[8, 9, 2, 0]
[14, 10, 2, 1]
[13, 12, 9, 0]
[11, 4, 6, 1]
[8, 3, 11, 13]
[5, 7, 8, 14]
[7, 8, 0, 11]
[0, 13, 8, 11]
[13, 7, 14, 9]
[9, 0, 6, 12]
[12, 3, 4, 6]
[6, 13, 14, 12]
[5, 14, 4, 9]
[3, 6, 0, 8]
[4, 10, 5, 3]
[8, 7, 13, 0]
[1, 10, 12, 9]
[13, 12, 14, 3]
[10, 0, 4, 14]
[13, 10, 0, 5]
[1, 6, 11, 3]
[1, 3, 14, 2]
[11, 2, 7, 1]
[2, 14, 9, 8]
[2, 7, 3, 10]
[4, 7, 9, 0]
[1, 10, 5, 2]
[6, 3, 5, 0]
[4, 2, 14, 1]
[12, 4, 6, 1]
[6, 10, 3, 11]
[8, 12, 4, 10]
[11, 10, 14, 1]
[9, 5, 6, 10]
[3, 2, 5, 0]
[8, 10, 0, 5]
[13, 1, 11, 2]
[9, 14, 13, 3]
[3, 5, 0, 7]
[5, 1, 8, 3]
[6, 14, 9, 0]
[0, 11, 4, 5]
[13, 14, 2, 10]
[14, 9, 4, 8]
[11, 2, 8, 0]
[11, 12, 9, 13]
[13, 6, 0, 14]
[5, 8, 2, 7]
[0, 13, 6, 10]
[3, 6, 0, 4]
[11, 9, 6, 10]
[7, 14, 5, 3]
[10, 12, 14, 7]
[0, 3, 6, 4]
[2, 0, 8, 1]
[2, 10, 1, 4]
[6, 14, 7, 2]
[14, 0, 5, 10]
[8, 3, 12, 13]
[3, 0, 13, 5]
[8, 2, 10, 0]
[6, 4, 0, 11]
[14, 10, 3, 6]
[9, 2, 11, 14]
[4, 13, 1, 6]
[12, 10, 0, 4]
[7, 8, 6, 12]
[5, 0, 14, 7]
[12, 4, 3, 7]
[14, 4, 11, 13]
[1, 12, 13, 3]
[9, 14, 7, 11]
[12, 6, 13, 11]
[8, 9, 2, 13]
[13, 1, 4, 10]
[12, 3, 11, 14]
[5, 13, 11, 8]
[7, 9, 10, 1]
[0, 6, 13, 1]
[12, 10, 13, 14]
[8, 5, 9, 7]
[7, 0, 11, 2]
[8, 3, 12, 2]
[5, 6, 2, 1]
[1, 11, 4, 8]
[12, 11, 14, 10]
[14, 13, 5, 0]
[1, 5, 7, 8]
[8, 7, 10, 13]
[10, 1, 13, 14]
[7, 9, 14, 1]
[14, 4, 13, 6]
[14, 9, 13, 7]
[7, 10, 5, 1]
[8, 0, 1, 11]
[6, 7, 11, 8]
[12, 2, 5, 10]
[0, 4, 2, 13]
[9, 1, 3, 13]
[1, 6, 8, 10]
[7, 8, 3, 13]
[11, 14, 5, 13]
[1, 14, 0, 4]
[2, 3, 13, 4]
[2, 8, 4, 1]
[6, 5, 14, 10]
[4, 11, 7, 6]
[7, 2, 5, 1]
[12, 0, 6, 3]
[10, 13, 6, 9]
[13, 9, 1, 12]
[0, 10, 2, 4]
[9, 5, 1, 7]
[6, 13, 11, 3]
[3, 10, 5, 7]
[2, 1, 0, 4]
[0, 7, 10, 3]
[2, 10, 9, 4]
[10, 13, 9, 7]
[6, 3, 9, 4]
[7, 13, 12, 6]
[4, 6, 11, 9]
[11, 5, 0, 3]
[5, 3, 4, 14]
[11, 2, 14, 6]
[8, 4, 13, 1]
[14, 4, 13, 9]
[10, 13, 5, 11]
[2, 14, 0, 11]
[0, 2, 8, 14]
[5, 8, 13, 10]
[5, 8, 4, 1]
