P1,P2,...,Pn
[11, 1, 10, 13]
[10, 6, 7, 12]
[5, 6, 10, 2]
[14, 2, 3, 5]
[13, 2, 14, 1]
[1, 5, 3, 14]
[6, 8, 0, 10]
[2, 11, 9, 12]
[12, 11, 5, 0]
[4, 8, 3, 12]
[0, 10, 7, 5]
[2, 10, 13, 1]
[10, 4, 9, 8]
[13, 8, 12, 9]
[0, 13, 11, 9]
[1, 2, 10, 4]
[9, 8, 5, 7]
[5, 3, 0, 4]
[1, 8, 4, 6]
[3, 7, 4, 13]
[9, 5, 11, 0]
[2, 4, 1, 11]
[3, 14, 5, 4]
[4, 1, 8, 0]
[8, 11, 13, 12]
[11, 12, 13, 7]
[6, 0, 3, 8]
[1, 3, 6, 9]
[9, 1, 2, 7]
[5, 1, 0, 3]
[9, 13, 5, 4]
[1, 7, 4, 5]
[14, 5, 0, 10]
[8, 4, 10, 13]
[5, 14, 13, 4]
[6, 3, 13, 9]
[9, 14, 11, 10]
[13, 14, 8, 10]
[0, 11, 2, 13]
[9, 7, 0, 10]
[12, 2, 4, 10]
[6, 13, 0, 3]
[3, 9, 4, 10]
[10, 5, 1, 3]
[4, 2, 8, 12]
[12, 13, 5, 3]
[9, 7, 0, 10]
[4, 5, 9, 0]
[2, 7, 13, 12]
[2, 3, 12, 6]
[11, 10, 7, 5]
[0, 12, 3, 9]
[11, 1, 2, 9]
[4, 13, 10, 7]
[9, 0, 6, 14]
[3, 8, 2, 10]
[11, 12, 13, 7]
[13, 14, 12, 0]
[13, 8, 6, 11]
[2, 3, 11, 6]
[12, 10, 4, 2]
[0, 7, 8, 2]
[10, 11, 8, 6]
[11, 0, 4, 2]
[6, 14, 1, 2]
[5, 6, 3, 10]
[14, 2, 7, 4]
[1, 5, 7, 11]
[8, 11, 9, 0]
[8, 1, 9, 10]
[8, 2, 7, 10]
[14, 5, 2, 4]
[0, 12, 13, 14]
[4, 8, 10, 9]
[11, 7, 5, 13]
[13, 8, 6, 14]
[14, 10, 0, 3]
[12, 11, 7, 2]
[1, 3, 4, 0]
[7, 6, 11, 0]
[3, 10, 4, 8]
[1, 0, 3, 11]
[12, 0, 14, 2]
[0, 11, 7, 5]
[3, 13, 10, 1]
[12, 7, 3, 0]
[10, 0, 9, 1]
[11, 10, 9, 0]
[5, 3, 11, 1]
[14, 9, 11, 13]
[1, 4, 3, 6]
[2, 6, 14, 8]
[14, 8, 9, 0]
[12, 0, 2, 6]
[9, 2, 4, 14]
[4, 0, 14, 8]
[2, 4, 12, 11]
[0, 14, 3, 5]
[5, 2, 13, 14]
[13, 14, 5, 0]
[8, 4, 7, 11]
[7, 6, 3, 11]
[14, 12, 1, 4]
[4, 14, 2, 13]
[3, 5, 10, 4]
[3, 4, 5, 0]
[12, 7, 5, 11]
[7, 0, 12, 8]
[10, 0, 11, 9]
[14, 7, 2, 8]
[11, 1, 8, 5]
[6, 3, 7, 2]
[9, 0, 6, 14]
[5, 14, 8, 1]
[3, 8, 11, 12]
[1, 14, 12, 9]
[4, 0, 2, 11]
[9, 1, 5, 6]
[9, 12, 0, 4]
[13, 1, 3, 5]
[11, 1, 13, 0]
[2, 7, 14, 11]
[7, 5, 6, 11]
[7, 12, 14, 9]
[10, 0, 5, 3]
[9, 10, 4, 8]
[9, 7, 13, 1]
[0, 4, 3, 2]
[11, 0, 3, 1]
[10, 8, 14, 0]
[0, 1, 12, 7]
[6, 11, 4, 13]
[7, 10, 8, 0]
[1, 6, 7, 13]
[3, 10, 1, 0]
[13, 3, 10, 4]
[8, 14, 6, 3]
[1, 0, 3, 10]
[4, 3, 14, 13]
[6, 7, 3, 13]
[11, 10, 4, 3]
[5, 4, 9, 10]
[6, 5, 11, 8]
[10, 5, 3, 2]
[1, 7, 9, 3]
[3, 1, 5, 12]
[6, 3, 11, 8]
[10, 4, 1, 3]
