P1,P2,...,Pn
[13, 6, 0, 11]
[11, 13, 8, 0]
[13, 10, 6, 11]
[10, 5, 6, 12]
[14, 9, 1, 2]
[7, 13, 1, 2]
[4, 10, 12, 11]
[6, 9, 13, 11]
[11, 6, 2, 9]
[3, 13, 14, 2]
[5, 9, 4, 11]
[11, 12, 4, 6]
[10, 5, 11, 6]
[1, 5, 4, 14]
[5, 4, 0, 9]
[1, 3, 8, 2]
[3, 14, 10, 7]
[4, 2, 13, 0]
[11, 3, 14, 12]
[13, 14, 2, 12]
[6, 8, 13, 9]
[9, 7, 1, 10]
[11, 14, 6, 2]
[3, 5, 13, 7]
[12, 10, 8, 5]
[13, 4, 11, 14]
[2, 10, 13, 7]
[14, 10, 9, 5]
[7, 2, 0, 12]
[10, 11, 13, 5]
[4, 3, 8, 13]
[8, 13, 6, 10]
[4, 8, 3, 7]
[14, 8, 5, 9]
[13, 0, 7, 11]
[12, 2, 3, 0]
[8, 10, 1, 11]
[13, 9, 7, 11]
[14, 9, 3, 1]
[1, 11, 12, 0]
[1, 13, 5, 0]
[2, 8, 11, 14]
[4, 7, 8, 14]
[0, 1, 10, 4]
[12, 13, 7, 14]
[2, 7, 12, 6]
[3, 7, 14, 12]
[11, 13, 6, 8]
[8, 1, 12, 4]
[10, 1, 13, 3]
[8, 4, 5, 2]
[10, 11, 7, 12]
[9, 10, 6, 7]
[10, 4, 11, 3]
[7, 3, 0, 13]
[7, 10, 3, 2]
[12, 11, 5, 7]
[6, 2, 13, 9]
[3, 14, 7, 9]
[9, 7, 5, 3]
[10, 12, 2, 8]
[8, 14, 13, 10]
[13, 0, 4, 7]
[13, 12, 0, 7]
[12, 4, 9, 8]
[1, 2, 3, 13]
[1, 12, 8, 4]
[1, 6, 10, 14]
[5, 4, 7, 6]
[4, 10, 8, 3]
[7, 13, 8, 11]
[10, 13, 3, 0]
[4, 8, 6, 13]
[3, 5, 6, 14]
[9, 2, 12, 11]
[11, 10, 7, 0]
[8, 0, 7, 4]
[7, 14, 12, 13]
[14, 3, 10, 6]
[4, 3, 2, 12]
[3, 7, 0, 2]
[1, 4, 11, 3]
[8, 14, 10, 13]
[8, 11, 14, 13]
[4, 14, 7, 8]
[14, 2, 11, 7]
[1, 2, 9, 5]
[10, 5, 12, 14]
[14, 5, 6, 13]
[14, 5, 10, 13]
[9, 0, 4, 1]
[7, 11, 2, 14]
[14, 0, 8, 2]
[11, 13, 9, 12]
[13, 10, 3, 4]
[0, 11, 7, 12]
[7, 11, 10, 13]
[12, 2, 13, 1]
[14, 5, 1, 3]
[9, 5, 13, 8]
[4, 14, 13, 2]
[9, 0, 6, 10]
[8, 12, 6, 9]
[0, 10, 9, 12]
[2, 1, 7, 0]
[4, 13, 1, 9]
[11, 8, 12, 4]
[10, 0, 4, 3]
[5, 0, 1, 6]
[11, 8, 6, 13]
[4, 3, 11, 7]
[5, 10, 14, 6]
[9, 13, 12, 0]
[1, 0, 12, 11]
[12, 3, 14, 6]
[0, 4, 5, 6]
[10, 9, 12, 5]
[5, 1, 10, 4]
[11, 8, 9, 6]
[12, 9, 13, 5]
[5, 14, 4, 1]
[2, 0, 1, 6]
