P1,P2,...,Pn
[10, 11, 0, 1]
[11, 2, 13, 0]
[8, 2, 1, 11]
[10, 12, 4, 1]
[9, 8, 5, 7]
[13, 4, 10, 7]
[5, 12, 10, 6]
[10, 9, 2, 3]
[9, 6, 11, 1]
[10, 5, 14, 4]
[5, 8, 13, 6]
[12, 0, 1, 8]
[4, 10, 6, 12]
[12, 0, 11, 4]
[14, 12, 1, 5]
[4, 5, 1, 9]
[10, 1, 11, 7]
[3, 6, 10, 0]
[13, 9, 12, 0]
[4, 6, 2, 9]
[11, 4, 1, 3]
[14, 6, 8, 13]
[11, 0, 5, 3]
[5, 7, 4, 9]
[9, 13, 12, 10]
[1, 8, 0, 10]
[5, 10, 9, 8]
[8, 1, 14, 5]
[12, 10, 1, 0]
[9, 14, 7, 11]
[7, 4, 1, 14]
[4, 5, 6, 14]
[1, 9, 2, 11]
[1, 12, 10, 9]
[12, 5, 9, 11]
[1, 14, 4, 2]
[13, 11, 1, 14]
[7, 8, 13, 3]
[4, 7, 0, 6]
[6, 11, 10, 0]
[12, 14, 5, 8]
[3, 1, 2, 12]
[3, 13, 9, 14]
[11, 6, 12, 0]
[3, 1, 9, 7]
[13, 9, 4, 1]
[3, 6, 5, 0]
[13, 7, 10, 4]
[10, 8, 14, 3]
[12, 9, 10, 7]
[4, 12, 10, 14]
[7, 11, 2, 14]
[4, 2, 13, 3]
[2, 10, 0, 5]
[2, 1, 4, 6]
[13, 10, 2, 9]
