P1,P2,...,Pn
[10, 7, 6, 5, 0]
[7, 11, 3, 5, 8]
[12, 8, 14, 3, 5]
[12, 1, 2, 14, 0]
[10, 13, 6, 2, 11]
[13, 14, 6, 12, 0]
[7, 5, 13, 0, 8]
[3, 2, 10, 5, 9]
[6, 0, 11, 13, 5]
[8, 1, 11, 9, 7]
[10, 12, 4, 8, 6]
[1, 11, 8, 3, 10]
[1, 6, 7, 5, 2]
[7, 5, 12, 0, 13]
[11, 8, 2, 3, 4]
[6, 12, 2, 0, 1]
[6, 2, 4, 5, 14]
[12, 5, 13, 3, 9]
[14, 1, 13, 4, 5]
[12, 3, 0, 1, 14]
[12, 9, 14, 13, 7]
[2, 9, 7, 12, 5]
[1, 12, 6, 7, 2]
[9, 3, 4, 8, 5]
[6, 7, 11, 3, 13]
[3, 9, 4, 10, 2]
[9, 4, 2, 3, 11]
[2, 10, 8, 12, 0]
[1, 14, 9, 10, 3]
[10, 12, 3, 13, 11]
[6, 13, 11, 1, 2]
[3, 4, 14, 8, 6]
[2, 10, 0, 4, 8]
[10, 9, 0, 3, 7]
[6, 10, 0, 13, 5]
[0, 1, 10, 7, 6]
[14, 3, 9, 4, 10]
[2, 6, 13, 9, 5]
[12, 14, 6, 7, 11]
[2, 7, 13, 1, 12]
[6, 5, 12, 8, 4]
[11, 13, 10, 3, 2]
[11, 12, 4, 10, 5]
[9, 6, 11, 1, 12]
[7, 4, 8, 10, 0]
[13, 9, 3, 14, 10]
[12, 7, 5, 4, 0]
[2, 1, 13, 7, 0]
[11, 1, 14, 7, 8]
[3, 5, 11, 10, 7]
[7, 5, 2, 14, 11]
[7, 2, 1, 4, 14]
[8, 14, 7, 10, 9]
[12, 9, 0, 2, 3]
[0, 2, 3, 7, 9]
[14, 7, 6, 9, 3]
[0, 8, 9, 14, 13]
[2, 8, 12, 0, 1]
[10, 3, 8, 2, 0]
[3, 8, 4, 7, 13]
[3, 11, 7, 0, 9]
[4, 6, 14, 0, 8]
[11, 10, 7, 9, 3]
[7, 11, 4, 10, 14]
[8, 14, 6, 4, 2]
[14, 9, 12, 1, 6]
[7, 3, 9, 2, 11]
[11, 12, 13, 2, 0]
[14, 9, 11, 12, 8]
[4, 11, 1, 8, 13]
[10, 6, 12, 7, 11]
[7, 10, 0, 11, 6]
[0, 10, 2, 5, 8]
[5, 3, 9, 2, 1]
[13, 1, 3, 4, 9]
[8, 14, 0, 4, 1]
[6, 2, 8, 12, 9]
[8, 10, 1, 5, 11]
[0, 8, 6, 12, 1]
[10, 1, 6, 11, 7]
[3, 2, 12, 6, 8]
[9, 1, 7, 6, 4]
[13, 8, 0, 7, 1]
[2, 7, 0, 3, 11]
[12, 5, 11, 14, 9]
[13, 12, 4, 1, 11]
[2, 13, 12, 0, 4]
[7, 0, 9, 14, 4]
[11, 7, 14, 0, 10]
[3, 14, 4, 6, 1]
[4, 6, 9, 0, 10]
[0, 1, 12, 10, 7]
[5, 0, 10, 14, 3]
[11, 10, 4, 6, 0]
[4, 11, 12, 7, 8]
[5, 10, 11, 9, 12]
[7, 12, 2, 9, 11]
[11, 3, 4, 6, 5]
[14, 5, 1, 8, 3]
[10, 4, 13, 6, 3]
[12, 6, 10, 14, 7]
[14, 0, 12, 3, 10]
[11, 8, 7, 0, 6]
[14, 6, 10, 9, 4]
[13, 10, 6, 5, 14]
[12, 0, 1, 8, 11]
[5, 12, 2, 0, 6]
[3, 1, 12, 5, 10]
[14, 2, 4, 1, 0]
[6, 13, 1, 9, 3]
[10, 8, 13, 9, 14]
[11, 4, 3, 7, 5]
[8, 13, 10, 2, 0]
[1, 6, 4, 7, 5]
[6, 9, 10, 1, 2]
[2, 6, 9, 3, 0]
[13, 14, 8, 7, 6]
[10, 1, 6, 4, 2]
[1, 5, 12, 0, 2]
[12, 13, 10, 5, 4]
[10, 1, 4, 5, 11]
[12, 11, 7, 13, 0]
[0, 5, 9, 6, 12]
[5, 6, 10, 3, 11]
[6, 12, 0, 1, 2]
[6, 9, 0, 12, 4]
[14, 3, 8, 9, 7]
[14, 10, 13, 0, 6]
[4, 8, 12, 6, 0]
[14, 7, 4, 9, 1]
[0, 5, 6, 4, 3]
[10, 13, 4, 11, 12]
[13, 11, 6, 12, 10]
[14, 8, 12, 4, 3]
