P1,P2,...,Pn
[3, 1, 8, 4, 12]
[1, 4, 8, 13, 10]
[6, 11, 4, 10, 7]
[11, 0, 9, 2, 10]
[14, 8, 6, 11, 9]
[14, 9, 11, 6, 2]
[6, 10, 7, 2, 3]
[10, 14, 3, 0, 1]
[5, 11, 6, 12, 4]
[11, 12, 14, 10, 13]
[7, 6, 14, 13, 3]
[5, 0, 3, 14, 6]
[11, 13, 7, 1, 14]
[14, 4, 8, 11, 10]
[4, 3, 1, 6, 5]
[10, 1, 13, 3, 8]
[0, 12, 10, 2, 14]
[11, 7, 14, 13, 8]
[2, 7, 8, 14, 9]
[8, 3, 2, 6, 1]
[13, 10, 4, 2, 12]
[11, 13, 3, 4, 2]
[3, 11, 10, 12, 6]
[6, 13, 10, 0, 9]
[3, 4, 9, 2, 13]
[0, 11, 1, 5, 13]
[5, 0, 8, 4, 3]
[9, 14, 2, 1, 5]
[7, 5, 11, 3, 0]
[0, 13, 8, 12, 9]
[4, 0, 6, 14, 10]
[9, 7, 8, 11, 3]
[2, 1, 3, 12, 6]
[6, 8, 5, 14, 3]
[8, 10, 11, 1, 0]
[11, 10, 8, 0, 14]
[14, 1, 2, 13, 6]
[12, 14, 13, 2, 0]
[6, 10, 4, 13, 2]
[12, 7, 3, 1, 4]
[0, 3, 11, 5, 4]
[4, 9, 12, 11, 0]
[0, 4, 1, 7, 8]
[0, 5, 6, 12, 11]
[9, 11, 4, 12, 1]
[12, 8, 4, 0, 3]
[10, 4, 1, 11, 14]
[11, 9, 7, 2, 12]
[13, 11, 8, 3, 4]
[2, 0, 14, 8, 7]
[2, 13, 9, 7, 5]
[13, 5, 1, 4, 3]
[7, 1, 8, 10, 4]
[2, 13, 6, 11, 0]
[3, 13, 0, 10, 4]
[5, 13, 14, 3, 0]
[12, 1, 6, 14, 0]
[14, 4, 2, 12, 5]
[11, 1, 12, 0, 14]
[7, 10, 8, 12, 3]
[11, 4, 6, 5, 0]
[2, 7, 14, 12, 5]
[5, 14, 13, 11, 4]
[13, 7, 5, 0, 9]
[5, 4, 0, 11, 1]
[12, 9, 6, 7, 1]
[1, 3, 5, 7, 0]
[4, 10, 5, 13, 9]
[5, 13, 6, 8, 11]
[0, 1, 3, 11, 9]
[13, 12, 7, 14, 0]
[13, 11, 4, 6, 8]
[14, 1, 4, 13, 10]
[5, 13, 9, 4, 3]
[10, 11, 1, 9, 5]
[5, 0, 4, 1, 3]
[10, 8, 1, 0, 12]
[8, 14, 12, 11, 3]
[1, 12, 10, 13, 8]
[9, 12, 8, 4, 13]
[12, 4, 14, 9, 11]
[2, 0, 3, 10, 4]
[7, 8, 3, 4, 2]
[1, 11, 6, 2, 0]
[12, 9, 11, 2, 7]
[6, 0, 2, 3, 1]
[10, 9, 11, 3, 6]
[10, 13, 9, 11, 5]
[5, 10, 7, 11, 13]
[10, 11, 6, 0, 7]
[11, 12, 13, 9, 1]
[5, 8, 13, 7, 14]
[4, 3, 2, 6, 12]
[13, 14, 1, 5, 11]
[14, 9, 10, 6, 4]
[4, 9, 11, 6, 7]
[14, 10, 4, 8, 12]
[10, 6, 8, 3, 9]
[4, 10, 3, 9, 6]
[10, 13, 4, 9, 1]
