P1,P2,...,Pn
[4, 14, 5, 2, 13]
[1, 8, 2, 0, 3]
[10, 5, 0, 11, 12]
[14, 2, 3, 10, 6]
[6, 7, 2, 9, 10]
[9, 12, 3, 7, 6]
[12, 13, 5, 9, 14]
[3, 9, 13, 6, 11]
[13, 0, 7, 12, 14]
[3, 1, 2, 7, 10]
[0, 8, 5, 4, 7]
[9, 1, 13, 8, 10]
[14, 5, 6, 13, 2]
[8, 7, 13, 9, 12]
[7, 8, 12, 3, 2]
[14, 1, 2, 9, 7]
[12, 6, 3, 5, 4]
[14, 0, 2, 13, 7]
[3, 1, 4, 12, 7]
[7, 9, 8, 1, 11]
[14, 7, 12, 11, 13]
[10, 14, 4, 5, 0]
[3, 12, 0, 1, 4]
[6, 5, 4, 7, 12]
[5, 11, 14, 13, 6]
[0, 4, 14, 6, 10]
[9, 4, 13, 8, 10]
[0, 11, 5, 8, 13]
[14, 2, 1, 10, 6]
[7, 9, 5, 10, 12]
[0, 11, 9, 4, 10]
[4, 2, 1, 7, 5]
[2, 0, 11, 5, 4]
[10, 13, 14, 2, 11]
[9, 6, 11, 12, 14]
[10, 4, 5, 12, 11]
[0, 11, 5, 9, 3]
[9, 3, 14, 11, 4]
[10, 8, 13, 5, 0]
[8, 1, 11, 9, 2]
[14, 12, 5, 13, 0]
[14, 12, 10, 6, 1]
[4, 0, 2, 9, 6]
[6, 2, 0, 5, 8]
[7, 11, 0, 4, 5]
[13, 10, 1, 4, 14]
[3, 0, 5, 13, 12]
[5, 1, 4, 13, 3]
[4, 9, 3, 10, 8]
[10, 4, 14, 0, 2]
[9, 2, 12, 13, 0]
[10, 11, 1, 12, 9]
[12, 11, 3, 9, 1]
[5, 3, 4, 10, 2]
[2, 6, 9, 11, 7]
[0, 10, 8, 5, 6]
[10, 2, 4, 6, 14]
[8, 1, 11, 5, 3]
[14, 11, 5, 3, 9]
[14, 9, 6, 4, 8]
[0, 10, 7, 4, 14]
[5, 3, 2, 4, 10]
[1, 11, 14, 10, 6]
[11, 7, 3, 5, 6]
[5, 11, 0, 12, 9]
[5, 13, 12, 3, 1]
[11, 9, 5, 4, 2]
[14, 5, 8, 9, 3]
[14, 11, 7, 8, 4]
[12, 0, 9, 10, 7]
[9, 12, 4, 13, 0]
[5, 1, 0, 3, 9]
[9, 8, 2, 13, 14]
[5, 8, 6, 14, 4]
[0, 7, 3, 6, 10]
[4, 7, 10, 13, 8]
[6, 9, 0, 10, 7]
[13, 9, 8, 5, 2]
[8, 14, 4, 2, 12]
[1, 11, 8, 14, 3]
[6, 7, 8, 12, 9]
[0, 7, 14, 3, 6]
[0, 3, 4, 12, 6]
[5, 7, 9, 2, 3]
[5, 12, 0, 13, 10]
[2, 8, 6, 5, 4]
[14, 12, 2, 10, 9]
[9, 0, 5, 3, 14]
[7, 5, 0, 9, 10]
[9, 8, 0, 2, 12]
[1, 8, 7, 9, 13]
[3, 1, 2, 12, 13]
[12, 3, 8, 11, 2]
[4, 8, 0, 12, 9]
[2, 5, 1, 9, 12]
[9, 1, 12, 11, 6]
[5, 2, 3, 0, 9]
[3, 4, 13, 0, 14]
[9, 12, 11, 7, 4]
[10, 3, 13, 14, 9]
[6, 9, 4, 0, 3]
