P1,P2,...,Pn
[14, 0, 8, 7]
[12, 8, 6, 11]
[9, 12, 11, 3]
[10, 5, 11, 1]
[1, 7, 9, 2]
[1, 13, 0, 8]
[2, 12, 5, 0]
[4, 1, 12, 0]
[2, 5, 8, 10]
[12, 2, 7, 6]
[12, 14, 7, 2]
[9, 8, 6, 13]
[5, 8, 12, 7]
[6, 7, 10, 2]
[5, 7, 13, 2]
[8, 9, 7, 4]
[10, 8, 5, 2]
[2, 0, 13, 11]
[14, 5, 3, 8]
[6, 8, 12, 4]
[2, 7, 5, 10]
[9, 11, 2, 3]
[12, 10, 13, 4]
[7, 8, 9, 2]
[5, 2, 13, 14]
[9, 3, 6, 11]
[12, 9, 1, 2]
[14, 10, 6, 8]
[2, 9, 0, 1]
[5, 3, 13, 1]
[3, 10, 4, 8]
[2, 13, 5, 14]
[7, 10, 9, 5]
[10, 14, 12, 0]
[2, 1, 0, 5]
[2, 12, 5, 9]
[3, 9, 8, 12]
[14, 1, 10, 9]
[11, 2, 14, 5]
[3, 13, 6, 10]
[3, 11, 1, 7]
[2, 6, 11, 0]
[11, 14, 6, 0]
[3, 12, 8, 11]
[2, 9, 0, 4]
[12, 1, 10, 9]
[5, 6, 7, 12]
[12, 11, 2, 8]
[2, 1, 7, 0]
[2, 10, 13, 9]
[11, 9, 13, 3]
[10, 1, 7, 9]
[8, 9, 13, 10]
[0, 7, 14, 10]
[14, 7, 6, 4]
[2, 14, 13, 4]
[6, 9, 12, 3]
[14, 2, 3, 13]
[4, 11, 8, 6]
[6, 7, 5, 13]
[12, 3, 11, 9]
[8, 11, 7, 12]
[11, 14, 8, 5]
[6, 0, 12, 7]
[14, 8, 0, 11]
[13, 2, 6, 1]
[5, 9, 11, 7]
[5, 10, 7, 12]
[2, 7, 14, 13]
[2, 6, 1, 10]
[8, 1, 11, 13]
[5, 0, 3, 14]
[5, 9, 13, 4]
[5, 11, 0, 7]
[0, 2, 1, 7]
[0, 8, 9, 3]
[3, 0, 13, 2]
[5, 8, 14, 6]
[6, 3, 1, 10]
[6, 2, 14, 7]
[7, 10, 11, 13]
[7, 3, 13, 14]
[2, 12, 10, 0]
[0, 8, 4, 11]
[1, 9, 0, 5]
[9, 6, 7, 5]
[0, 13, 3, 1]
[10, 12, 0, 13]
[11, 13, 4, 10]
[0, 7, 12, 14]
[9, 10, 3, 5]
[8, 12, 3, 5]
[13, 4, 7, 8]
[14, 10, 4, 9]
[14, 7, 11, 10]
[1, 10, 14, 9]
[3, 7, 9, 14]
[14, 2, 6, 10]
[14, 6, 1, 7]
[10, 14, 9, 0]
[9, 3, 11, 7]
[7, 3, 13, 0]
[1, 6, 7, 0]
[9, 1, 6, 7]
[3, 2, 10, 5]
[2, 12, 7, 9]
[4, 9, 2, 13]
[14, 6, 13, 0]
[7, 14, 2, 9]
[10, 12, 7, 14]
[2, 5, 6, 13]
[10, 0, 2, 1]
[14, 9, 3, 7]
[0, 2, 9, 11]
[3, 12, 6, 4]
[4, 7, 8, 2]
[13, 9, 2, 14]
[7, 8, 0, 10]
[5, 2, 8, 0]
[13, 14, 7, 2]
[8, 10, 1, 0]
[12, 2, 9, 8]
[4, 5, 0, 12]
[6, 10, 5, 0]
[13, 11, 4, 10]
[9, 3, 0, 6]
[10, 3, 1, 8]
[7, 4, 2, 0]
[7, 13, 6, 1]
[0, 4, 5, 7]
[0, 3, 13, 6]
[9, 14, 7, 10]
[8, 2, 0, 3]
[10, 9, 7, 2]
[13, 12, 5, 3]
[3, 6, 10, 1]
[12, 9, 3, 0]
[7, 13, 10, 8]
[10, 3, 9, 11]
[5, 6, 7, 3]
[13, 10, 12, 3]
[10, 0, 6, 13]
[8, 0, 3, 1]
[2, 13, 11, 10]
[2, 5, 10, 0]
[1, 2, 4, 0]
[10, 14, 3, 1]
[3, 13, 5, 1]
[0, 8, 14, 10]
[7, 12, 3, 8]
[4, 5, 3, 8]
[7, 6, 8, 10]
[3, 12, 4, 8]
[4, 12, 14, 3]
[0, 9, 12, 10]
[5, 0, 9, 6]
[4, 14, 12, 10]
[12, 1, 5, 4]
[14, 3, 8, 10]
[5, 10, 8, 14]
[0, 7, 4, 13]
