P1,P2,...,Pn
[11, 4, 2, 1]
[0, 11, 6, 13]
[1, 13, 11, 14]
[0, 11, 8, 7]
[10, 0, 2, 9]
[11, 2, 6, 0]
[11, 12, 7, 0]
[0, 10, 2, 1]
[2, 7, 0, 13]
[4, 14, 0, 7]
[3, 5, 6, 4]
[5, 7, 14, 9]
[3, 7, 4, 11]
[1, 2, 7, 9]
[4, 8, 7, 11]
[5, 2, 12, 9]
[7, 0, 9, 6]
[7, 6, 3, 11]
[10, 6, 9, 1]
[0, 8, 5, 12]
[3, 7, 6, 5]
[5, 1, 9, 3]
[14, 6, 4, 0]
[12, 9, 2, 1]
[4, 12, 11, 2]
[11, 14, 6, 3]
[7, 10, 14, 4]
[4, 13, 7, 14]
[13, 14, 11, 0]
[4, 10, 7, 12]
[14, 8, 6, 4]
[13, 2, 1, 8]
[4, 6, 9, 0]
[5, 10, 4, 9]
[11, 8, 7, 13]
[0, 9, 11, 8]
[12, 4, 10, 13]
[11, 14, 10, 2]
[12, 3, 14, 13]
[10, 13, 0, 1]
[14, 1, 3, 8]
[6, 7, 4, 3]
[2, 5, 1, 6]
[7, 11, 9, 0]
[13, 10, 0, 5]
[12, 10, 3, 5]
[2, 0, 12, 4]
[13, 6, 8, 10]
[4, 0, 12, 14]
[8, 4, 1, 2]
[4, 10, 5, 14]
[12, 14, 6, 7]
[1, 4, 10, 9]
[4, 3, 14, 13]
[4, 13, 0, 6]
[1, 9, 12, 14]
[5, 8, 12, 2]
[6, 8, 10, 1]
[2, 7, 3, 4]
[3, 14, 13, 5]
[0, 9, 11, 14]
[7, 5, 9, 14]
[6, 10, 13, 2]
[7, 8, 2, 3]
[3, 6, 11, 14]
[11, 8, 4, 3]
[5, 14, 2, 7]
[4, 12, 5, 2]
[2, 4, 6, 8]
[7, 13, 6, 14]
[0, 2, 14, 3]
[0, 2, 12, 5]
[2, 0, 5, 11]
[3, 4, 11, 0]
[11, 3, 2, 12]
[5, 13, 2, 11]
[13, 4, 9, 10]
[12, 6, 5, 11]
[8, 12, 9, 14]
[13, 5, 14, 0]
[8, 3, 11, 7]
[12, 8, 0, 5]
[6, 9, 0, 14]
[4, 7, 3, 6]
[9, 10, 12, 2]
[12, 11, 13, 4]
[0, 2, 11, 10]
[14, 5, 3, 10]
[14, 13, 1, 4]
[8, 5, 7, 3]
[9, 10, 13, 7]
[5, 3, 2, 14]
[11, 3, 9, 5]
[4, 10, 1, 7]
[8, 12, 7, 4]
[0, 7, 1, 14]
[2, 8, 6, 1]
[12, 14, 6, 7]
[10, 3, 0, 4]
[0, 6, 13, 5]
[13, 2, 10, 1]
[3, 12, 1, 14]
[12, 1, 8, 3]
[8, 4, 10, 0]
[6, 3, 12, 0]
[6, 8, 5, 1]
[11, 0, 8, 14]
[5, 4, 14, 1]
[4, 12, 2, 14]
[5, 1, 14, 10]
[5, 3, 10, 9]
[2, 7, 13, 11]
[13, 5, 6, 14]
[13, 9, 3, 2]
[3, 7, 4, 13]
[10, 13, 6, 9]
[7, 6, 5, 12]
[7, 3, 14, 2]
[9, 10, 6, 8]
[5, 9, 13, 7]
[10, 5, 14, 6]
[1, 3, 11, 14]
[8, 5, 0, 14]
[4, 3, 14, 11]
[9, 3, 14, 7]
[2, 3, 11, 14]
[6, 0, 12, 9]
[3, 5, 11, 10]
[3, 12, 14, 1]
[2, 1, 11, 6]
[7, 14, 1, 4]
[7, 5, 4, 11]
[7, 9, 3, 6]
[7, 0, 4, 14]
[11, 14, 3, 9]
[13, 1, 10, 5]
[10, 9, 14, 7]
[3, 2, 1, 7]
[0, 10, 9, 1]
[0, 10, 1, 8]
[14, 4, 0, 1]
[14, 5, 6, 0]
[9, 7, 14, 6]
[6, 5, 0, 2]
[6, 5, 7, 1]
[12, 1, 4, 0]
[13, 0, 4, 5]
[14, 11, 13, 0]
[10, 13, 2, 8]
[6, 11, 9, 3]
[7, 1, 4, 13]
[1, 13, 11, 8]
[4, 0, 9, 1]
