P1,P2,...,Pn
[5, 0, 9, 10]
[3, 9, 7, 11]
[9, 8, 5, 7]
[14, 1, 0, 6]
[7, 9, 13, 0]
[10, 8, 6, 5]
[11, 6, 2, 10]
[10, 11, 13, 7]
[3, 13, 12, 5]
[5, 14, 1, 3]
[13, 2, 3, 1]
[5, 8, 3, 10]
[2, 12, 1, 0]
[5, 14, 4, 13]
[13, 0, 1, 2]
[3, 6, 11, 2]
[0, 3, 5, 13]
[3, 2, 4, 14]
[7, 9, 4, 5]
[11, 0, 4, 1]
[1, 3, 12, 9]
[11, 0, 10, 1]
[2, 1, 7, 8]
[1, 10, 5, 6]
[1, 14, 2, 5]
[0, 3, 13, 9]
[5, 14, 11, 12]
[11, 2, 10, 12]
[8, 5, 13, 1]
[5, 9, 10, 1]
[12, 4, 5, 9]
[11, 6, 4, 7]
[10, 9, 6, 12]
[7, 2, 14, 9]
[13, 0, 4, 3]
[7, 6, 10, 12]
[6, 12, 5, 13]
[8, 1, 14, 12]
[8, 11, 4, 7]
[0, 4, 8, 13]
[13, 7, 3, 14]
[14, 13, 9, 12]
[11, 14, 6, 10]
[7, 10, 0, 6]
[3, 14, 7, 11]
[8, 2, 4, 13]
[12, 2, 13, 11]
[12, 4, 9, 7]
[1, 8, 14, 13]
[10, 2, 0, 14]
[3, 14, 1, 11]
[5, 14, 12, 8]
[10, 3, 5, 8]
[12, 5, 11, 10]
[2, 10, 3, 9]
[2, 8, 5, 7]
[1, 12, 0, 11]
[7, 8, 13, 5]
[2, 0, 13, 5]
[14, 7, 6, 4]
[4, 14, 9, 7]
[2, 13, 4, 3]
[10, 2, 12, 11]
[1, 4, 11, 12]
[4, 14, 13, 10]
[2, 13, 7, 0]
[4, 11, 5, 9]
[8, 3, 6, 2]
[1, 14, 11, 13]
[6, 1, 7, 13]
[9, 6, 11, 4]
[11, 4, 10, 1]
[10, 1, 9, 12]
[7, 9, 13, 3]
[6, 1, 3, 10]
[2, 9, 1, 0]
[9, 11, 3, 4]
[0, 4, 12, 9]
[4, 11, 5, 13]
[4, 5, 0, 12]
[4, 12, 7, 11]
[0, 6, 3, 12]
[12, 4, 1, 8]
[12, 9, 2, 4]
[6, 14, 7, 2]
[12, 7, 6, 13]
[6, 5, 7, 14]
[4, 2, 10, 11]
[10, 13, 3, 12]
[2, 7, 12, 6]
[4, 3, 5, 1]
[5, 14, 3, 13]
[5, 12, 3, 9]
[2, 7, 13, 3]
[14, 7, 2, 6]
[2, 4, 13, 3]
[3, 4, 8, 10]
[3, 1, 9, 4]
[4, 11, 2, 5]
[0, 11, 8, 9]
[12, 5, 8, 2]
[5, 3, 13, 6]
[13, 3, 14, 12]
[5, 13, 1, 14]
[3, 11, 13, 7]
[2, 1, 14, 7]
[5, 7, 13, 10]
[13, 5, 3, 11]
[5, 7, 2, 4]
[5, 11, 8, 13]
[6, 10, 9, 2]
[3, 8, 1, 0]
[2, 0, 6, 1]
[14, 11, 4, 0]
[1, 2, 6, 5]
[10, 6, 2, 11]
[5, 7, 8, 2]
[9, 13, 8, 12]
[3, 6, 9, 2]
[4, 9, 7, 14]
[3, 11, 13, 2]
[14, 7, 13, 12]
[6, 7, 9, 1]
[5, 8, 1, 11]
[13, 11, 9, 7]
[9, 8, 0, 13]
[1, 12, 0, 8]
[7, 13, 2, 3]
[11, 1, 10, 12]
[12, 14, 6, 8]
[4, 1, 7, 8]
[10, 12, 2, 7]
[10, 6, 7, 9]
[2, 10, 6, 4]
[13, 10, 1, 12]
[3, 11, 9, 6]
[4, 0, 11, 3]
[8, 0, 5, 12]
[11, 4, 1, 3]
[3, 9, 11, 12]
[13, 2, 1, 4]
[11, 3, 8, 10]
[12, 10, 2, 7]
[2, 14, 7, 11]
[3, 13, 2, 7]
[13, 10, 12, 11]
[10, 0, 4, 13]
[6, 13, 10, 8]
[14, 13, 0, 1]
[7, 4, 6, 13]
[9, 0, 8, 11]
[1, 0, 6, 2]
[10, 5, 2, 7]
[14, 9, 7, 10]
[13, 11, 14, 8]
[13, 14, 1, 2]
[12, 10, 11, 2]
[11, 7, 5, 9]
[12, 5, 2, 1]
[11, 2, 8, 13]
[2, 6, 10, 5]
[10, 4, 1, 11]
[6, 11, 13, 0]
[2, 10, 12, 0]
[2, 9, 8, 7]
[9, 5, 2, 1]
[9, 13, 3, 7]
[5, 13, 2, 4]
[6, 4, 8, 1]
[11, 0, 12, 14]
[3, 11, 2, 5]
[5, 3, 6, 14]
[0, 4, 5, 1]
[5, 14, 10, 3]
[5, 0, 1, 8]
[10, 6, 7, 13]
[5, 7, 10, 1]
[13, 14, 1, 7]
[10, 9, 6, 5]
[8, 5, 13, 6]
[5, 3, 4, 0]
[11, 6, 9, 12]
[5, 1, 7, 14]
[4, 12, 10, 5]
[14, 8, 5, 13]
[2, 6, 11, 10]
[14, 12, 4, 3]
[10, 8, 0, 3]
[9, 12, 14, 10]
[12, 7, 6, 0]
[0, 13, 1, 8]
[0, 12, 9, 4]
[11, 5, 7, 1]
[7, 10, 6, 1]
[8, 3, 9, 4]
[14, 0, 5, 12]
[4, 3, 7, 14]
[9, 5, 0, 7]
[12, 1, 6, 5]
