P1,P2,...,Pn
[6, 13, 9, 11]
[13, 3, 8, 14]
[10, 9, 1, 11]
[13, 6, 11, 7]
[4, 5, 10, 11]
[7, 13, 2, 6]
[10, 2, 14, 8]
[10, 6, 0, 13]
[11, 5, 8, 13]
[14, 13, 2, 6]
[7, 4, 3, 8]
[6, 2, 3, 13]
[13, 4, 11, 12]
[8, 1, 2, 7]
[0, 1, 3, 5]
[12, 1, 5, 8]
[14, 5, 10, 4]
[13, 6, 11, 12]
[7, 5, 4, 8]
[13, 0, 2, 12]
[4, 1, 11, 10]
[7, 5, 6, 0]
[0, 4, 2, 13]
[2, 7, 8, 0]
[1, 5, 2, 10]
[14, 12, 11, 1]
[4, 6, 5, 2]
[8, 1, 3, 13]
[10, 8, 14, 11]
[1, 4, 8, 12]
[1, 0, 8, 14]
[1, 7, 8, 12]
[14, 4, 9, 11]
[11, 5, 8, 3]
[12, 13, 3, 0]
[4, 13, 2, 8]
[2, 10, 13, 11]
[6, 12, 8, 7]
[9, 5, 11, 4]
[10, 14, 12, 7]
[7, 9, 0, 13]
[6, 8, 0, 10]
[0, 8, 14, 10]
[6, 2, 0, 14]
[11, 8, 2, 3]
[10, 7, 1, 11]
[5, 6, 2, 1]
[3, 14, 6, 9]
[7, 8, 0, 6]
[11, 3, 1, 0]
[4, 0, 8, 11]
[6, 2, 5, 13]
[6, 0, 2, 7]
[9, 6, 12, 5]
[5, 4, 0, 10]
[5, 2, 13, 0]
[1, 11, 4, 10]
[11, 12, 10, 3]
[8, 1, 13, 9]
[12, 1, 2, 11]
[10, 3, 12, 0]
[5, 10, 1, 9]
[9, 11, 0, 2]
[7, 5, 6, 14]
[4, 9, 5, 13]
[10, 4, 3, 7]
[2, 0, 12, 7]
[5, 1, 6, 10]
[4, 8, 12, 0]
[12, 4, 10, 3]
[8, 1, 12, 13]
[5, 8, 6, 7]
[10, 0, 5, 12]
[7, 0, 8, 6]
[5, 10, 4, 13]
[8, 1, 12, 9]
[14, 8, 5, 10]
[2, 3, 9, 11]
[1, 3, 5, 7]
[11, 12, 9, 7]
[14, 11, 6, 4]
[6, 9, 5, 8]
[1, 4, 0, 2]
[2, 8, 4, 3]
[6, 5, 14, 8]
[0, 14, 10, 13]
[7, 10, 6, 14]
[7, 8, 2, 6]
[3, 4, 6, 5]
[0, 2, 10, 3]
[11, 0, 12, 3]
[8, 1, 7, 10]
[0, 13, 2, 11]
[2, 3, 5, 7]
[1, 6, 5, 13]
[12, 0, 14, 10]
[5, 3, 12, 0]
[3, 12, 10, 9]
[11, 13, 6, 14]
[8, 5, 14, 1]
[4, 10, 7, 13]
