P1,P2,...,Pn
[7, 6, 11, 0]
[3, 13, 1, 10]
[10, 3, 12, 6]
[9, 12, 3, 5]
[14, 3, 4, 5]
[1, 13, 3, 9]
[13, 0, 7, 6]
[7, 3, 11, 14]
[6, 1, 0, 7]
[6, 0, 9, 5]
[11, 1, 5, 4]
[12, 4, 7, 5]
[6, 10, 8, 14]
[9, 3, 5, 14]
[12, 14, 2, 6]
[13, 8, 1, 3]
[5, 7, 11, 13]
[12, 8, 14, 5]
[7, 8, 4, 14]
[13, 2, 11, 5]
[11, 1, 3, 10]
[10, 7, 3, 2]
[3, 2, 11, 9]
[3, 9, 2, 13]
[6, 8, 0, 5]
[11, 8, 12, 1]
[9, 1, 10, 13]
[14, 10, 8, 7]
[12, 14, 3, 2]
[0, 11, 10, 13]
[8, 4, 7, 3]
[5, 4, 9, 12]
[8, 2, 14, 6]
[3, 9, 4, 8]
[7, 1, 9, 13]
[9, 10, 12, 11]
[6, 3, 2, 13]
[2, 8, 13, 11]
[0, 11, 8, 4]
[9, 12, 10, 4]
[6, 4, 7, 1]
[7, 3, 6, 14]
[8, 5, 13, 14]
[9, 14, 11, 2]
[9, 5, 13, 3]
[2, 3, 12, 10]
[0, 14, 12, 3]
[8, 14, 7, 12]
[13, 6, 2, 4]
[2, 0, 12, 11]
[10, 3, 5, 0]
[6, 0, 10, 8]
[10, 6, 1, 7]
[11, 13, 8, 14]
[14, 6, 2, 7]
[1, 11, 14, 2]
[13, 9, 1, 4]
[11, 6, 2, 12]
[13, 10, 12, 5]
[7, 5, 11, 2]
[14, 5, 2, 13]
[4, 6, 2, 1]
[9, 10, 8, 5]
[9, 6, 2, 14]
[1, 7, 0, 5]
[13, 9, 1, 4]
[14, 9, 13, 11]
[12, 9, 3, 14]
[1, 12, 3, 13]
[5, 12, 9, 13]
[13, 9, 7, 12]
[12, 11, 8, 10]
[2, 0, 11, 3]
[7, 6, 4, 5]
[12, 3, 7, 5]
[1, 10, 0, 13]
[14, 2, 8, 4]
[12, 8, 0, 2]
[4, 13, 9, 3]
[8, 0, 14, 7]
[9, 4, 2, 12]
[1, 13, 3, 9]
[3, 9, 10, 0]
[9, 7, 4, 8]
[8, 13, 4, 12]
[14, 4, 9, 10]
[6, 14, 13, 0]
[9, 14, 6, 12]
[9, 7, 13, 14]
[6, 4, 13, 8]
[12, 1, 13, 2]
[2, 11, 5, 13]
[9, 12, 0, 8]
[5, 8, 2, 3]
[5, 0, 8, 9]
[13, 8, 3, 14]
[2, 8, 0, 7]
[13, 5, 3, 11]
[9, 4, 10, 14]
[5, 6, 10, 3]
[6, 9, 3, 14]
[10, 11, 2, 5]
[0, 7, 2, 8]
[9, 3, 8, 11]
[3, 12, 4, 8]
[12, 6, 4, 11]
[2, 5, 8, 0]
[12, 4, 14, 11]
[6, 1, 0, 11]
[8, 10, 13, 4]
[13, 12, 11, 2]
[7, 3, 2, 10]
[9, 3, 14, 5]
[8, 3, 14, 6]
[3, 4, 1, 14]
[0, 13, 14, 3]
[12, 2, 4, 0]
[10, 1, 12, 13]
[3, 8, 6, 11]
[7, 6, 10, 11]
[8, 4, 7, 6]
[7, 5, 10, 6]
[13, 2, 8, 5]
[0, 10, 13, 2]
[4, 11, 0, 13]
[11, 9, 12, 14]
[10, 3, 14, 5]
[6, 8, 14, 7]
[14, 13, 0, 11]
[9, 0, 3, 5]
[3, 1, 6, 13]
[9, 3, 14, 7]
[8, 4, 1, 13]
[10, 3, 9, 13]
[14, 9, 11, 0]
[5, 14, 9, 12]
[9, 12, 1, 0]
[6, 14, 9, 4]
[6, 2, 4, 7]
[5, 9, 8, 6]
[3, 5, 10, 9]
[5, 13, 10, 6]
[3, 0, 2, 14]
[5, 8, 13, 1]
[6, 7, 13, 5]
[1, 6, 8, 13]
[0, 8, 3, 5]
[3, 10, 4, 8]
[1, 11, 3, 12]
[4, 3, 7, 2]
[3, 8, 10, 0]
[9, 4, 13, 6]
[14, 6, 9, 8]
[3, 12, 8, 1]
[1, 9, 14, 8]
[7, 11, 3, 2]
[13, 4, 8, 1]
[11, 6, 5, 10]
[2, 14, 8, 5]
[14, 0, 2, 5]
[13, 8, 9, 10]
[2, 9, 11, 5]
[6, 12, 3, 11]
[14, 2, 4, 11]
[11, 1, 4, 2]
[11, 8, 9, 6]
[13, 9, 7, 5]
[10, 14, 13, 8]
[10, 4, 2, 13]
[5, 13, 7, 6]
[1, 11, 9, 2]
[13, 1, 4, 10]
[12, 5, 11, 3]
[4, 9, 3, 11]
[4, 10, 0, 2]
[11, 14, 10, 0]
[13, 12, 1, 10]
[9, 6, 13, 11]
[6, 4, 11, 3]
[11, 2, 0, 7]
[7, 4, 2, 3]
[8, 11, 5, 14]
[1, 6, 11, 3]
[11, 9, 0, 7]
[11, 5, 4, 3]
[4, 11, 5, 14]
[6, 10, 13, 7]
[5, 12, 9, 8]
[4, 9, 13, 5]
[4, 12, 3, 1]
[2, 3, 7, 1]
[14, 7, 11, 1]
[8, 14, 7, 6]
[8, 11, 9, 1]
[6, 11, 4, 5]
[5, 11, 6, 4]
[8, 9, 13, 4]
[4, 13, 12, 14]
[14, 1, 8, 0]
[11, 14, 1, 13]
[11, 7, 3, 0]
[0, 1, 9, 12]
[3, 14, 0, 4]
[13, 0, 5, 6]
[14, 11, 10, 3]
[5, 14, 8, 9]
[1, 5, 9, 2]
[12, 6, 4, 1]
[3, 7, 13, 6]
[0, 10, 7, 12]
[12, 3, 4, 8]
[3, 0, 4, 2]
[3, 14, 10, 4]
[12, 9, 13, 7]
[10, 6, 0, 7]
[11, 8, 1, 13]
[1, 6, 4, 0]
[12, 3, 0, 6]
[12, 0, 7, 4]
[7, 9, 10, 4]
[10, 7, 14, 2]
[0, 11, 9, 2]
[13, 2, 11, 9]
[4, 6, 7, 12]
