P1,P2,...,Pn
[7, 12, 4, 2, 0]
[10, 12, 5, 11, 3]
[12, 4, 9, 8, 3]
[6, 0, 12, 2, 3]
[11, 12, 9, 5, 0]
[6, 0, 5, 12, 14]
[8, 4, 9, 2, 0]
[3, 2, 1, 10, 11]
[6, 12, 11, 1, 14]
[4, 11, 13, 3, 6]
[8, 7, 0, 6, 2]
[11, 4, 7, 1, 2]
[7, 0, 6, 11, 14]
[4, 2, 7, 8, 5]
[9, 12, 0, 13, 8]
[7, 0, 3, 5, 14]
[14, 7, 13, 6, 4]
[0, 6, 8, 12, 5]
[12, 0, 13, 8, 14]
[0, 14, 5, 2, 4]
[9, 11, 6, 8, 5]
[1, 14, 3, 4, 12]
[4, 0, 3, 14, 13]
[7, 13, 14, 4, 12]
[6, 10, 1, 9, 0]
[10, 7, 2, 12, 11]
[12, 13, 10, 7, 14]
[8, 4, 5, 7, 11]
[14, 13, 12, 5, 2]
[5, 1, 6, 9, 8]
[12, 8, 2, 7, 10]
[11, 0, 12, 1, 14]
[3, 14, 7, 12, 10]
[4, 10, 13, 6, 5]
[10, 7, 9, 13, 14]
[12, 8, 7, 13, 1]
[3, 12, 8, 0, 6]
[3, 0, 9, 10, 7]
[14, 1, 4, 9, 0]
[2, 7, 8, 0, 9]
[14, 8, 6, 0, 5]
[10, 5, 9, 1, 12]
[2, 8, 1, 5, 9]
[12, 7, 9, 8, 11]
[14, 8, 2, 7, 9]
[8, 0, 11, 3, 9]
[4, 12, 14, 7, 13]
[3, 0, 12, 6, 13]
[14, 4, 11, 7, 13]
[12, 4, 3, 7, 5]
[12, 8, 13, 6, 9]
[7, 13, 9, 5, 14]
[3, 11, 8, 4, 7]
[9, 3, 2, 0, 7]
[11, 1, 14, 13, 3]
[0, 14, 4, 6, 1]
[12, 13, 10, 8, 5]
[4, 2, 9, 11, 8]
[12, 11, 9, 2, 7]
[12, 10, 4, 11, 5]
[8, 3, 5, 1, 11]
[13, 12, 2, 11, 7]
[14, 3, 4, 6, 7]
[5, 13, 2, 14, 1]
[3, 1, 11, 13, 12]
[10, 4, 7, 6, 0]
[13, 4, 9, 6, 0]
[5, 9, 7, 14, 6]
[11, 8, 12, 13, 6]
[6, 12, 7, 13, 8]
[3, 12, 0, 10, 14]
[8, 1, 14, 4, 3]
[9, 6, 4, 7, 14]
[12, 3, 10, 4, 8]
[7, 8, 1, 9, 12]
[8, 0, 2, 1, 14]
[5, 2, 9, 14, 3]
[5, 2, 12, 13, 0]
[3, 9, 8, 10, 13]
[6, 0, 13, 11, 2]
[1, 0, 8, 3, 10]
[13, 1, 5, 10, 9]
[0, 3, 9, 8, 11]
[3, 5, 1, 12, 4]
[8, 10, 3, 0, 7]
[11, 6, 4, 2, 3]
[5, 3, 8, 7, 4]
[11, 9, 1, 4, 0]
[14, 2, 8, 3, 0]
[14, 11, 4, 10, 1]
[2, 6, 5, 10, 14]
[6, 3, 14, 9, 5]
[6, 4, 10, 2, 13]
[1, 8, 10, 13, 0]
[8, 7, 3, 12, 1]
[9, 10, 13, 1, 14]
[4, 12, 13, 8, 1]
[12, 13, 6, 11, 1]
[11, 6, 5, 3, 13]
[12, 7, 11, 10, 1]
[14, 10, 6, 13, 8]
[6, 3, 8, 12, 10]
[12, 13, 2, 8, 5]
[7, 12, 2, 13, 8]
[5, 7, 3, 10, 11]
[1, 2, 10, 4, 14]
[9, 14, 13, 0, 12]
[4, 6, 8, 13, 0]
[1, 7, 0, 5, 2]
[6, 1, 11, 9, 3]
[13, 9, 2, 0, 3]
[2, 4, 12, 6, 5]
[2, 8, 9, 0, 13]
[9, 13, 5, 7, 4]
[8, 9, 3, 5, 10]
[10, 4, 14, 3, 8]
[6, 10, 12, 1, 11]
[6, 12, 9, 4, 8]
[8, 6, 12, 9, 13]
[10, 14, 11, 8, 7]
[6, 12, 8, 5, 9]
[3, 12, 8, 13, 2]
[9, 14, 13, 8, 6]
[9, 3, 7, 10, 11]
[10, 8, 5, 2, 9]
[14, 7, 0, 6, 13]
[4, 0, 6, 3, 2]
[11, 1, 14, 13, 0]
[2, 11, 13, 12, 7]
[9, 13, 2, 5, 3]
[3, 2, 9, 1, 7]
[0, 6, 8, 2, 14]
[2, 4, 12, 0, 7]
[2, 1, 5, 3, 10]
[14, 7, 11, 5, 2]
[3, 2, 5, 0, 14]
[0, 11, 14, 13, 4]
[6, 14, 1, 0, 10]
[7, 5, 4, 8, 14]
[1, 4, 10, 14, 11]
[5, 7, 2, 0, 11]
[2, 12, 3, 10, 6]
[2, 14, 3, 8, 13]
[13, 4, 3, 11, 0]
[0, 9, 7, 14, 11]
[12, 10, 1, 5, 2]
[0, 3, 1, 13, 9]
[7, 12, 8, 14, 1]
[2, 6, 10, 13, 3]
[4, 9, 7, 12, 10]
[4, 2, 14, 8, 5]
[1, 8, 14, 4, 9]
[11, 0, 14, 13, 2]
[10, 0, 5, 11, 7]
[3, 10, 9, 7, 8]
[8, 14, 5, 0, 6]
[8, 1, 10, 5, 12]
[6, 12, 1, 0, 7]
[1, 14, 13, 9, 3]
[7, 10, 3, 1, 2]
[10, 0, 8, 13, 1]
[3, 0, 1, 11, 5]
[11, 5, 9, 8, 6]
[10, 7, 8, 0, 13]
[5, 11, 6, 7, 14]
[0, 6, 14, 5, 12]
[11, 8, 2, 6, 0]
[2, 3, 12, 1, 13]
[12, 10, 5, 0, 13]
[3, 6, 14, 0, 4]
[10, 6, 7, 0, 1]
[3, 9, 7, 1, 10]
[2, 13, 5, 14, 0]
[2, 8, 11, 12, 7]
[13, 4, 7, 6, 8]
[10, 5, 7, 2, 1]
[9, 1, 11, 7, 14]
[12, 9, 14, 7, 2]
[13, 8, 0, 1, 9]
[4, 12, 14, 8, 11]
[13, 2, 7, 12, 14]
[1, 4, 9, 0, 6]
[12, 14, 6, 3, 2]
[14, 6, 2, 8, 5]
[8, 5, 2, 3, 7]
[3, 0, 8, 14, 1]
[3, 4, 8, 14, 2]
[9, 13, 11, 12, 5]
[11, 9, 1, 2, 0]
[0, 13, 11, 1, 9]
[12, 14, 6, 0, 2]
[2, 13, 10, 12, 1]
[7, 14, 2, 13, 6]
[4, 12, 14, 1, 9]
[8, 13, 6, 7, 3]
[11, 14, 5, 12, 0]
[5, 7, 10, 4, 8]
[14, 5, 3, 12, 1]
[14, 9, 3, 11, 2]
[13, 8, 11, 0, 10]
[13, 3, 12, 5, 14]
[0, 12, 10, 1, 6]
[7, 3, 13, 8, 2]
[6, 0, 7, 9, 3]
[8, 1, 9, 10, 6]
[10, 13, 7, 5, 3]
[10, 9, 11, 12, 1]
[10, 1, 3, 9, 13]
[7, 9, 13, 2, 5]
[7, 4, 6, 9, 2]
[11, 9, 0, 2, 13]
[8, 11, 3, 5, 6]
[14, 10, 11, 5, 6]
[12, 13, 14, 3, 9]
[8, 12, 11, 3, 5]
[10, 7, 0, 4, 3]
[12, 11, 1, 10, 3]
[4, 1, 12, 2, 3]
[11, 9, 8, 7, 10]
[10, 14, 6, 5, 2]
[7, 2, 1, 8, 4]
[9, 2, 11, 12, 5]
[2, 3, 1, 4, 12]
[1, 5, 10, 7, 11]
[5, 2, 12, 4, 1]
[12, 1, 5, 9, 0]
[6, 9, 1, 0, 8]
[11, 9, 3, 2, 6]
[1, 8, 5, 9, 6]
[7, 0, 11, 6, 12]
[8, 13, 9, 14, 6]
[4, 2, 13, 3, 9]
[12, 4, 8, 6, 14]
[1, 13, 3, 9, 0]
[12, 9, 7, 5, 2]
[12, 6, 14, 9, 0]
[13, 0, 12, 1, 4]
[13, 6, 10, 12, 1]
[0, 11, 7, 5, 4]
[11, 8, 1, 14, 10]
[4, 8, 3, 0, 5]
[10, 13, 3, 4, 1]
[11, 1, 4, 7, 13]
[0, 7, 5, 3, 1]
