P1,P2,...,Pn
[0, 11, 14, 10]
[8, 0, 7, 6]
[0, 7, 12, 6]
[10, 6, 7, 14]
[7, 13, 9, 5]
[0, 13, 12, 10]
[6, 4, 9, 5]
[8, 11, 5, 1]
[10, 2, 5, 3]
[9, 8, 11, 1]
[2, 0, 7, 11]
[10, 9, 0, 13]
[9, 6, 10, 8]
[8, 9, 11, 2]
[12, 1, 7, 6]
[12, 5, 4, 0]
[5, 9, 14, 6]
[14, 9, 7, 6]
[13, 7, 2, 3]
[8, 5, 12, 11]
[13, 0, 14, 10]
[13, 5, 11, 6]
[4, 9, 5, 14]
[5, 10, 7, 9]
[14, 5, 12, 4]
[7, 3, 8, 11]
[9, 13, 10, 7]
[7, 1, 11, 14]
[2, 10, 12, 0]
[14, 9, 5, 7]
[11, 3, 6, 4]
[11, 12, 13, 9]
[8, 4, 1, 7]
[9, 6, 13, 1]
[6, 1, 13, 3]
[2, 3, 14, 9]
[0, 5, 9, 6]
[13, 3, 2, 0]
[4, 1, 6, 7]
[8, 13, 6, 2]
[12, 1, 0, 7]
[4, 2, 3, 10]
[5, 12, 11, 13]
[3, 14, 6, 4]
[8, 10, 3, 2]
[10, 4, 9, 7]
[12, 8, 5, 14]
[6, 10, 8, 2]
[13, 3, 7, 4]
[0, 10, 11, 6]
[13, 7, 2, 8]
[13, 14, 4, 12]
[14, 6, 1, 5]
[10, 7, 13, 3]
[11, 3, 14, 12]
[12, 13, 11, 9]
[14, 10, 4, 7]
[7, 6, 5, 1]
[12, 2, 13, 11]
[12, 13, 4, 5]
[13, 12, 5, 7]
[2, 0, 3, 4]
[4, 10, 8, 13]
[12, 5, 6, 9]
[14, 3, 8, 1]
[14, 10, 7, 4]
[8, 2, 10, 14]
[14, 12, 7, 0]
[5, 0, 12, 7]
[4, 12, 6, 8]
[4, 6, 11, 12]
[11, 6, 10, 1]
[12, 13, 7, 3]
[5, 4, 1, 6]
[7, 0, 12, 2]
[1, 3, 8, 6]
[3, 1, 11, 13]
[8, 12, 5, 6]
[11, 14, 4, 5]
[2, 6, 1, 13]
[9, 4, 2, 11]
[11, 0, 2, 10]
[11, 8, 7, 1]
[13, 4, 7, 10]
[13, 3, 9, 8]
[2, 4, 7, 12]
[14, 3, 13, 11]
[11, 7, 8, 1]
[3, 0, 1, 5]
[11, 5, 9, 14]
[5, 11, 10, 0]
[13, 6, 10, 3]
[6, 14, 0, 9]
[11, 13, 2, 6]
[11, 14, 12, 1]
[10, 11, 0, 3]
[6, 10, 1, 5]
[13, 14, 11, 8]
[13, 9, 4, 0]
[7, 8, 12, 4]
[4, 7, 12, 8]
[12, 6, 8, 14]
[9, 13, 4, 0]
[0, 1, 14, 11]
[9, 4, 5, 10]
[11, 3, 7, 2]
[12, 2, 11, 10]
[1, 12, 13, 0]
[4, 1, 13, 2]
[5, 13, 10, 8]
[5, 11, 13, 8]
[10, 12, 0, 6]
[5, 3, 6, 0]
[3, 1, 4, 8]
[11, 5, 6, 3]
[0, 13, 8, 3]
[13, 7, 9, 2]
[6, 10, 9, 11]
[2, 6, 5, 1]
[3, 13, 4, 8]
[14, 11, 7, 13]
[5, 2, 3, 10]
[4, 2, 10, 7]
[12, 10, 6, 4]
[2, 8, 0, 5]
[13, 5, 9, 0]
[12, 6, 5, 7]
[3, 0, 10, 1]
[11, 14, 4, 7]
[6, 2, 3, 13]
[2, 7, 11, 1]
[13, 7, 12, 9]
[14, 2, 6, 10]
[3, 12, 13, 7]
[2, 10, 5, 13]
[3, 14, 12, 13]
[12, 7, 2, 9]
[7, 11, 2, 8]
[6, 7, 0, 13]
[0, 2, 7, 5]
[0, 5, 13, 8]
[1, 10, 11, 0]
[5, 4, 11, 12]
[5, 9, 11, 0]
[1, 14, 7, 6]
[4, 14, 1, 13]
[14, 11, 13, 8]
[4, 2, 5, 6]
[13, 7, 2, 14]
[4, 1, 12, 14]
[2, 14, 3, 5]
[2, 0, 7, 11]
[2, 12, 1, 11]
[10, 9, 0, 5]
[3, 11, 6, 2]
[3, 0, 7, 1]
[2, 11, 12, 5]
[0, 3, 14, 5]
[7, 2, 9, 3]
[14, 10, 12, 5]
[6, 2, 11, 13]
[7, 11, 4, 5]
[12, 14, 13, 6]
[6, 7, 0, 2]
[11, 1, 9, 5]
[3, 4, 6, 0]
[10, 11, 2, 8]
[9, 11, 10, 2]
[0, 13, 8, 3]
[0, 2, 14, 5]
[8, 14, 3, 6]
[13, 1, 6, 11]
[0, 13, 5, 14]
[0, 11, 1, 7]
[8, 4, 11, 14]
[4, 0, 9, 6]
[5, 2, 6, 10]
[6, 2, 14, 0]
[13, 12, 7, 1]
[11, 8, 7, 2]
[8, 2, 14, 0]
[4, 5, 6, 9]
[5, 3, 4, 14]
[9, 8, 0, 11]
[13, 3, 10, 12]
[14, 5, 1, 4]
[11, 6, 10, 5]
[1, 12, 9, 11]
[0, 1, 9, 6]
[1, 12, 14, 5]
[10, 13, 5, 4]
[3, 0, 6, 14]
[0, 8, 13, 2]
[6, 11, 2, 13]
[13, 2, 0, 5]
[13, 3, 11, 0]
[2, 8, 4, 6]
[10, 0, 11, 8]
[13, 0, 9, 12]
[0, 10, 4, 2]
[11, 14, 6, 4]
[9, 10, 1, 2]
[5, 4, 7, 14]
[14, 1, 9, 6]
[0, 9, 10, 1]
[11, 9, 2, 6]
[9, 10, 12, 4]
[5, 13, 1, 14]
[13, 3, 4, 6]
[5, 7, 13, 12]
[0, 13, 6, 1]
[12, 1, 2, 5]
[10, 5, 12, 0]
[4, 7, 10, 0]
[11, 14, 1, 13]
[6, 4, 9, 3]
[5, 14, 11, 10]
[2, 10, 7, 0]
[7, 6, 2, 3]
[11, 12, 13, 7]
[6, 9, 4, 0]
[3, 5, 14, 11]
[6, 8, 9, 0]
[2, 13, 10, 5]
[8, 14, 1, 13]
[14, 8, 13, 0]
