P1,P2,...,Pn
[8, 10, 13, 12]
[10, 13, 12, 6]
[5, 9, 6, 14]
[4, 6, 12, 14]
[7, 4, 14, 9]
[11, 7, 5, 6]
[12, 7, 11, 8]
[14, 0, 5, 3]
[3, 8, 4, 1]
[14, 0, 1, 10]
[13, 6, 8, 10]
[0, 10, 14, 3]
[1, 14, 10, 12]
[11, 1, 4, 0]
[10, 4, 14, 5]
[2, 9, 13, 14]
[0, 8, 10, 4]
[12, 6, 2, 9]
[12, 11, 9, 10]
[14, 13, 2, 4]
[14, 1, 11, 7]
[0, 14, 8, 5]
[4, 3, 6, 11]
[10, 2, 8, 6]
[3, 11, 9, 13]
[9, 5, 12, 13]
[7, 2, 6, 4]
[14, 11, 9, 2]
[0, 13, 6, 14]
[8, 12, 1, 14]
[13, 9, 7, 8]
[11, 9, 0, 14]
[3, 13, 4, 0]
[5, 0, 7, 3]
[0, 3, 12, 6]
[6, 3, 2, 1]
[12, 4, 3, 7]
[1, 6, 3, 4]
[14, 1, 8, 7]
[3, 8, 7, 9]
[4, 0, 5, 6]
[7, 0, 3, 14]
[1, 9, 12, 8]
[12, 14, 7, 1]
[8, 14, 4, 1]
[8, 13, 12, 10]
[9, 2, 4, 1]
[2, 12, 13, 0]
[5, 8, 14, 13]
[13, 8, 3, 1]
[11, 7, 3, 10]
[0, 6, 9, 2]
[12, 5, 14, 13]
[1, 11, 7, 8]
[10, 7, 0, 9]
[8, 12, 9, 13]
[8, 11, 13, 0]
[9, 3, 6, 12]
[7, 4, 5, 14]
[1, 10, 0, 4]
[8, 13, 5, 3]
[8, 13, 4, 7]
[7, 10, 1, 13]
[9, 8, 4, 12]
[2, 14, 11, 13]
[14, 9, 13, 4]
[5, 1, 2, 7]
[8, 5, 0, 10]
[1, 11, 13, 3]
[2, 11, 13, 12]
[13, 2, 7, 9]
[5, 8, 13, 10]
[1, 12, 5, 14]
[6, 7, 3, 4]
[11, 3, 2, 1]
[7, 10, 2, 3]
[2, 3, 1, 0]
[6, 4, 1, 11]
[11, 1, 6, 7]
[9, 13, 0, 7]
[11, 4, 8, 13]
[8, 6, 14, 5]
[11, 6, 7, 14]
[13, 4, 3, 1]
[6, 4, 2, 1]
[4, 2, 1, 3]
[11, 13, 14, 1]
[0, 10, 14, 4]
[4, 11, 8, 6]
[4, 10, 14, 2]
[8, 4, 13, 6]
[5, 14, 6, 2]
[6, 10, 0, 7]
[14, 4, 9, 10]
[0, 8, 13, 7]
[3, 11, 1, 2]
[12, 0, 10, 14]
[6, 7, 14, 12]
[13, 12, 14, 11]
[14, 6, 0, 8]
[0, 7, 6, 10]
[9, 14, 13, 12]
[1, 5, 6, 3]
[6, 0, 14, 11]
[4, 5, 9, 6]
[1, 0, 3, 11]
[1, 8, 6, 14]
[0, 14, 12, 2]
[3, 8, 2, 0]
[13, 5, 10, 14]
[12, 2, 5, 8]
[5, 3, 9, 12]
[13, 1, 6, 3]
[5, 13, 0, 10]
[7, 12, 5, 9]
[6, 4, 9, 0]
[13, 0, 3, 10]
[10, 7, 11, 0]
[13, 0, 2, 10]
[6, 5, 10, 8]
[2, 6, 10, 3]
[9, 2, 11, 0]
[7, 14, 11, 1]
[8, 7, 9, 0]
[2, 13, 12, 0]
[8, 2, 9, 1]
[3, 4, 8, 9]
[10, 7, 6, 11]
[3, 9, 12, 2]
[7, 2, 3, 10]
[3, 9, 13, 2]
[1, 10, 3, 5]
[11, 0, 1, 10]
[8, 3, 2, 13]
[3, 10, 6, 8]
[6, 11, 1, 13]
[14, 8, 1, 11]
[6, 11, 9, 2]
[10, 3, 9, 12]
[6, 4, 9, 10]
[8, 5, 12, 1]
[4, 13, 5, 3]
[4, 14, 1, 7]
[5, 9, 7, 2]
[6, 13, 1, 4]
[2, 4, 9, 7]
[7, 0, 13, 12]
[1, 13, 9, 5]
[14, 2, 13, 12]
[3, 1, 4, 7]
[9, 11, 5, 0]
[14, 2, 9, 10]
[13, 12, 3, 14]
[5, 14, 10, 3]
[6, 5, 7, 9]
[10, 14, 12, 4]
[5, 14, 10, 6]
[13, 12, 11, 14]
[3, 14, 1, 5]
[12, 0, 3, 4]
[13, 9, 7, 4]
[11, 9, 1, 5]
[14, 4, 2, 12]
[13, 2, 7, 5]
[9, 0, 7, 3]
[4, 11, 3, 7]
[9, 2, 11, 5]
[11, 12, 3, 1]
[3, 1, 11, 13]
[2, 5, 0, 11]
[1, 13, 3, 10]
[5, 11, 13, 12]
[11, 1, 8, 13]
[6, 8, 14, 2]
[13, 4, 12, 14]
[4, 11, 5, 2]
[7, 9, 3, 11]
[3, 9, 12, 11]
[8, 11, 13, 6]
[13, 8, 12, 0]
[12, 8, 13, 14]
[5, 9, 13, 8]
[4, 5, 8, 1]
[14, 3, 7, 2]
[9, 5, 12, 2]
[1, 8, 4, 14]
[13, 2, 14, 9]
[10, 4, 13, 11]
[5, 8, 13, 14]
[6, 4, 14, 5]
[6, 7, 8, 12]
[3, 8, 5, 14]
[12, 11, 1, 13]
