P1,P2,...,Pn
[2, 5, 12, 0, 8]
[12, 0, 2, 4, 8]
[1, 9, 7, 12, 3]
[5, 11, 14, 0, 9]
[2, 14, 6, 10, 9]
[5, 4, 7, 2, 13]
[2, 8, 13, 3, 12]
[3, 11, 9, 5, 12]
[9, 1, 4, 14, 10]
[10, 8, 7, 13, 3]
[12, 7, 3, 1, 4]
[1, 7, 0, 5, 12]
[8, 4, 13, 11, 2]
[3, 13, 12, 10, 6]
[13, 7, 3, 11, 2]
[7, 13, 12, 11, 14]
[8, 1, 0, 5, 12]
[5, 9, 7, 8, 6]
[8, 11, 7, 1, 12]
[2, 8, 3, 12, 6]
[0, 6, 3, 1, 7]
[5, 1, 9, 8, 6]
[14, 13, 10, 8, 11]
[6, 8, 11, 10, 9]
[5, 7, 11, 1, 12]
[13, 1, 0, 14, 6]
[0, 4, 8, 2, 11]
[12, 11, 14, 0, 1]
[8, 0, 3, 5, 1]
[5, 1, 6, 0, 10]
[14, 3, 12, 0, 4]
[0, 3, 12, 11, 13]
[8, 9, 0, 10, 7]
[10, 13, 7, 14, 5]
[1, 0, 7, 10, 12]
[10, 7, 1, 13, 14]
[2, 4, 11, 9, 0]
[13, 1, 3, 8, 6]
[5, 6, 14, 12, 7]
[2, 12, 13, 8, 0]
[9, 11, 1, 6, 2]
[7, 6, 13, 12, 10]
[1, 10, 12, 6, 11]
[12, 7, 11, 9, 1]
[4, 1, 8, 3, 5]
[10, 11, 4, 1, 13]
[8, 14, 1, 6, 3]
[0, 9, 5, 3, 2]
[3, 0, 11, 10, 13]
[9, 5, 6, 3, 8]
[6, 3, 1, 8, 9]
[8, 7, 6, 11, 14]
[11, 9, 0, 13, 3]
[9, 10, 14, 3, 0]
[0, 9, 12, 4, 8]
[0, 1, 13, 12, 7]
[4, 3, 5, 6, 0]
[4, 10, 7, 3, 2]
[0, 1, 5, 9, 6]
[7, 14, 5, 8, 3]
[2, 4, 1, 14, 9]
[13, 0, 14, 9, 12]
[10, 12, 5, 8, 13]
[5, 0, 6, 2, 9]
[11, 2, 7, 5, 10]
[7, 14, 13, 4, 11]
[11, 10, 2, 8, 7]
[0, 2, 14, 9, 6]
[2, 7, 8, 12, 13]
[7, 10, 13, 5, 12]
[5, 10, 13, 8, 9]
[9, 5, 12, 0, 13]
[10, 12, 7, 11, 5]
[11, 14, 4, 2, 12]
[7, 14, 9, 8, 12]
[2, 4, 8, 6, 7]
[10, 8, 11, 3, 9]
