P1,P2,...,Pn
[8, 6, 1, 2, 12]
[14, 12, 0, 13, 4]
[2, 11, 3, 1, 5]
[11, 4, 3, 14, 9]
[2, 5, 8, 13, 0]
[14, 1, 5, 2, 3]
[11, 9, 3, 4, 13]
[4, 6, 5, 12, 2]
[3, 5, 13, 0, 8]
[14, 6, 10, 4, 9]
[14, 1, 9, 6, 11]
[10, 9, 12, 13, 11]
[4, 6, 0, 2, 5]
[0, 14, 6, 11, 9]
[0, 12, 6, 9, 13]
[11, 5, 4, 8, 9]
[2, 9, 0, 4, 12]
[14, 5, 2, 4, 7]
[10, 1, 8, 2, 4]
[3, 2, 5, 12, 13]
[10, 14, 1, 5, 0]
[2, 10, 12, 0, 9]
[0, 5, 10, 6, 11]
[3, 10, 14, 4, 9]
[11, 2, 6, 12, 0]
[4, 5, 14, 1, 8]
[8, 4, 11, 2, 14]
[4, 3, 1, 2, 5]
[2, 8, 13, 1, 7]
[3, 2, 7, 13, 9]
[3, 12, 8, 7, 13]
[10, 12, 11, 8, 3]
[9, 3, 4, 6, 12]
[13, 5, 8, 7, 6]
[2, 1, 7, 5, 4]
[4, 11, 12, 2, 6]
[6, 10, 12, 3, 7]
[13, 6, 0, 7, 11]
[7, 14, 0, 6, 3]
[2, 14, 8, 9, 5]
[5, 12, 6, 9, 4]
[12, 0, 13, 6, 3]
[10, 4, 5, 11, 0]
[4, 1, 14, 9, 3]
[13, 0, 8, 6, 11]
[0, 9, 5, 10, 8]
[2, 0, 7, 11, 12]
[14, 8, 6, 2, 5]
[0, 8, 3, 10, 11]
[13, 3, 9, 11, 0]
[8, 0, 1, 7, 4]
[11, 12, 8, 6, 1]
[8, 9, 5, 13, 3]
[4, 0, 6, 10, 8]
[13, 6, 10, 3, 0]
[5, 9, 12, 11, 6]
[3, 12, 1, 6, 9]
[13, 6, 0, 3, 7]
[0, 10, 1, 2, 12]
[5, 11, 8, 3, 0]
[0, 12, 10, 2, 8]
[10, 14, 8, 11, 5]
[0, 9, 2, 3, 7]
[3, 9, 7, 11, 2]
[4, 14, 7, 8, 11]
[1, 10, 0, 13, 4]
[12, 0, 3, 5, 13]
[2, 14, 13, 9, 3]
[6, 7, 9, 11, 4]
[7, 14, 3, 12, 2]
[0, 2, 3, 4, 8]
[14, 0, 10, 8, 9]
[5, 9, 12, 10, 14]
[2, 0, 9, 3, 14]
[2, 12, 11, 0, 3]
[6, 14, 12, 11, 7]
[3, 4, 13, 5, 7]
[4, 2, 6, 3, 1]
[1, 6, 12, 11, 2]
[5, 14, 9, 4, 3]
[13, 4, 3, 6, 11]
[14, 8, 6, 13, 0]
[13, 7, 8, 14, 4]
[5, 13, 14, 2, 10]
[1, 11, 2, 8, 9]
[8, 3, 9, 1, 5]
[12, 11, 7, 8, 0]
[1, 10, 0, 11, 3]
[11, 5, 2, 12, 4]
[5, 10, 11, 7, 9]
[4, 2, 9, 12, 11]
[12, 6, 2, 4, 5]
[3, 6, 7, 4, 10]
[6, 4, 9, 8, 13]
[13, 1, 12, 6, 11]
[5, 14, 8, 13, 9]
[1, 13, 14, 4, 9]
[5, 9, 2, 0, 10]
[7, 0, 1, 12, 4]
[12, 2, 4, 11, 3]
[11, 9, 14, 10, 4]
[7, 4, 0, 12, 1]
[6, 5, 4, 11, 9]
[8, 9, 14, 2, 10]
[4, 1, 3, 6, 13]
[14, 5, 7, 9, 2]
[10, 7, 5, 3, 6]
[13, 5, 1, 4, 3]
[12, 3, 6, 1, 0]
[11, 7, 2, 1, 13]
[11, 4, 9, 7, 2]
[8, 9, 3, 11, 1]
[14, 2, 7, 11, 8]
[1, 0, 14, 4, 5]
[5, 10, 2, 14, 11]
[9, 14, 12, 11, 4]
[9, 14, 10, 8, 11]
[13, 0, 5, 10, 6]
[11, 3, 1, 5, 13]
[0, 8, 11, 9, 13]
[2, 0, 5, 6, 3]
[12, 0, 8, 13, 10]
[13, 9, 2, 7, 6]
[7, 8, 3, 2, 11]
[1, 0, 7, 3, 6]
[7, 12, 11, 13, 14]
[4, 10, 7, 14, 2]
[14, 13, 6, 5, 9]
[10, 8, 1, 9, 11]
[6, 7, 14, 12, 8]
[0, 4, 3, 10, 7]
[12, 3, 13, 6, 4]
[0, 7, 9, 11, 8]
[3, 0, 13, 5, 7]
[4, 9, 5, 13, 0]
[10, 3, 4, 0, 12]
[10, 13, 11, 5, 6]
[0, 10, 11, 3, 2]
[7, 10, 0, 2, 5]
[6, 2, 14, 1, 3]
[8, 11, 12, 3, 10]
[4, 13, 5, 0, 12]
