P1,P2,...,Pn
[10, 14, 0, 3, 9]
[8, 4, 10, 7, 0]
[4, 14, 2, 9, 0]
[2, 9, 13, 10, 8]
[13, 0, 9, 1, 2]
[0, 5, 14, 8, 3]
[4, 9, 12, 6, 3]
[3, 8, 13, 12, 9]
[2, 10, 9, 4, 13]
[7, 0, 2, 5, 11]
[6, 7, 4, 11, 9]
[11, 7, 2, 9, 5]
[0, 4, 14, 13, 10]
[12, 14, 10, 1, 7]
[14, 3, 11, 4, 8]
[11, 13, 0, 10, 4]
[6, 10, 11, 8, 13]
[2, 0, 13, 7, 4]
[0, 1, 5, 10, 12]
[4, 9, 6, 11, 13]
[12, 6, 5, 11, 7]
[7, 9, 2, 13, 1]
[8, 2, 4, 14, 6]
[13, 12, 11, 4, 7]
[10, 4, 14, 0, 12]
[7, 5, 10, 2, 13]
[9, 7, 10, 8, 0]
[14, 13, 8, 12, 0]
[4, 7, 8, 13, 2]
[9, 5, 14, 1, 0]
[0, 2, 14, 9, 7]
[14, 3, 0, 1, 11]
[5, 3, 2, 0, 13]
[7, 12, 13, 11, 6]
[12, 4, 8, 2, 9]
[3, 8, 10, 4, 9]
