P1,P2,...,Pn
[12, 11, 3, 14]
[7, 5, 14, 13]
[3, 13, 9, 8]
[10, 1, 4, 14]
[7, 1, 8, 9]
[6, 2, 8, 1]
[0, 13, 4, 12]
[14, 3, 0, 10]
[12, 5, 11, 8]
[2, 13, 10, 8]
[12, 2, 11, 0]
[6, 4, 12, 11]
[6, 3, 9, 13]
[7, 3, 14, 1]
[3, 10, 12, 0]
[14, 11, 1, 0]
[0, 1, 7, 13]
[12, 4, 14, 5]
[1, 2, 10, 6]
[2, 8, 9, 12]
[7, 5, 12, 8]
[12, 11, 4, 5]
[5, 2, 9, 3]
[5, 14, 12, 8]
[7, 12, 10, 13]
[12, 10, 3, 9]
[5, 12, 2, 0]
[1, 14, 10, 2]
[9, 1, 8, 2]
[7, 13, 9, 6]
[3, 1, 10, 11]
[13, 5, 6, 14]
[14, 4, 13, 9]
[5, 7, 8, 11]
[9, 6, 13, 1]
[8, 4, 3, 2]
[6, 3, 14, 7]
[0, 7, 9, 1]
[0, 6, 13, 4]
[10, 9, 5, 2]
[8, 4, 9, 2]
[13, 8, 10, 1]
[14, 2, 1, 4]
[2, 1, 6, 14]
[0, 10, 2, 1]
[11, 14, 9, 4]
[5, 1, 4, 11]
[5, 6, 9, 12]
[1, 0, 8, 13]
[1, 13, 6, 0]
[14, 9, 7, 4]
[12, 3, 14, 0]
[6, 14, 10, 9]
[12, 10, 13, 9]
[3, 9, 8, 5]
[6, 1, 9, 0]
[10, 4, 1, 7]
[14, 7, 12, 11]
[10, 4, 7, 0]
[13, 3, 10, 7]
[7, 12, 1, 5]
[1, 3, 10, 0]
[2, 0, 13, 12]
[8, 3, 10, 0]
[0, 14, 7, 12]
[7, 0, 8, 1]
[9, 5, 10, 14]
[11, 7, 3, 13]
[8, 3, 6, 10]
[6, 10, 14, 12]
[3, 11, 5, 2]
[11, 5, 8, 2]
[11, 0, 3, 7]
[2, 6, 14, 8]
[14, 2, 8, 0]
[6, 5, 4, 11]
[13, 10, 0, 6]
[4, 1, 5, 2]
[8, 3, 10, 12]
[11, 12, 9, 6]
[3, 2, 9, 0]
[0, 2, 6, 14]
[8, 3, 10, 4]
[12, 4, 8, 9]
[4, 12, 6, 8]
[11, 6, 9, 2]
[9, 1, 6, 2]
[3, 0, 11, 4]
[8, 11, 4, 12]
[13, 2, 4, 1]
[9, 13, 4, 3]
[8, 1, 10, 14]
[12, 11, 6, 0]
