P1,P2,...,Pn
[3, 1, 7, 14]
[8, 11, 5, 12]
[8, 3, 11, 0]
[12, 1, 13, 6]
[7, 9, 14, 13]
[12, 8, 5, 10]
[13, 11, 2, 14]
[4, 2, 14, 9]
[2, 6, 1, 7]
[6, 0, 5, 8]
[9, 5, 3, 8]
[14, 11, 7, 12]
[13, 1, 7, 6]
[0, 5, 9, 12]
[6, 4, 12, 13]
[5, 6, 0, 14]
[10, 14, 7, 9]
[0, 10, 9, 14]
[3, 5, 9, 8]
[11, 4, 6, 8]
[0, 12, 11, 13]
[14, 5, 13, 1]
[6, 7, 11, 0]
[7, 12, 2, 1]
[1, 11, 7, 12]
[11, 3, 8, 12]
[11, 6, 5, 13]
[2, 11, 10, 4]
[14, 13, 5, 0]
[5, 9, 10, 1]
[11, 7, 0, 1]
[1, 6, 10, 9]
[13, 5, 6, 0]
[5, 13, 4, 3]
[5, 8, 10, 11]
[3, 10, 13, 11]
[0, 1, 10, 7]
[4, 11, 1, 12]
[13, 5, 7, 8]
[10, 6, 5, 0]
[6, 7, 5, 14]
[7, 3, 8, 5]
[1, 11, 6, 0]
[3, 12, 10, 13]
[10, 0, 3, 14]
[14, 11, 4, 6]
[8, 0, 5, 3]
[9, 4, 6, 14]
[11, 14, 8, 1]
[4, 3, 8, 7]
[0, 4, 3, 7]
[10, 11, 9, 13]
[0, 13, 5, 14]
[2, 8, 12, 9]
[5, 7, 6, 12]
[11, 5, 9, 6]
[7, 2, 4, 14]
[6, 12, 1, 10]
[13, 9, 7, 8]
[9, 11, 4, 12]
[11, 14, 4, 5]
[9, 13, 4, 7]
[7, 6, 12, 14]
[12, 11, 3, 4]
[6, 13, 11, 5]
[8, 10, 6, 14]
[3, 5, 9, 14]
[2, 12, 0, 9]
[11, 8, 4, 3]
[3, 13, 10, 6]
[10, 8, 14, 0]
[0, 6, 3, 1]
[9, 0, 2, 4]
[9, 1, 12, 0]
[6, 10, 5, 9]
[9, 13, 5, 8]
[10, 2, 5, 1]
[2, 10, 6, 8]
[8, 1, 12, 13]
[4, 9, 2, 11]
[8, 13, 10, 2]
[6, 14, 3, 4]
[0, 6, 5, 10]
[4, 9, 6, 10]
[13, 9, 10, 12]
[11, 8, 0, 2]
[7, 5, 0, 11]
[0, 11, 7, 2]
[13, 1, 2, 4]
[3, 12, 2, 1]
